Gene1	Gene2	Score
CTNNB1	RSPO1	0.875689583530154
RSPO1	CTNNB1	0.875689583530154
UGR	FOXL2	-0.866722797087922
WNT4	FOXL2	0.863509858005314
UGR	CTNNB1	-0.86040115075145
NR0B1	FOXL2	0.860335549685497
UGR	RSPO1	-0.858495553220686
WNT4	RSPO1	0.858337693302373
CTNNB1	FOXL2	0.853206787092472
NR0B1	WNT4	0.85038393081589
WNT4	NR0B1	0.85038393081589
GATA4	WT1mKTS	0.849020222439392
WT1mKTS	GATA4	0.849020222439392
RSPO1	FOXL2	0.847961003296124
NR0B1	CTNNB1	0.847742164847092
WNT4	CTNNB1	0.844383745243457
CBX2	FOXL2	-0.843701198711079
NR0B1	RSPO1	0.843132569997745
CBX2	NR5A1	0.842331840701352
UGR	CBX2	0.841987432321593
CTNNB1	CBX2	-0.841011865330687
UGR	NR5A1	0.834706593122805
RSPO1	CBX2	-0.834607632649212
CTNNB1	NR5A1	-0.828985481857114
CBX2	CTNNB1	-0.828920779518621
RSPO1	NR5A1	-0.827032649164888
CBX2	RSPO1	-0.824971938347146
NR5A1	WT1pKTS	0.822737406434796
CBX2	WT1pKTS	0.819062472547548
NR5A1	FOXL2	-0.813939250123751
UGR	WT1pKTS	0.811171355261639
CTNNB1	WT1pKTS	-0.81002424008605
WNT4	UGR	-0.808385347932799
RSPO1	WT1pKTS	-0.808306374259144
NR0B1	UGR	-0.80246919650428
WNT4	CBX2	-0.799476129426772
NR0B1	CBX2	-0.794220863743713
FOXL2	WT1pKTS	-0.793989733865464
FOXL2	NR5A1	-0.793047514253028
WNT4	NR5A1	-0.787670459985049
NR0B1	NR5A1	-0.77996982604436
WNT4	WT1pKTS	-0.7695515113286
NR0B1	WT1pKTS	-0.766342913965864
UGR	WNT4	-0.753386514056849
CTNNB1	UGR	-0.748026914341883
CBX2	UGR	0.747870577196949
WT1pKTS	NR5A1	0.742326620988695
UGR	NR0B1	-0.739518661458767
WNT4	SRY	-0.738756477295173
NR0B1	SRY	-0.735983786569071
WT1pKTS	FOXL2	-0.733302296089644
RSPO1	UGR	-0.725584210940551
NR5A1	CTNNB1	-0.718573299572472
NR5A1	RSPO1	-0.717473655190223
UGR	SRY	0.714851211123731
NR5A1	CBX2	0.706317417269822
CTNNB1	SRY	-0.653358327079833
CBX2	SRY	0.637387480320842
RSPO1	SRY	-0.62474711534519
WT1mKTS	NR0B1	0.621166611806651
WT1mKTS	WNT4	0.612881620554749
FOXL2	CBX2	-0.612748540299613
CBX2	WNT4	-0.609866083324402
