Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.359447929155753	1.77558574139718e-49
WT1pKTS	NR5A1	0.359447929155752	1.77558574139741e-49
DMRT1	DKK1	0.270734803934168	5.40574225665888e-28
DKK1	DMRT1	0.270734803934168	5.40574225665903e-28
CTNNB1	RSPO1	0.230109755987882	1.81258222058175e-20
RSPO1	CTNNB1	0.230109755987882	1.81258222058206e-20
SRY	DKK1	0.226405969690143	7.54349436226206e-20
DKK1	SRY	0.226405969690143	7.54349436226217e-20
NR0B1	WNT4	0.214312887772295	6.66820094348288e-18
WNT4	NR0B1	0.214312887772295	6.66820094348288e-18
UGR	CBX2	0.199386535023188	1.17310193852796e-15
CBX2	UGR	0.199386535023188	1.17310193852798e-15
NR5A1	CBX2	0.194024607177569	6.8259403769457e-15
CBX2	NR5A1	0.194024607177569	6.82594037694588e-15
WNT4	CTNNB1	0.187587944830334	5.29042185725242e-14
CTNNB1	WNT4	0.187587944830334	5.29042185725259e-14
SRY	DMRT1	0.163550054184556	5.90437630002649e-11
DMRT1	SRY	0.163550054184556	5.90437630002677e-11
SRY	NR0B1	0.159679045671021	1.66802886239138e-10
NR0B1	SRY	0.159679045671021	1.66802886239139e-10
WT1mKTS	GATA4	0.136345591207979	5.15331487984052e-08
GATA4	WT1mKTS	0.136345591207979	5.15331487984065e-08
RSPO1	WNT4	0.133615742970902	9.50700412261305e-08
WNT4	RSPO1	0.133615742970902	9.50700412261324e-08
WT1mKTS	WT1pKTS	0.125100493865029	5.94301991137197e-07
WT1pKTS	WT1mKTS	0.125100493865029	5.94301991137199e-07
AMH	DHH	0.122710799885716	9.73372027406006e-07
DHH	AMH	0.122710799885716	9.73372027406012e-07
WT1pKTS	SRY	0.113845905017066	5.6048830568973e-06
SRY	WT1pKTS	0.113845905017066	5.60488305689751e-06
FGF9	DHH	0.112231688673678	7.60633884600599e-06
DHH	FGF9	0.112231688673678	7.60633884600616e-06
SOX9	DKK1	0.110328610213675	1.08447357297375e-05
DKK1	SOX9	0.110328610213675	1.08447357297378e-05
DMRT1	SOX9	0.109643808382509	1.23039043851515e-05
SOX9	DMRT1	0.109643808382509	1.23039043851518e-05
PGD2	DHH	0.0993775690496378	7.47576656640078e-05
DHH	PGD2	0.0993775690496378	7.47576656640085e-05
WT1pKTS	UGR	0.0980859711865316	9.27227336130747e-05
UGR	WT1pKTS	0.0980859711865316	9.27227336130754e-05
AMH	PGD2	0.0903145391831232	0.000320852904708407
PGD2	AMH	0.0903145391831232	0.000320852904708409
FOXL2	CTNNB1	0.0874709362306813	0.000493738067492875
CTNNB1	FOXL2	0.0874709362306811	0.000493738067492884
WT1pKTS	GATA4	0.0866579848551518	0.000557218433600538
GATA4	WT1pKTS	0.0866579848551517	0.000557218433600545
PGD2	FGF9	0.0838907323009158	0.000834745283936184
FGF9	PGD2	0.0838907323009157	0.000834745283936193
CTNNB1	NR0B1	0.0776368294314485	0.00199377715925329
NR0B1	CTNNB1	0.0776368294314483	0.00199377715925334
AMH	FGF9	0.0749751481207545	0.00283692740772681
FGF9	AMH	0.0749751481207545	0.00283692740772681
NR5A1	SOX9	0.0740794734072815	0.00318680711721755
SOX9	NR5A1	0.0740794734072815	0.00318680711721757
DMRT1	WT1pKTS	0.0716142140487086	0.00436203793949619
WT1pKTS	DMRT1	0.0716142140487085	0.00436203793949621
SOX9	DHH	0.0700618384306499	0.00529084520605432
DHH	SOX9	0.0700618384306499	0.00529084520605434
CBX2	WT1pKTS	0.064633283596153	0.0101049092662278
WT1pKTS	CBX2	0.064633283596153	0.0101049092662279
FOXL2	UGR	0.059043829878399	0.0188053626073328
UGR	FOXL2	0.0590438298783989	0.018805362607333
SOX9	PGD2	0.0547145177302585	0.0294929618713671
PGD2	SOX9	0.0547145177302584	0.0294929618713673
FOXL2	RSPO1	0.0528892627828753	0.0353686774705757
RSPO1	FOXL2	0.0528892627828753	0.0353686774705757
NR0B1	RSPO1	0.04772159709244	0.057659514000494
RSPO1	NR0B1	0.0477215970924396	0.057659514000496
FOXL2	WT1mKTS	0.0441015998144806	0.0794074165558052
WT1mKTS	FOXL2	0.0441015998144806	0.0794074165558053
