Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.886329879439492
WT1mKTS	WT1pKTS	0.886329879439492
GATA4	WT1pKTS	0.863394314209078
WT1pKTS	GATA4	0.863394314209078
UGR	WNT4	0.86222019928409
GATA4	WT1mKTS	0.861091081188532
WT1mKTS	GATA4	0.861091081188532
UGR	DKK1	-0.85372299800721
NR0B1	DMRT1	0.84452353122972
DKK1	DMRT1	0.843367668450087
DMRT1	DKK1	0.843367668450087
NR0B1	DKK1	0.839647583424364
UGR	FGF9	-0.837701538110554
UGR	DMRT1	-0.83591733862841
DKK1	DHH	0.832689607723494
DMRT1	FGF9	0.829232779223637
DKK1	FGF9	0.828369690640353
DKK1	NR0B1	-0.828348803200779
DMRT1	NR0B1	-0.823083504271246
UGR	DHH	-0.822409277730048
DKK1	AMH	0.820446988550503
DMRT1	AMH	0.819676235167962
UGR	PGD2	-0.818843598870176
DMRT1	DHH	0.818345163190037
UGR	SOX9	-0.816426657242511
DMRT1	PGD2	0.815876137918059
DKK1	PGD2	0.813432404234409
UGR	CBX2	0.809395369249648
UGR	AMH	-0.804907401935154
NR0B1	WNT4	-0.804209458079541
DKK1	WNT4	-0.802359075989223
NR0B1	UGR	-0.798104592274032
SRY	WNT4	-0.796987451059108
SRY	UGR	-0.786308387681805
DMRT1	WNT4	-0.785703273226608
SRY	DKK1	0.785531526665761
DMRT1	SOX9	0.780117408181971
SRY	DMRT1	0.778316775447583
NR0B1	SRY	0.776686043764766
CBX2	NR0B1	0.774589572647593
UGR	SRY	-0.772537815393294
CBX2	FGF9	-0.77217719934106
DKK1	SOX9	0.771279049427132
CBX2	WNT4	0.770382463889844
CBX2	DHH	-0.770072488619362
UGR	NR0B1	0.769528959199776
NR0B1	SOX9	0.768606539246229
CBX2	PGD2	-0.76497248900521
CBX2	DMRT1	-0.763161842971435
CBX2	DKK1	-0.761628318255107
NR0B1	CBX2	-0.756815592160201
DKK1	CBX2	-0.753114036218106
DMRT1	CBX2	-0.74975179518628
SRY	NR0B1	0.747783317986444
CBX2	SOX9	-0.747742898482316
CBX2	AMH	-0.747085566723295
SRY	CBX2	-0.744629392606015
SRY	FGF9	0.743284134420247
SRY	DHH	0.740114995434023
SRY	SOX9	0.74008775736122
SRY	PGD2	0.736882319448461
SRY	RSPO1	-0.716730332971266
CBX2	UGR	0.713979660127948
SRY	AMH	0.702749179977195
