Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
RSPO1	UGR	360
CTNNB1	UGR	359
NR5A1	NR0B1	358
CBX2	UGR	357
PGD2	NR0B1	357
CTNNB1	FOXL2	356
RSPO1	FOXL2	355
AMH	NR0B1	355
CTNNB1	NR5A1	354
FGF9	NR0B1	354
WT1pKTS	AMH	353
NR5A1	UGR	353
SRY	NR0B1	352
UGR	RSPO1	352
WNT4	WNT4	351
AMH	WNT4	351
WNT4	AMH	350
CBX2	SOX9	349
WNT4	SRY	349
FOXL2	FOXL2	348
PGD2	RSPO1	348
WT1pKTS	FGF9	347
DHH	WNT4	347
WT1pKTS	CTNNB1	346
AMH	SRY	346
RSPO1	CTNNB1	345
FOXL2	CBX2	345
NR0B1	RSPO1	344
GATA4	RSPO1	344
FOXL2	NR5A1	343
UGR	SRY	343
DKK1	CTNNB1	342
DMRT1	CTNNB1	342
RSPO1	NR5A1	341
WNT4	RSPO1	341
RSPO1	SRY	340
FOXL2	WNT4	339
FOXL2	WT1pKTS	339
WT1mKTS	PGD2	338
WT1mKTS	RSPO1	338
DMRT1	UGR	337
DKK1	NR5A1	337
NR5A1	FOXL2	336
UGR	DMRT1	336
DMRT1	WT1pKTS	335
CTNNB1	RSPO1	335
WT1pKTS	PGD2	334
SRY	UGR	333
UGR	FOXL2	333
SRY	FOXL2	332
WNT4	NR5A1	331
CBX2	DHH	331
CBX2	FOXL2	330
NR5A1	RSPO1	330
DKK1	UGR	329
WT1mKTS	SOX9	329
SRY	CTNNB1	328
GATA4	SOX9	328
GATA4	AMH	327
GATA4	FOXL2	327
DHH	NR0B1	326
FGF9	SOX9	326
SOX9	AMH	325
PGD2	DKK1	325
SOX9	WNT4	324
WT1pKTS	WT1pKTS	324
DMRT1	DKK1	323
WT1mKTS	FGF9	323
WT1pKTS	FOXL2	322
WT1mKTS	DHH	322
DHH	DHH	321
NR0B1	WNT4	321
GATA4	PGD2	320
WT1mKTS	DMRT1	319
PGD2	WNT4	318
WT1mKTS	FOXL2	317
GATA4	DMRT1	317
WT1mKTS	AMH	316
WT1pKTS	RSPO1	316
SRY	WT1pKTS	315
NR0B1	AMH	315
SRY	SOX9	314
GATA4	CTNNB1	314
DHH	PGD2	313
CBX2	CBX2	312
PGD2	AMH	312
FGF9	AMH	311
CBX2	SRY	310
DHH	RSPO1	310
SOX9	SOX9	309
PGD2	DHH	309
SRY	DMRT1	308
DHH	SOX9	308
SRY	DKK1	307
CTNNB1	WNT4	307
GATA4	FGF9	306
UGR	DKK1	306
WT1mKTS	DKK1	305
PGD2	UGR	305
FOXL2	UGR	304
WNT4	SOX9	303
SOX9	RSPO1	303
DMRT1	DMRT1	302
FGF9	DHH	301
FGF9	WNT4	299
UGR	DHH	299
DHH	DKK1	298
DHH	CTNNB1	297
AMH	RSPO1	296
SOX9	DHH	296
NR5A1	AMH	295
WT1pKTS	SOX9	295
AMH	PGD2	294
UGR	WNT4	294
NR5A1	NR5A1	293
FGF9	RSPO1	293
RSPO1	CBX2	292
WT1pKTS	DHH	291
NR0B1	PGD2	291
FGF9	SRY	290
AMH	DMRT1	290
DMRT1	WNT4	289
CTNNB1	SRY	289
AMH	UGR	288
SRY	FGF9	288
PGD2	SOX9	287
RSPO1	DKK1	286
NR5A1	CBX2	285
SOX9	DKK1	284
GATA4	DHH	283
DKK1	RSPO1	283
SOX9	NR5A1	282
SOX9	PGD2	281
RSPO1	AMH	280
DKK1	FGF9	280
DHH	NR5A1	279
NR5A1	SOX9	278
NR5A1	WNT4	277
UGR	NR0B1	277
CTNNB1	AMH	276
DHH	AMH	276
WT1pKTS	DKK1	275
CTNNB1	DKK1	275
CBX2	DMRT1	274
FGF9	DKK1	274
SRY	SRY	273
DKK1	SOX9	273
WT1pKTS	UGR	270
UGR	SOX9	270
CTNNB1	DMRT1	269
AMH	DKK1	269
NR5A1	CTNNB1	267
GATA4	DKK1	267
DKK1	SRY	266
SOX9	WT1pKTS	266
UGR	NR5A1	265
NR5A1	PGD2	264
FOXL2	FGF9	264
FGF9	PGD2	263
PGD2	SRY	263
WNT4	NR0B1	262
WNT4	DKK1	261
NR5A1	FGF9	261
WT1pKTS	NR5A1	260
DKK1	AMH	260
UGR	CBX2	259
RSPO1	DMRT1	259
AMH	DHH	258
AMH	AMH	257
FOXL2	RSPO1	257
DMRT1	SOX9	256
NR0B1	UGR	256
DMRT1	FOXL2	254
DKK1	CBX2	254
AMH	CBX2	253
FOXL2	SRY	253
AMH	SOX9	252
WNT4	UGR	252
CBX2	DKK1	251
NR0B1	CBX2	250
SOX9	CBX2	250
NR0B1	GATA4	249
WT1mKTS	UGR	248
SRY	NR5A1	248
DMRT1	AMH	247
DHH	CBX2	246
FOXL2	PGD2	246
DMRT1	RSPO1	245
RSPO1	WNT4	244
SRY	RSPO1	243
PGD2	PGD2	243
AMH	CTNNB1	242
UGR	UGR	241
CBX2	AMH	240
FGF9	NR5A1	239
GATA4	UGR	238
NR5A1	DKK1	236
DHH	SRY	235
FOXL2	NR0B1	234
NR0B1	DHH	234
WT1pKTS	WNT4	232
DMRT1	NR5A1	231
CTNNB1	DHH	231
DKK1	WNT4	230
CBX2	NR5A1	230
SRY	CBX2	228
DMRT1	FGF9	228
NR5A1	DHH	227
FOXL2	CTNNB1	226
NR5A1	DMRT1	225
