	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5127729944769127	-0.4301969781197596	0.511662299156652	-0.5296527385802882	0.5433572823325447	-0.41373429428783676	0.7104793818742295	0.8417461768632337	-0.5859583787665436	-0.3172247854999623	0.4976997147864271	-0.34921501752434414	0.27747278829361977	0.38610400930107525	-0.5344195501978736	-0.28748954124358533	0.7005907361942147	-0.43960766412406094
FGF9	0.5127729944769127	1.0	-0.5438392057251518	0.7681474033624829	-0.47454657277840323	0.7680955506522147	-0.46614442800582245	0.4052141152340471	0.511395606582222	-0.67151842651658	-0.26120101297913556	0.7480874059205174	-0.6109103065811494	0.32726581229535495	0.19943028852510383	-0.3462139299181244	-0.14280969571046545	0.6727124043361283	-0.4765703064221118
RSPO1	-0.4301969781197596	-0.5438392057251518	1.0	-0.5428440388673411	0.8509594282425078	-0.5398082759629125	0.2444006185317248	-0.50832526017792	-0.4481076086898465	0.7581673881413116	-0.29608906928066786	-0.5186517399434583	0.6484048390217484	-0.7408758616349882	-0.5979717571054897	0.6758411933150712	-0.3213096678744748	-0.5803963731192842	0.23688383629561674
DHH	0.511662299156652	0.7681474033624829	-0.5428440388673411	1.0	-0.47931058943882643	0.7588349836127534	-0.45773571892276194	0.4030726971650704	0.5244270312100591	-0.6619039222066129	-0.25599889515357027	0.7569670184984416	-0.5994995701699829	0.32865229384031264	0.20779317584925977	-0.340962296374606	-0.14915985972688572	0.6757146898986757	-0.47956716507574193
CTNNB1	-0.5296527385802882	-0.47454657277840323	0.8509594282425078	-0.47931058943882643	1.0	-0.48896842272519536	0.23627189033564053	-0.577299305473729	-0.5360643129421367	0.7387429271237175	-0.28536069684249665	-0.46768272489291457	0.5977197999083808	-0.7103605339225774	-0.6562604312066949	0.7372107456092181	-0.30653324267223353	-0.5594391074697167	0.23091483963595455
PGD2	0.5433572823325447	0.7680955506522147	-0.5398082759629125	0.7588349836127534	-0.48896842272519536	1.0	-0.47887290309161057	0.4408247401990985	0.5501465733031626	-0.6792578138578091	-0.2769556317942442	0.7562728196768026	-0.6095705210042941	0.3416214133957032	0.23902763531666463	-0.37071024445247874	-0.17334629462203174	0.6881663519811793	-0.4820939513626232
WT1mKTS	-0.41373429428783676	-0.46614442800582245	0.2444006185317248	-0.45773571892276194	0.23627189033564053	-0.47887290309161057	1.0	-0.3731280182573288	-0.42713291309800966	0.34175117231510416	0.1995529402026386	-0.4622801385691554	0.29631529803751716	-0.13425325465107268	-0.08536789634498279	0.21650569167235365	0.03087535147546893	-0.4535885004095568	0.7977393994001202
SRY	0.7104793818742295	0.4052141152340471	-0.50832526017792	0.4030726971650704	-0.577299305473729	0.4408247401990985	-0.3731280182573288	1.0	0.7237737855020198	-0.4484857298256852	-0.08072277916164076	0.3948376978537323	-0.22917851892350874	0.4794525938099086	0.5587710184315666	-0.6909374267196164	-0.20319718802134815	0.5910250402874895	-0.3606040260077602
DKK1	0.8417461768632337	0.511395606582222	-0.4481076086898465	0.5244270312100591	-0.5360643129421367	0.5501465733031626	-0.42713291309800966	0.7237737855020198	1.0	-0.5867575114558716	-0.3113987171245574	0.5093050412472662	-0.35760784505375043	0.2994655417660619	0.40261018294344225	-0.5572206750768437	-0.27380893893738184	0.7185226798445693	-0.4394703164118234
WNT4	-0.5859583787665436	-0.67151842651658	0.7581673881413116	-0.6619039222066129	0.7387429271237175	-0.6792578138578091	0.34175117231510416	-0.4484857298256852	-0.5867575114558716	1.0	-0.008277291956742075	-0.6443544044385304	0.7598925704975225	-0.5447751261050764	-0.44382303763141817	0.5384407212896767	-0.14166925922864007	-0.7071379575864508	0.3537394620426245
