Parent	Type	Child	Weight	Probability	Score
DMRT1	+	DMRT1	0.225912	0.194434	0.064240
FGF9	+	DMRT1	0.056122	0.062100	0.005097
RSPO1	+	DMRT1	0.100414	0.111882	0.016430
DHH	+	DMRT1	0.070350	0.071151	0.007320
CTNNB1	+	DMRT1	0.206540	0.221436	0.066887
PGD2	+	DMRT1	0.075940	0.072933	0.008100
WT1mKTS	+	DMRT1	0.098945	0.126267	0.018271
SRY	+	DMRT1	0.138852	0.121804	0.024735
DKK1	+	DMRT1	0.080377	0.079912	0.009394
WNT4	+	DMRT1	0.443096	0.000000	0.000000
CBX2	+	DMRT1	0.016109	0.068859	0.001622
AMH	+	DMRT1	0.071403	0.072445	0.007565
NR0B1	+	DMRT1	0.722927	0.000000	0.000000
NR5A1	+	DMRT1	0.052688	0.091062	0.007017
WT1pKTS	+	DMRT1	0.136000	0.134458	0.026743
FOXL2	-	DMRT1	-0.078544	0.093889	-0.010785
UGR	+	DMRT1	0.076654	0.097629	0.010945
SOX9	+	DMRT1	0.122390	0.100363	0.017964
GATA4	+	DMRT1	0.111239	0.131435	0.021382
DMRT1	+	FGF9	0.062632	0.075705	0.006934
FGF9	+	FGF9	0.171565	0.146747	0.036820
RSPO1	-	FGF9	-0.002761	0.080521	-0.000325
DHH	+	FGF9	0.029536	0.048164	0.002080
CTNNB1	+	FGF9	0.048037	0.092734	0.006515
PGD2	+	FGF9	0.069531	0.075472	0.007675
WT1mKTS	+	FGF9	0.130251	0.160035	0.030485
SRY	+	FGF9	0.095139	0.105720	0.014710
DKK1	+	FGF9	0.074079	0.083431	0.009039
WNT4	+	FGF9	0.543905	0.000000	0.000000
CBX2	+	FGF9	0.010071	0.066041	0.000973
AMH	+	FGF9	0.183166	0.164020	0.043937
NR0B1	+	FGF9	0.500466	0.000000	0.000000
NR5A1	-	FGF9	-0.001333	0.072522	-0.000141
WT1pKTS	+	FGF9	0.058752	0.098178	0.008436
FOXL2	+	FGF9	0.167754	0.233848	0.057371
UGR	+	FGF9	0.167027	0.207316	0.050642
SOX9	+	FGF9	0.123609	0.111073	0.020079
GATA4	+	FGF9	0.107534	0.139740	0.021976
DMRT1	+	RSPO1	0.091320	0.090407	0.012074
FGF9	-	RSPO1	-0.000826	0.038434	-0.000046
RSPO1	+	RSPO1	0.625263	1.000000	0.914435
DHH	-	RSPO1	-0.049920	0.073100	-0.005337
CTNNB1	+	RSPO1	0.540174	0.999989	0.789985
PGD2	+	RSPO1	0.047916	0.063079	0.004420
WT1mKTS	+	RSPO1	0.323199	0.015864	0.007499
SRY	-	RSPO1	-0.075086	0.117535	-0.012907
DKK1	+	RSPO1	0.002137	0.037500	0.000117
