TF	target	importance
FOXL2	WT1pKTS	0.3393641475970354
DMRT1	DKK1	0.3132134400815568
DKK1	DMRT1	0.2985979190114392
CBX2	UGR	0.26761825262467503
WT1pKTS	FOXL2	0.26113508353067166
RSPO1	CTNNB1	0.26045124302505784
CTNNB1	RSPO1	0.23707316175314128
PGD2	FGF9	0.2179272762343472
DHH	PGD2	0.21533871467162008
WNT4	NR0B1	0.21023117940397648
UGR	CBX2	0.2075171537815901
PGD2	DHH	0.19250717064760636
PGD2	AMH	0.18762546685635126
DHH	AMH	0.18237823701619674
FOXL2	NR5A1	0.1817352469060503
NR5A1	CBX2	0.18013946979000586
RSPO1	NR5A1	0.17895211776081346
NR5A1	RSPO1	0.17760009769069765
DHH	FGF9	0.17590508635242005
SRY	DMRT1	0.174849638494315
CTNNB1	FOXL2	0.17143240803477014
SRY	DKK1	0.1712702102788043
GATA4	WT1mKTS	0.16995981565939078
FGF9	PGD2	0.16427630912292568
UGR	WT1mKTS	0.16284338239534693
NR0B1	WNT4	0.16114197170130762
FGF9	DHH	0.16023415246763648
DKK1	SRY	0.15921768091569644
DKK1	SOX9	0.15826446720806334
WT1mKTS	GATA4	0.1580914616841877
WNT4	CTNNB1	0.15739966841357675
WT1pKTS	NR5A1	0.15613040479696466
AMH	DHH	0.1548430191562263
RSPO1	WNT4	0.15405812921472237
DMRT1	SRY	0.15339573588370164
UGR	GATA4	0.1533240866907243
DMRT1	SOX9	0.15265957708324224
SOX9	WNT4	0.14880413966924516
WNT4	RSPO1	0.148749505592016
AMH	PGD2	0.14823114712152421
RSPO1	FOXL2	0.13985075644288722
CTNNB1	WT1pKTS	0.13929408546693944
FGF9	AMH	0.13726112905655977
NR5A1	WT1pKTS	0.1346355923960358
AMH	FGF9	0.1265508976491418
FOXL2	CTNNB1	0.12117752332552444
NR5A1	FOXL2	0.1200326112606617
CTNNB1	NR5A1	0.11945352862763345
AMH	NR0B1	0.11549406426034058
SOX9	DKK1	0.10656875229569121
PGD2	SOX9	0.1049685397570317
SOX9	DHH	0.10311139067635432
SOX9	DMRT1	0.10277801404381764
NR5A1	UGR	0.10262147886268264
DHH	GATA4	0.10236643901938045
SOX9	FGF9	0.10147480359425333
CTNNB1	SRY	0.10122958332116481
RSPO1	WT1pKTS	0.1006808195190885
FOXL2	SRY	0.09855528549520207
PGD2	GATA4	0.0982850724072499
UGR	NR0B1	0.09688139206494314
SOX9	AMH	0.09600147849476559
SOX9	PGD2	0.09596410759010332
DHH	SOX9	0.09488102150630609
PGD2	WT1mKTS	0.09394969732159145
NR5A1	CTNNB1	0.08872145248642427
NR0B1	RSPO1	0.08680950574381877
CTNNB1	WNT4	0.08602120468473719
FGF9	WT1mKTS	0.08564289575224361
DHH	WT1mKTS	0.08533590271650075
FGF9	SOX9	0.08128620275456665
WT1pKTS	CBX2	0.08070562935734021
FGF9	GATA4	0.08013947528224458
SRY	FOXL2	0.07962117375233045
PGD2	NR0B1	0.07568737308778972
FGF9	WNT4	0.07542476861876135
FGF9	NR0B1	0.0745863807695764
WT1pKTS	SRY	0.07339289445578073
NR0B1	UGR	0.07237339188005469
RSPO1	NR0B1	0.07194687952796529
GATA4	DHH	0.0712795920714248
AMH	GATA4	0.07020625072594652
RSPO1	CBX2	0.06910427747505353
UGR	SRY	0.06847769377565305
SRY	UGR	0.06745752489068794
AMH	WT1mKTS	0.0673379029847174
DMRT1	CBX2	0.06649088527896121
CTNNB1	CBX2	0.06608590477785137
GATA4	AMH	0.06581699619708031
FOXL2	RSPO1	0.06511413406476298
DKK1	CBX2	0.06435084497642943
WNT4	SOX9	0.06328476274777582
WNT4	UGR	0.063165900388432
WT1pKTS	CTNNB1	0.06161406770117853
RSPO1	UGR	0.059910823602047934
DHH	NR0B1	0.0591302901268453
GATA4	PGD2	0.05906433950408769
NR0B1	CTNNB1	0.0587326972999804
GATA4	FGF9	0.058727163176515516
RSPO1	SRY	0.05691495970414325
AMH	SOX9	0.056782917506418666
SRY	WT1pKTS	0.056664622816181065
UGR	WNT4	0.055896062419800024
WNT4	NR5A1	0.05502545993180424
WT1pKTS	UGR	0.05419591744197692
PGD2	WNT4	0.053785088924720885
WT1mKTS	AMH	0.05318123781309339
WNT4	PGD2	0.0526475934476315
SOX9	GATA4	0.052208654184695294
WT1mKTS	PGD2	0.05171212138963186
PGD2	DKK1	0.05104705139447583
DHH	DMRT1	0.050765520418115634
WNT4	FGF9	0.05024100167585112
NR0B1	NR5A1	0.049270791781745094
PGD2	DMRT1	0.0492684954380528
WT1mKTS	DHH	0.049234981905138524
WNT4	DHH	0.04897877901098759
DMRT1	UGR	0.047606882117972094
DHH	DKK1	0.047153386948153096
WNT4	FOXL2	0.04697642101898196
NR0B1	AMH	0.04651285605028442
WT1mKTS	FGF9	0.04631821311134293
WT1pKTS	RSPO1	0.04615373145385972
SRY	NR0B1	0.045338516236584456
NR5A1	SOX9	0.045249346403221535
CBX2	NR0B1	0.04484908353185723
DKK1	UGR	0.044806011537453824
SOX9	WT1mKTS	0.04455257829985496
WNT4	AMH	0.04362325876573123
GATA4	SOX9	0.0423655351365386
NR0B1	FGF9	0.04202161146497512
DHH	WNT4	0.04169827670861287
DMRT1	WNT4	0.0411292092479854
CBX2	NR5A1	0.039988793319895306
NR5A1	SRY	0.039844317017449477
DKK1	CTNNB1	0.03976067255806979
NR0B1	PGD2	0.039660264794103936
RSPO1	SOX9	0.03958175404228892
DKK1	GATA4	0.039450531086206275
WNT4	WT1pKTS	0.0391894038453838
SRY	CTNNB1	0.03884859654806798
CTNNB1	UGR	0.038775327962671205
GATA4	DMRT1	0.03839779960960232
SOX9	RSPO1	0.038105949784070364
CBX2	SRY	0.038020274763140335
