Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.364599041708617	5.88379646603902e-51
NR5A1	WT1pKTS	0.364599041708617	5.88379646603902e-51
DMRT1	DKK1	0.263526663959301	1.47260716749117e-26
DKK1	DMRT1	0.263526663959301	1.47260716749128e-26
CTNNB1	RSPO1	0.232895808158702	6.09892964239117e-21
RSPO1	CTNNB1	0.232895808158701	6.09892964239223e-21
DKK1	SRY	0.224230052419178	1.72307381112109e-19
SRY	DKK1	0.224230052419178	1.72307381112132e-19
UGR	CBX2	0.203632450922626	2.8061853112208e-16
CBX2	UGR	0.203632450922626	2.8061853112208e-16
WNT4	NR0B1	0.19939994746749	1.16787164418342e-15
NR0B1	WNT4	0.199399947467489	1.16787164418351e-15
WNT4	CTNNB1	0.195178100922801	4.69326336272655e-15
CTNNB1	WNT4	0.195178100922801	4.69326336272671e-15
CBX2	NR5A1	0.175237875153818	2.20183366673045e-12
NR5A1	CBX2	0.175237875153818	2.20183366673052e-12
SRY	DMRT1	0.174356806720563	2.84425798331732e-12
DMRT1	SRY	0.174356806720563	2.84425798331747e-12
NR0B1	SRY	0.146215536181803	5.08680407300194e-09
SRY	NR0B1	0.146215536181803	5.08680407300196e-09
RSPO1	WNT4	0.13931431650194	2.61143970841176e-08
WNT4	RSPO1	0.13931431650194	2.61143970841185e-08
FGF9	DHH	0.137654726234215	3.82539773707346e-08
DHH	FGF9	0.137654726234214	3.82539773707369e-08
WT1mKTS	GATA4	0.133893902240739	8.93684604533721e-08
GATA4	WT1mKTS	0.133893902240739	8.93684604533725e-08
WT1pKTS	WT1mKTS	0.133559278039268	9.62696410971515e-08
WT1mKTS	WT1pKTS	0.133559278039268	9.62696410971515e-08
DHH	AMH	0.13033200919454	1.95439142936311e-07
AMH	DHH	0.13033200919454	1.95439142936314e-07
WT1pKTS	UGR	0.115132367176497	4.38127093748835e-06
UGR	WT1pKTS	0.115132367176497	4.38127093748836e-06
PGD2	DHH	0.113026676744873	6.54772514153939e-06
DHH	PGD2	0.113026676744873	6.54772514153939e-06
WT1pKTS	SRY	0.110328296229063	1.08453652790829e-05
SRY	WT1pKTS	0.110328296229063	1.08453652790832e-05
AMH	PGD2	0.103569252273209	3.65050840936834e-05
PGD2	AMH	0.103569252273209	3.65050840936834e-05
SOX9	DKK1	0.103290247546444	3.8321606331966e-05
DKK1	SOX9	0.103290247546444	3.83216063319661e-05
SOX9	DMRT1	0.101016692770813	5.66680894301783e-05
DMRT1	SOX9	0.101016692770813	5.66680894301792e-05
GATA4	WT1pKTS	0.0964829028679702	0.000120700588675531
WT1pKTS	GATA4	0.0964829028679701	0.000120700588675532
NR0B1	CTNNB1	0.0922091913106089	0.000239108746523366
CTNNB1	NR0B1	0.0922091913106089	0.000239108746523366
AMH	FGF9	0.0823639883441835	0.0010380858803821
FGF9	AMH	0.0823639883441835	0.0010380858803821
FOXL2	CTNNB1	0.0778466076612887	0.00193824317318461
CTNNB1	FOXL2	0.0778466076612884	0.0019382431731847
SOX9	DHH	0.0776910120810988	0.00197929547256907
DHH	SOX9	0.0776910120810987	0.00197929547256907
SOX9	NR5A1	0.0759027991711182	0.0025118183868011
NR5A1	SOX9	0.0759027991711182	0.00251181838680112
WT1pKTS	DMRT1	0.0748452698471335	0.00288538921047175
DMRT1	WT1pKTS	0.0748452698471334	0.00288538921047179
FGF9	PGD2	0.0681968080651832	0.00664041803961863
PGD2	FGF9	0.0681968080651832	0.00664041803961869
WT1pKTS	CBX2	0.0679965948273017	0.00680228966533943
CBX2	WT1pKTS	0.0679965948273016	0.00680228966533952
UGR	FOXL2	0.0572160456086543	0.0228150399413129
FOXL2	UGR	0.0572160456086543	0.0228150399413129
FGF9	SOX9	0.0567909817399859	0.0238474662475774
SOX9	FGF9	0.0567909817399859	0.0238474662475775
WT1pKTS	DKK1	0.0534783423816183	0.0333718407952797
DKK1	WT1pKTS	0.0534783423816182	0.0333718407952798
FOXL2	WT1mKTS	0.0506686832506422	0.0438361928946543
WT1mKTS	FOXL2	0.0506686832506421	0.0438361928946547
CBX2	GATA4	0.0503353531618929	0.0452442371374953
GATA4	CBX2	0.0503353531618929	0.0452442371374955
