TF	target	importance
FOXL2	WT1pKTS	0.32648920318378427
DMRT1	DKK1	0.31052876177482147
DKK1	DMRT1	0.30082257060878215
CBX2	UGR	0.2770895823474814
WT1pKTS	FOXL2	0.26304002400705606
RSPO1	CTNNB1	0.25804140277221216
CTNNB1	RSPO1	0.24559680021417893
UGR	CBX2	0.2308340859629211
PGD2	DHH	0.21753461234632251
DHH	PGD2	0.2156408314457034
PGD2	FGF9	0.20708992918388727
RSPO1	NR5A1	0.19391295053032573
WNT4	NR0B1	0.19129422648772162
FOXL2	NR5A1	0.1910112274217459
DHH	AMH	0.1897538183011144
NR5A1	CBX2	0.18955743311231507
DHH	FGF9	0.1885533957643502
PGD2	AMH	0.1866510945820032
FGF9	DHH	0.18167703393495688
FGF9	PGD2	0.18028403498583742
NR5A1	RSPO1	0.1795879279683049
CTNNB1	FOXL2	0.17675044522328234
SRY	DKK1	0.17532436854670744
DKK1	SRY	0.17241295389690175
SRY	DMRT1	0.16778845282200286
NR0B1	WNT4	0.16702909258452014
DMRT1	SRY	0.16587014259254645
WNT4	CTNNB1	0.15544367205515397
CTNNB1	WT1pKTS	0.15418712660415632
FGF9	AMH	0.15166792973150925
RSPO1	WNT4	0.15120596031368902
DKK1	SOX9	0.14667037295570867
SOX9	WNT4	0.14341732864418413
UGR	WT1mKTS	0.14104217822603518
AMH	PGD2	0.14087857349758826
GATA4	WT1mKTS	0.1396096123088085
AMH	FGF9	0.13811680165494497
WNT4	RSPO1	0.1378190322060974
RSPO1	FOXL2	0.1365200824036491
WT1pKTS	NR5A1	0.1345826298627068
UGR	GATA4	0.130091523738253
PGD2	SOX9	0.12989524210636755
AMH	DHH	0.12920593590351157
DMRT1	SOX9	0.12670255971816893
NR5A1	WT1pKTS	0.12399520326958476
CTNNB1	NR5A1	0.12097033725969966
WT1mKTS	GATA4	0.1206828468345826
DHH	GATA4	0.1194166438411663
AMH	NR0B1	0.11387688465483149
NR5A1	FOXL2	0.11379325974572059
SOX9	DKK1	0.11256064542305982
FOXL2	CTNNB1	0.11231430750740777
PGD2	WT1mKTS	0.10805214141130004
RSPO1	WT1pKTS	0.10742156396477615
DHH	SOX9	0.1064490669325975
NR5A1	UGR	0.10625459438301463
SOX9	DMRT1	0.10393950141583666
NR5A1	CTNNB1	0.10368099547801987
SOX9	FGF9	0.09960400848561807
FOXL2	SRY	0.0978920767068146
PGD2	GATA4	0.09741523496574296
UGR	NR0B1	0.09692273651788352
CTNNB1	SRY	0.09544007400011689
FGF9	WT1mKTS	0.09378705360759239
SOX9	PGD2	0.09290603691585428
FGF9	SOX9	0.08828435415638088
FGF9	GATA4	0.08741129890810317
CTNNB1	WNT4	0.08620329748166476
PGD2	NR0B1	0.08416933979729975
NR0B1	RSPO1	0.08392763906394567
SOX9	DHH	0.08315250697809108
DHH	WT1mKTS	0.08209716889717814
AMH	GATA4	0.08064893040742166
RSPO1	NR0B1	0.0801677685876485
AMH	WT1mKTS	0.07919378586593671
SOX9	AMH	0.07862660650657385
SRY	FOXL2	0.07606424388448198
FGF9	NR0B1	0.07341304725523581
WT1pKTS	CBX2	0.07077997302486291
CTNNB1	CBX2	0.07035882633683127
WT1pKTS	SRY	0.06915340943771897
FOXL2	RSPO1	0.0677188681657484
GATA4	AMH	0.06733276192291461
WT1pKTS	UGR	0.06614897089995672
GATA4	DHH	0.06542321080074451
GATA4	PGD2	0.06507189637603936
GATA4	FGF9	0.0642427671026942
NR0B1	UGR	0.06416795629460977
WNT4	UGR	0.0632492826703475
FGF9	WNT4	0.06324623833860617
WT1pKTS	CTNNB1	0.06234559646795785
RSPO1	CBX2	0.060928175958363015
UGR	SRY	0.06007385763963195
SRY	UGR	0.059968855573103545
PGD2	WNT4	0.05982738614260152
DKK1	CBX2	0.05980438510353163
DMRT1	CBX2	0.057546096687926575
AMH	SOX9	0.05650226919723578
SRY	WT1pKTS	0.05608511106986563
WT1mKTS	AMH	0.05591669511617702
SOX9	GATA4	0.05549609063351335
DHH	NR0B1	0.0551188855499304
UGR	WNT4	0.05496475976756211
NR0B1	CTNNB1	0.05460503831047457
RSPO1	SRY	0.05394090171538162
WT1mKTS	DHH	0.05315076446164056
PGD2	DMRT1	0.05212243894644521
RSPO1	UGR	0.05199667752893515
WNT4	SOX9	0.051469044963403945
NR0B1	NR5A1	0.05096476371487162
SOX9	WT1mKTS	0.0509317461877367
WNT4	DHH	0.05002938892381891
WNT4	PGD2	0.049959903818684086
DMRT1	UGR	0.04935952751749791
WT1pKTS	RSPO1	0.04866038806423185
WNT4	FGF9	0.047353295016904454
WNT4	FOXL2	0.04695903161255304
DHH	WNT4	0.04659915763864625
DKK1	CTNNB1	0.0465385552165072
WT1mKTS	PGD2	0.04622977823714224
WT1mKTS	FGF9	0.045741838320035325
WNT4	NR5A1	0.0454537333419454
DKK1	UGR	0.0449678888648847
GATA4	DKK1	0.04495459121056159
WNT4	WT1pKTS	0.044709142439341466
GATA4	SOX9	0.044476058509048795
CBX2	NR0B1	0.044429576344519744
SOX9	RSPO1	0.04416961951424346
WT1mKTS	DMRT1	0.04385619557636617
SRY	NR0B1	0.0434326702710154
DKK1	WT1mKTS	0.04322041241868763
NR0B1	AMH	0.04303057736076795
NR5A1	SOX9	0.04292698264722745
NR5A1	NR0B1	0.042102446385866354
CBX2	NR5A1	0.0418213826863878
CTNNB1	NR0B1	0.04177716461105543
DMRT1	WNT4	0.04152575311848089
PGD2	DKK1	0.04112218968480934
DHH	DKK1	0.04098295988260973
WNT4	AMH	0.04089513776661423
GATA4	DMRT1	0.040700799702076504
CTNNB1	UGR	0.04063308253956406
SRY	SOX9	0.04060601267585184
DKK1	WNT4	0.040495006020263916
DMRT1	CTNNB1	0.0399844872712654
DMRT1	GATA4	0.03985520219592318
DKK1	GATA4	0.03955982686785493
DHH	DMRT1	0.03905991713553191
RSPO1	SOX9	0.03803590741044508
WNT4	CBX2	0.03796631096590146
WT1mKTS	DKK1	0.037698101089449335
SRY	WT1mKTS	0.03766548506401992
SOX9	SRY	0.036977363408104764
NR0B1	FGF9	0.03670304637912037
DKK1	FOXL2	0.03650186527130092
NR0B1	DHH	0.03647738101914239
CBX2	SRY	0.036257592619044064
WT1pKTS	WT1mKTS	0.0356628845272968
DMRT1	WT1mKTS	0.03503406853349488
GATA4	SRY	0.03445712267197009
CBX2	RSPO1	0.03439498923208584
SRY	CTNNB1	0.034084423386616026
NR0B1	SRY	0.033916611721913174
NR5A1	SRY	0.03371861460136163
NR0B1	CBX2	0.03357742647427521
NR5A1	DMRT1	0.033106461471300815
GATA4	UGR	0.03282157901199019
NR5A1	GATA4	0.032635705862278194
SRY	NR5A1	0.0325849188644857
NR0B1	PGD2	0.03254140670450105
SRY	GATA4	0.032295657117299655
WT1pKTS	GATA4	0.03223120918378796
SOX9	CBX2	0.03149783695268808
SOX9	NR5A1	0.03121283502044626
WT1mKTS	SRY	0.0311495181233118
CTNNB1	DKK1	0.030957339702909648
CBX2	CTNNB1	0.030880049441128612
WNT4	SRY	0.030104922852286303
FGF9	DMRT1	0.02958148090269526
DMRT1	NR5A1	0.0289276340629741
DKK1	NR5A1	0.028830253573548754
DKK1	PGD2	0.028819078041180658
CBX2	DMRT1	0.028724353387005585
WT1mKTS	UGR	0.028648080333908338
SRY	CBX2	0.02842149531610455
AMH	WNT4	0.028416893543899296
CTNNB1	DMRT1	0.02823352390911359
SOX9	UGR	0.02782287016637012
NR0B1	WT1pKTS	0.027786284977904006
NR5A1	DKK1	0.027490204168780688
DKK1	AMH	0.027275226392823426
DMRT1	FOXL2	0.02683960703693507
CBX2	DKK1	0.026814287330351738
CBX2	WNT4	0.026572576276526764
FOXL2	CBX2	0.026087246813576975
FGF9	DKK1	0.02603508835238914
NR5A1	WNT4	0.02592386647583801
WNT4	GATA4	0.025897646186903763
NR5A1	WT1mKTS	0.025830571500688702
DKK1	FGF9	0.02577551984593376
UGR	RSPO1	0.025413091317368998
AMH	DMRT1	0.025144006368008866
DMRT1	DHH	0.02441310545382729
NR0B1	GATA4	0.024409908917387643
WNT4	WT1mKTS	0.024404138643733513
DMRT1	NR0B1	0.02432004636624638
FOXL2	DMRT1	0.024224509478545334
NR0B1	WT1mKTS	0.024113305687125258
WNT4	DMRT1	0.023858493002714556
WT1mKTS	SOX9	0.023668604749878065
NR0B1	FOXL2	0.02350521335068378
RSPO1	GATA4	0.023174444854031216
DMRT1	PGD2	0.023173284169724303
WNT4	DKK1	0.022898243429153066
DMRT1	FGF9	0.022752038298248903
DKK1	WT1pKTS	0.022598445586719276
RSPO1	DHH	0.022581429565460363
FGF9	RSPO1	0.02254523676138307
UGR	CTNNB1	0.022072136359186378
DKK1	NR0B1	0.022063942841157612
UGR	NR5A1	0.021953959804516456
DKK1	DHH	0.02188687338456501
DMRT1	AMH	0.021842785191270187
DMRT1	WT1pKTS	0.02157656265775204
DHH	CBX2	0.021569364491336913
CTNNB1	SOX9	0.021382976805034384
SOX9	CTNNB1	0.021216382916574374
FOXL2	WT1mKTS	0.020938109717856437
GATA4	NR0B1	0.02055313800819623
CTNNB1	WT1mKTS	0.020531277191330403
CBX2	GATA4	0.02026749856529275
FOXL2	DKK1	0.020250724706525274
FOXL2	GATA4	0.02014417326786631
RSPO1	AMH	0.02011141306708323
AMH	DKK1	0.020087934771677772
PGD2	UGR	0.019927635580659398
RSPO1	WT1mKTS	0.019622890017812675
WT1mKTS	NR0B1	0.0193807764693009
SRY	AMH	0.019115047980569618
UGR	AMH	0.019097660312860996
CBX2	WT1pKTS	0.019057011803059982
CBX2	FOXL2	0.018453677169791197
CTNNB1	GATA4	0.018366157652591378
WT1pKTS	AMH	0.018335172189479103
CBX2	WT1mKTS	0.018263170193366023
UGR	DMRT1	0.01815057074716956
CBX2	SOX9	0.01814445420196027
PGD2	CBX2	0.018125752803739383
PGD2	RSPO1	0.01809165546192023
SOX9	NR0B1	0.01801070258948961
WT1pKTS	FGF9	0.017706000358573035
UGR	DKK1	0.017705315239466276
RSPO1	FGF9	0.01757051347077843
UGR	PGD2	0.017558206584920612
NR0B1	SOX9	0.017504121072079448
WT1pKTS	DKK1	0.01745009083254112
NR5A1	DHH	0.01743964010930398
AMH	UGR	0.017347875199028445
RSPO1	PGD2	0.0172954703494087
FOXL2	UGR	0.017242418700913933
UGR	DHH	0.017207892254333768
UGR	FGF9	0.017134320202805284
UGR	WT1pKTS	0.016892667019645
SRY	DHH	0.016833438017984568
WT1pKTS	DHH	0.016650646201763524
WT1pKTS	PGD2	0.016573781764391227
DHH	UGR	0.016531725978922156
WT1pKTS	NR0B1	0.01638655063838465
SRY	WNT4	0.016330299089722115
