Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.366945928909404	1.22024189780548e-51
NR5A1	WT1pKTS	0.366945928909404	1.22024189780562e-51
DMRT1	DKK1	0.271581137532995	3.64287750817217e-28
DKK1	DMRT1	0.271581137532995	3.64287750817225e-28
CTNNB1	RSPO1	0.233879418833996	4.13772061710229e-21
RSPO1	CTNNB1	0.233879418833996	4.13772061710229e-21
SRY	DKK1	0.219081311789678	1.17556102414931e-18
DKK1	SRY	0.219081311789678	1.17556102414932e-18
NR0B1	WNT4	0.214574875918604	6.06815772399035e-18
WNT4	NR0B1	0.214574875918604	6.06815772399044e-18
WNT4	CTNNB1	0.194412396467094	6.01979665313201e-15
CTNNB1	WNT4	0.194412396467094	6.01979665313225e-15
UGR	CBX2	0.194005719976026	6.86780438553531e-15
CBX2	UGR	0.194005719976026	6.86780438553542e-15
NR5A1	CBX2	0.187971287196858	4.69246448045357e-14
CBX2	NR5A1	0.187971287196858	4.69246448045378e-14
DMRT1	SRY	0.14883360242205	2.67941068962112e-09
SRY	DMRT1	0.14883360242205	2.67941068962117e-09
RSPO1	WNT4	0.147015562157057	4.18688156215682e-09
WNT4	RSPO1	0.147015562157057	4.18688156215687e-09
DHH	AMH	0.135146173451226	6.75442032008616e-08
AMH	DHH	0.135146173451226	6.75442032008623e-08
WT1pKTS	SRY	0.131783227645494	1.42440192049219e-07
SRY	WT1pKTS	0.131783227645494	1.4244019204922e-07
WT1pKTS	WT1mKTS	0.130808207990173	1.76236297566221e-07
WT1mKTS	WT1pKTS	0.130808207990173	1.76236297566222e-07
GATA4	WT1mKTS	0.127462819885193	3.6164032826701e-07
WT1mKTS	GATA4	0.127462819885193	3.6164032826701e-07
SRY	NR0B1	0.12566760554813	5.27926127428995e-07
NR0B1	SRY	0.12566760554813	5.27926127429006e-07
WT1pKTS	UGR	0.121772217048074	1.17855680253651e-06
UGR	WT1pKTS	0.121772217048074	1.17855680253653e-06
GATA4	WT1pKTS	0.114163025407798	5.27599586895363e-06
WT1pKTS	GATA4	0.114163025407798	5.27599586895366e-06
DKK1	SOX9	0.11114636086403	9.31817434013785e-06
SOX9	DKK1	0.111146360864029	9.31817434013801e-06
AMH	PGD2	0.107304408358766	1.88327437759002e-05
PGD2	AMH	0.107304408358766	1.88327437759003e-05
DHH	PGD2	0.10688716212529	2.02999032748188e-05
PGD2	DHH	0.10688716212529	2.02999032748195e-05
DHH	FGF9	0.106604444351778	2.13551364958075e-05
FGF9	DHH	0.106604444351777	2.13551364958087e-05
SOX9	DMRT1	0.10658517566845	2.14289235299933e-05
DMRT1	SOX9	0.10658517566845	2.1428923529994e-05
SOX9	DHH	0.100139983364688	6.57533215481835e-05
DHH	SOX9	0.100139983364688	6.57533215481848e-05
NR0B1	CTNNB1	0.0839673247426378	0.000825588664184094
CTNNB1	NR0B1	0.0839673247426377	0.000825588664184095
AMH	FGF9	0.0802690755963489	0.00139204199871798
FGF9	AMH	0.0802690755963488	0.00139204199871799
SOX9	NR5A1	0.0772963534812786	0.00208702366863449
NR5A1	SOX9	0.0772963534812786	0.00208702366863449
FOXL2	CTNNB1	0.0738527905296561	0.00328137620685062
CTNNB1	FOXL2	0.073852790529656	0.00328137620685067
FGF9	PGD2	0.0724667110192562	0.00391732221477573
PGD2	FGF9	0.072466711019256	0.00391732221477581
WT1pKTS	DMRT1	0.0691171588564814	0.00593995284058769
DMRT1	WT1pKTS	0.0691171588564814	0.00593995284058774
CBX2	GATA4	0.0619841286208139	0.0136409409325363
GATA4	CBX2	0.0619841286208139	0.0136409409325363
FOXL2	UGR	0.0511861930170881	0.0417234764955567
UGR	FOXL2	0.0511861930170881	0.0417234764955569
FOXL2	RSPO1	0.0498629510644416	0.0473048409746576
RSPO1	FOXL2	0.0498629510644415	0.0473048409746579
PGD2	SOX9	0.0497157397607689	0.0479628682367743
SOX9	PGD2	0.0497157397607688	0.0479628682367747
CBX2	WT1pKTS	0.0489441352203319	0.0515388551487733
WT1pKTS	CBX2	0.0489441352203317	0.051538855148774
FOXL2	WT1mKTS	0.0428956342007808	0.0879852106586923
WT1mKTS	FOXL2	0.0428956342007807	0.0879852106586928
