Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.362074714149489	3.14907846350452e-50
NR5A1	WT1pKTS	0.362074714149489	3.14907846350452e-50
DKK1	DMRT1	0.257362139472347	2.29504896242772e-25
DMRT1	DKK1	0.257362139472346	2.29504896242801e-25
RSPO1	CTNNB1	0.215119139703254	4.98667173632354e-18
CTNNB1	RSPO1	0.215119139703254	4.98667173632412e-18
DKK1	SRY	0.212488234854175	1.28156052431681e-17
SRY	DKK1	0.212488234854175	1.28156052431684e-17
CBX2	NR5A1	0.207917375185875	6.41416433548238e-17
NR5A1	CBX2	0.207917375185875	6.41416433548243e-17
NR0B1	WNT4	0.205132021604953	1.68037843696482e-16
WNT4	NR0B1	0.205132021604953	1.68037843696486e-16
CTNNB1	WNT4	0.191865038354086	1.36783138887296e-14
WNT4	CTNNB1	0.191865038354086	1.367831388873e-14
CBX2	UGR	0.180901986024729	4.11394669871407e-13
UGR	CBX2	0.180901986024729	4.11394669871412e-13
DMRT1	SRY	0.170673889890483	8.17553568255122e-12
SRY	DMRT1	0.170673889890483	8.1755356825518e-12
SRY	NR0B1	0.145510366596839	6.03385142723355e-09
NR0B1	SRY	0.145510366596839	6.03385142723364e-09
DHH	FGF9	0.133282502806735	1.02364655196559e-07
FGF9	DHH	0.133282502806735	1.02364655196561e-07
WT1mKTS	GATA4	0.130596947735068	1.84519199126844e-07
GATA4	WT1mKTS	0.130596947735068	1.84519199126845e-07
WNT4	RSPO1	0.129490693235587	2.3441086010583e-07
RSPO1	WNT4	0.129490693235587	2.34410860105836e-07
DHH	AMH	0.125532208941723	5.43091859633639e-07
AMH	DHH	0.125532208941722	5.43091859633654e-07
AMH	PGD2	0.122767904947003	9.62066028900603e-07
PGD2	AMH	0.122767904947003	9.62066028900625e-07
SOX9	DKK1	0.120372831337457	1.56340388691991e-06
DKK1	SOX9	0.120372831337457	1.56340388691997e-06
WT1pKTS	SRY	0.120298685149602	1.58684912309864e-06
SRY	WT1pKTS	0.120298685149602	1.58684912309865e-06
WT1pKTS	WT1mKTS	0.116655349229961	3.26207704537492e-06
WT1mKTS	WT1pKTS	0.116655349229961	3.26207704537497e-06
WT1pKTS	UGR	0.110036473030926	1.14458007243391e-05
UGR	WT1pKTS	0.110036473030926	1.14458007243392e-05
DHH	PGD2	0.109152998939279	1.34629097862842e-05
PGD2	DHH	0.109152998939279	1.34629097862845e-05
DMRT1	SOX9	0.107182736179914	1.92498140734609e-05
SOX9	DMRT1	0.107182736179914	1.92498140734617e-05
GATA4	WT1pKTS	0.10552028953525	2.5905660185847e-05
WT1pKTS	GATA4	0.10552028953525	2.59056601858472e-05
NR0B1	CTNNB1	0.0821606866002246	0.00106837827513025
CTNNB1	NR0B1	0.0821606866002245	0.00106837827513027
FOXL2	CTNNB1	0.0765356500993148	0.00230996581071105
CTNNB1	FOXL2	0.0765356500993145	0.00230996581071112
SOX9	NR5A1	0.0763758443124411	0.00235948604839288
NR5A1	SOX9	0.076375844312441	0.00235948604839291
SOX9	DHH	0.0749178944095595	0.00285819837690016
DHH	SOX9	0.0749178944095593	0.00285819837690022
FOXL2	UGR	0.0705632207032833	0.00497299249708028
UGR	FOXL2	0.0705632207032833	0.00497299249708029
AMH	FGF9	0.0692721359726229	0.00582877621116267
FGF9	AMH	0.0692721359726229	0.00582877621116271
WT1pKTS	DKK1	0.0545675066115436	0.0299329649315769
DKK1	WT1pKTS	0.0545675066115435	0.0299329649315771
PGD2	FGF9	0.0539323097175183	0.0318994901366983
FGF9	PGD2	0.0539323097175183	0.0318994901366983
CBX2	WT1pKTS	0.0522112663419703	0.0377921505994346
WT1pKTS	CBX2	0.0522112663419702	0.0377921505994347
DMRT1	WT1pKTS	0.0519703253238371	0.0386867181282223
WT1pKTS	DMRT1	0.0519703253238371	0.0386867181282224
PGD2	SOX9	0.0509199714150753	0.042799306598614
SOX9	PGD2	0.0509199714150753	0.0427993065986141
NR5A1	UGR	0.0449428982737145	0.0738355874072642
UGR	NR5A1	0.0449428982737144	0.0738355874072645
FOXL2	NR0B1	0.0439484438692021	0.0804576009274183
NR0B1	FOXL2	0.043948443869202	0.080457600927419
