TF	target	importance
FOXL2	WT1pKTS	0.33586314617473323
DKK1	DMRT1	0.3131677571312687
DMRT1	DKK1	0.30115077694232284
WT1pKTS	FOXL2	0.269108539030772
RSPO1	CTNNB1	0.2635452978036475
CBX2	UGR	0.2501985247923941
CTNNB1	RSPO1	0.23027026594341515
UGR	CBX2	0.22489712626177877
DHH	PGD2	0.2132911354314818
PGD2	DHH	0.20412455217279105
FOXL2	NR5A1	0.20284803553334152
DHH	AMH	0.19230177568792392
PGD2	FGF9	0.18690370177814833
RSPO1	NR5A1	0.18572098507625054
DHH	FGF9	0.18080759613983455
PGD2	AMH	0.180290266163793
CTNNB1	FOXL2	0.17979700872603757
NR5A1	CBX2	0.17800536306111678
FGF9	DHH	0.17657208822891451
GATA4	WT1mKTS	0.17596729183281087
NR5A1	RSPO1	0.17440063806684478
WNT4	NR0B1	0.17285715280552158
SRY	DKK1	0.1715047553401694
SRY	DMRT1	0.17080528655015853
FGF9	PGD2	0.17035211178144538
UGR	GATA4	0.16677077909887533
NR0B1	WNT4	0.16644687479301848
WNT4	CTNNB1	0.16643007843584345
UGR	WT1mKTS	0.1626364090226721
DKK1	SRY	0.16089720394741996
DKK1	SOX9	0.1605980924788775
WT1mKTS	GATA4	0.1589189920242023
RSPO1	WNT4	0.1588551675411197
DMRT1	SRY	0.15748442500117626
WNT4	RSPO1	0.156177578354254
AMH	DHH	0.15196170257531932
AMH	FGF9	0.14949348081662076
DMRT1	SOX9	0.14685557748984834
FGF9	AMH	0.14521691418699173
AMH	PGD2	0.1438597525483243
WT1pKTS	NR5A1	0.14188642216454467
SOX9	WNT4	0.13933899295389496
RSPO1	FOXL2	0.13874280128472455
CTNNB1	WT1pKTS	0.13814726220581208
NR5A1	WT1pKTS	0.13514199850654118
AMH	NR0B1	0.12049457435719395
NR5A1	UGR	0.11550055729215818
FOXL2	CTNNB1	0.11488917463244022
NR5A1	FOXL2	0.11065356416280937
SOX9	DKK1	0.10863950511350814
CTNNB1	NR5A1	0.10838688370942003
UGR	NR0B1	0.10726098108517453
DHH	SOX9	0.10586748941578107
CTNNB1	SRY	0.10384201853887244
SOX9	DMRT1	0.10247202013538884
RSPO1	WT1pKTS	0.10216287364600886
FOXL2	SRY	0.10208315920821512
SOX9	AMH	0.09624889908488997
SOX9	PGD2	0.09599912206477854
SOX9	FGF9	0.09580323599459337
DHH	GATA4	0.09575665908726864
NR5A1	CTNNB1	0.09535596403388974
PGD2	GATA4	0.09517662590480136
FGF9	WT1mKTS	0.09411784261033247
PGD2	NR0B1	0.0917052574988663
CTNNB1	WNT4	0.08911211279221878
FGF9	SOX9	0.08780095572884422
PGD2	WT1mKTS	0.08734044277116301
SOX9	DHH	0.08495193314336981
PGD2	SOX9	0.0847613692968892
FGF9	GATA4	0.08280144507523496
NR0B1	RSPO1	0.08266741295074641
RSPO1	NR0B1	0.0799939101149336
FGF9	NR0B1	0.07977958505336105
WT1pKTS	CBX2	0.0789256956788096
DHH	WT1mKTS	0.07648598269153652
NR0B1	UGR	0.0752289513680141
GATA4	FGF9	0.0739885760163769
RSPO1	CBX2	0.07237124049880961
FOXL2	RSPO1	0.06947443464518886
UGR	SRY	0.06916980732871149
WNT4	UGR	0.06910063277265278
WNT4	SOX9	0.06871568041040908
DKK1	CBX2	0.06866152068109933
AMH	GATA4	0.0675619087136274
WT1pKTS	SRY	0.06686701548272801
SRY	FOXL2	0.06473817042467324
AMH	WT1mKTS	0.06367234459008608
WT1pKTS	CTNNB1	0.06364301332996755
GATA4	AMH	0.06338537176073533
FGF9	WNT4	0.061426327106533236
SRY	UGR	0.060307117057358584
GATA4	PGD2	0.0588853431415115
AMH	SOX9	0.0586023027872428
CTNNB1	CBX2	0.0582644718178763
GATA4	DHH	0.05769506601727822
WNT4	FOXL2	0.056689450980894444
DMRT1	CBX2	0.05598568796725071
WNT4	PGD2	0.0552016867671968
RSPO1	UGR	0.05507264788020558
RSPO1	SRY	0.05496803471009841
WT1mKTS	FGF9	0.0546404157470042
UGR	WNT4	0.05360655499718344
WT1mKTS	PGD2	0.053480632846644914
SRY	WT1pKTS	0.053429206552070244
DMRT1	UGR	0.05341731149902783
NR0B1	AMH	0.05256893469038131
DHH	NR0B1	0.05256090221088585
WT1mKTS	DHH	0.052485857636681794
WT1mKTS	AMH	0.0521909710188221
DHH	WNT4	0.05213603906647492
WT1pKTS	RSPO1	0.051985956310752576
WNT4	NR5A1	0.05135167692804846
SOX9	GATA4	0.04993931475743765
DHH	DKK1	0.048558995471892887
CBX2	NR0B1	0.04836925920039815
NR0B1	NR5A1	0.048016180386831336
WT1pKTS	UGR	0.04771008462029612
NR5A1	SOX9	0.04644236758206656
PGD2	DMRT1	0.045536127518586184
NR0B1	CTNNB1	0.04538585450051052
DKK1	UGR	0.04490166747549847
SRY	NR0B1	0.04361123947717618
WNT4	FGF9	0.04349469650188324
DKK1	CTNNB1	0.04340195639444535
WNT4	DHH	0.042925739139371435
WNT4	WT1pKTS	0.04281656753831924
CTNNB1	UGR	0.042658404889574925
PGD2	DKK1	0.04172769769240207
RSPO1	SOX9	0.041515770621005525
DHH	DMRT1	0.041502407613322835
CTNNB1	NR0B1	0.041164416388913085
SOX9	SRY	0.04083562547342476
NR0B1	DHH	0.040614124535747954
SOX9	RSPO1	0.04029395274200729
CBX2	NR5A1	0.04024665649729066
WT1mKTS	DMRT1	0.040113060237025745
CBX2	SRY	0.0400443923492823
PGD2	WNT4	0.04002739572716334
SOX9	WT1mKTS	0.03997670504034081
DMRT1	WNT4	0.039816707327344
NR0B1	PGD2	0.03919148269494336
SRY	SOX9	0.03875184702107295
WT1pKTS	WT1mKTS	0.03813004328211231
DMRT1	WT1mKTS	0.03782323587943625
DKK1	GATA4	0.03779236787221628
DKK1	WNT4	0.037748029517702605
GATA4	DKK1	0.037596501208157856
SRY	CTNNB1	0.03749097470781186
GATA4	DMRT1	0.03685963754405001
DMRT1	CTNNB1	0.03646713897709292
NR0B1	FGF9	0.03633740879876073
DKK1	WT1mKTS	0.036101938232513356
SRY	WT1mKTS	0.03562644230501237
AMH	WNT4	0.03498720302251
WNT4	AMH	0.03496367030693827
WT1mKTS	DKK1	0.03451958575639314
WNT4	CBX2	0.034086075544693784
WT1mKTS	UGR	0.03403129813838035
NR5A1	SRY	0.03379082906463594
DMRT1	GATA4	0.03374324461754703
FGF9	DMRT1	0.033660861870368444
WT1pKTS	GATA4	0.0335646202998109
CBX2	RSPO1	0.03349912240683307
WNT4	SRY	0.033336382893015416
NR5A1	GATA4	0.033279597127489007
SOX9	CBX2	0.03317294417243082
GATA4	UGR	0.03292834296572265
SOX9	NR5A1	0.032858487386896854
GATA4	SOX9	0.03284489636804049
CBX2	CTNNB1	0.03268578901905723
NR5A1	DKK1	0.03264285173353853
SRY	NR5A1	0.03252293126434785
CTNNB1	DKK1	0.0320203701457747
NR5A1	DMRT1	0.03189458835957892
NR5A1	NR0B1	0.03186109053130181
NR0B1	SRY	0.03153050354895535
SRY	CBX2	0.03142077743575654
SOX9	UGR	0.03137135938840279
DKK1	FOXL2	0.030854714577226702
NR5A1	WNT4	0.030835119538596415
DMRT1	NR5A1	0.030759345012957472
FGF9	DKK1	0.030740678108162632
WT1mKTS	SRY	0.029960990205006127
NR0B1	CBX2	0.02979239277464642
CBX2	WNT4	0.02874514185862489
SRY	GATA4	0.0286799344385901
DKK1	FGF9	0.028216503680604705
CTNNB1	DMRT1	0.027917782519127927
DMRT1	DHH	0.02749891991284327
GATA4	SRY	0.027308536592997975
CBX2	DMRT1	0.027287336154840514
CBX2	DKK1	0.027188118713609814
NR5A1	WT1mKTS	0.02702332215423317
DKK1	NR5A1	0.026849453721435157
DMRT1	WT1pKTS	0.026031605138071453
DKK1	PGD2	0.025873352183428327
DMRT1	FOXL2	0.025723473028687854
DKK1	DHH	0.025316171484083917
FOXL2	WT1mKTS	0.025116244546691393
AMH	DKK1	0.024820647069993942
FOXL2	DMRT1	0.024529574190304656
FOXL2	CBX2	0.024513696946707464
DKK1	AMH	0.024292794788390498
NR0B1	GATA4	0.024026447153968945
NR0B1	WT1mKTS	0.023970510298113472
FGF9	RSPO1	0.02383267957920904
NR0B1	FOXL2	0.02361698632039709
DMRT1	NR0B1	0.02347353411507451
CBX2	WT1pKTS	0.023417907954595567
DMRT1	FGF9	0.023012405219219944
WNT4	DKK1	0.022785286241925388
UGR	NR5A1	0.022720549385161642
WT1mKTS	SOX9	0.022561409105281587
UGR	RSPO1	0.022544334537688643
DKK1	WT1pKTS	0.022530399618662433
NR0B1	WT1pKTS	0.022221631364413418
