Parent	Type	Child	Weight	Probability	Score
DMRT1	+	DMRT1	0.279122	0.239405	0.081700
FGF9	-	DMRT1	-0.003845	0.037988	-0.000179
RSPO1	+	DMRT1	0.166109	0.093255	0.018939
DHH	+	DMRT1	0.095626	0.081920	0.009578
CTNNB1	+	DMRT1	0.164647	0.093432	0.018808
PGD2	+	DMRT1	0.051763	0.056912	0.003602
WT1mKTS	+	DMRT1	0.307686	0.108398	0.040778
SRY	+	DMRT1	0.119291	0.099543	0.014518
DKK1	+	DMRT1	0.034567	0.051432	0.002174
WNT4	+	DMRT1	0.133843	0.086840	0.014211
CBX2	-	DMRT1	-0.003024	0.066991	-0.000248
AMH	-	DMRT1	-0.038516	0.050948	-0.002399
NR0B1	+	DMRT1	0.825458	0.000000	0.000000
NR5A1	+	DMRT1	0.091142	0.093668	0.010438
WT1pKTS	+	DMRT1	0.102654	0.093535	0.011739
FOXL2	-	DMRT1	-0.086404	0.108426	-0.011454
UGR	+	DMRT1	0.165359	0.116596	0.023572
SOX9	+	DMRT1	0.062525	0.065593	0.005014
GATA4	-	DMRT1	-0.166650	0.238596	-0.048614
DMRT1	+	FGF9	0.098311	0.098962	0.011895
FGF9	+	FGF9	0.115166	0.104330	0.014690
RSPO1	+	FGF9	0.017554	0.083295	0.001788
DHH	+	FGF9	0.093008	0.091794	0.010438
CTNNB1	+	FGF9	0.011614	0.081306	0.001155
PGD2	+	FGF9	0.055857	0.066067	0.004512
WT1mKTS	-	FGF9	-0.055576	0.121470	-0.008254
SRY	+	FGF9	0.050767	0.075944	0.004714
DKK1	+	FGF9	0.077842	0.086018	0.008186
WNT4	+	FGF9	0.027782	0.088650	0.003011
CBX2	+	FGF9	0.053535	0.089534	0.005860
AMH	+	FGF9	0.240266	0.300504	0.088275
NR0B1	+	FGF9	0.705001	0.000000	0.000000
NR5A1	-	FGF9	-0.081479	0.100923	-0.010054
WT1pKTS	+	FGF9	0.032099	0.080486	0.003159
FOXL2	+	FGF9	0.090478	0.116057	0.012838
UGR	+	FGF9	0.129148	0.142015	0.022424
SOX9	+	FGF9	0.155859	0.136831	0.026074
GATA4	+	FGF9	0.372251	0.984671	0.448150
DMRT1	+	RSPO1	0.112319	0.042222	0.005798
FGF9	+	RSPO1	0.032236	0.047236	0.001862
RSPO1	+	RSPO1	0.848879	0.000000	0.000000
DHH	-	RSPO1	-0.057136	0.100733	-0.007037
CTNNB1	+	RSPO1	0.733790	0.000000	0.000000
PGD2	+	RSPO1	0.041903	0.051022	0.002614
WT1mKTS	+	RSPO1	0.290403	0.000000	0.000000
SRY	-	RSPO1	-0.103243	0.397302	-0.050151
DKK1	+	RSPO1	0.012493	0.039773	0.000608
WNT4	+	RSPO1	0.100287	0.001653	0.000203
CBX2	-	RSPO1	-0.310662	1.000000	-0.379825
AMH	+	RSPO1	0.114697	0.046353	0.006500
NR0B1	+	RSPO1	0.026893	0.053221	0.001750
NR5A1	-	RSPO1	-0.059605	0.204297	-0.014888
WT1pKTS	+	RSPO1	0.041508	0.049339	0.002504
FOXL2	+	RSPO1	0.126941	0.001232	0.000191
UGR	-	RSPO1	-0.118822	0.629388	-0.091435
SOX9	+	RSPO1	0.046851	0.053940	0.003090
GATA4	+	RSPO1	0.747912	0.000000	0.000000
DMRT1	+	DHH	0.090703	0.091214	0.010115
FGF9	+	DHH	0.089975	0.086823	0.009551
RSPO1	-	DHH	-0.014889	0.085380	-0.001554
DHH	+	DHH	0.120859	0.105080	0.015527
CTNNB1	+	DHH	0.099552	0.119146	0.014502
PGD2	+	DHH	0.140119	0.114405	0.019599
WT1mKTS	-	DHH	-0.113744	0.138509	-0.019262
SRY	-	DHH	-0.026110	0.053134	-0.001696
DKK1	-	DHH	-0.028433	0.047807	-0.001662
WNT4	+	DHH	0.047155	0.093298	0.005379
CBX2	+	DHH	0.020131	0.071720	0.001765
AMH	+	DHH	0.109901	0.099130	0.013320
NR0B1	-	DHH	-0.073208	0.100610	-0.009005
NR5A1	+	DHH	0.107914	0.120874	0.015948
WT1pKTS	-	DHH	-0.031980	0.078789	-0.003081
FOXL2	+	DHH	0.107747	0.125608	0.016547
UGR	+	DHH	0.188441	0.254112	0.058546
SOX9	+	DHH	0.104192	0.096749	0.012325
GATA4	+	DHH	0.312460	0.699729	0.267313
DMRT1	+	CTNNB1	0.015895	0.040541	0.000788
FGF9	+	CTNNB1	0.016708	0.041607	0.000850
RSPO1	+	CTNNB1	0.761955	0.000062	0.000057
DHH	-	CTNNB1	-0.016333	0.043109	-0.000861
CTNNB1	+	CTNNB1	0.434293	0.000000	0.000000
PGD2	+	CTNNB1	0.000343	0.037201	0.000016
WT1mKTS	+	CTNNB1	0.472937	0.000000	0.000000
SRY	-	CTNNB1	-0.063340	0.116988	-0.009060
DKK1	+	CTNNB1	0.067184	0.070548	0.005795
WNT4	+	CTNNB1	0.158331	0.001890	0.000366
CBX2	-	CTNNB1	-0.313096	1.000000	-0.382801
AMH	+	CTNNB1	0.091025	0.074999	0.008347
NR0B1	+	CTNNB1	0.058778	0.048473	0.003483
NR5A1	-	CTNNB1	-0.063967	0.148881	-0.011644
WT1pKTS	+	CTNNB1	0.051487	0.064814	0.004080
FOXL2	+	CTNNB1	0.201885	0.000957	0.000236
UGR	-	CTNNB1	-0.164085	0.765991	-0.153670
SOX9	+	CTNNB1	0.037566	0.053964	0.002479
GATA4	+	CTNNB1	0.222399	0.000011	0.000003
DMRT1	+	PGD2	0.034744	0.053678	0.002280
FGF9	+	PGD2	0.150868	0.129993	0.023978
RSPO1	+	PGD2	0.084553	0.114690	0.011856
DHH	+	PGD2	0.059638	0.070457	0.005137
CTNNB1	+	PGD2	0.036771	0.092977	0.004180
PGD2	+	PGD2	0.062181	0.070669	0.005373
WT1mKTS	-	PGD2	-0.115703	0.149983	-0.021217
SRY	-	PGD2	-0.030182	0.058848	-0.002172
DKK1	+	PGD2	0.015982	0.042230	0.000825
WNT4	+	PGD2	0.011482	0.088421	0.001241
CBX2	-	PGD2	-0.014288	0.065959	-0.001152
AMH	+	PGD2	0.105746	0.100399	0.012980
NR0B1	+	PGD2	0.691564	0.000000	0.000000
NR5A1	+	PGD2	0.053720	0.093530	0.006143
WT1pKTS	-	PGD2	-0.012844	0.070684	-0.001110
FOXL2	-	PGD2	-0.023678	0.070504	-0.002041
UGR	+	PGD2	0.117856	0.133076	0.019176
SOX9	+	PGD2	0.162237	0.144796	0.028721
GATA4	+	PGD2	0.483424	0.999990	0.591043
DMRT1	+	WT1mKTS	0.031957	0.082430	0.003221
FGF9	+	WT1mKTS	0.029327	0.079053	0.002835
RSPO1	+	WT1mKTS	0.021395	0.067661	0.001770
DHH	+	WT1mKTS	0.024798	0.074682	0.002264
CTNNB1	+	WT1mKTS	0.075508	0.004764	0.000440
PGD2	+	WT1mKTS	0.028693	0.078127	0.002741
WT1mKTS	+	WT1mKTS	0.657794	1.000000	0.804240
SRY	+	WT1mKTS	0.000566	0.047683	0.000033
DKK1	+	WT1mKTS	0.024196	0.075846	0.002244
WNT4	+	WT1mKTS	0.008420	0.081676	0.000841
CBX2	+	WT1mKTS	0.035231	0.065527	0.002823
AMH	+	WT1mKTS	0.028298	0.078532	0.002717
NR0B1	+	WT1mKTS	0.140210	0.000006	0.000001
NR5A1	+	WT1mKTS	0.033329	0.057507	0.002343
WT1pKTS	+	WT1mKTS	0.028514	0.059606	0.002078
FOXL2	+	WT1mKTS	0.051235	0.026716	0.001674
UGR	+	WT1mKTS	0.107619	0.041606	0.005474
SOX9	+	WT1mKTS	0.024033	0.074476	0.002188
GATA4	+	WT1mKTS	0.471900	1.000000	0.576960
DMRT1	+	SRY	0.029498	0.032685	0.001179
FGF9	+	SRY	0.014234	0.034001	0.000592
RSPO1	+	SRY	0.084411	0.002296	0.000237
DHH	+	SRY	0.083664	0.028500	0.002915
CTNNB1	-	SRY	-0.188188	0.999592	-0.229990
PGD2	-	SRY	-0.044997	0.077027	-0.004238
WT1mKTS	+	SRY	0.190667	0.000000	0.000000
SRY	+	SRY	0.976529	0.000000	0.000000
DKK1	+	SRY	0.308971	0.000000	0.000000
WNT4	+	SRY	2.113057	0.000000	0.000000
CBX2	+	SRY	0.433028	0.000000	0.000000
AMH	+	SRY	0.060991	0.031788	0.002370
NR0B1	+	SRY	1.491839	0.000000	0.000000
NR5A1	+	SRY	1.291088	0.000000	0.000000
WT1pKTS	-	SRY	-0.007692	0.089854	-0.000845
FOXL2	-	SRY	-0.259776	1.000000	-0.317611
UGR	-	SRY	-0.049979	0.159145	-0.009725
SOX9	+	SRY	0.043605	0.032808	0.001749
GATA4	+	SRY	0.623880	0.000000	0.000000
DMRT1	+	DKK1	0.175078	0.000068	0.000015
FGF9	+	DKK1	0.030657	0.028755	0.001078
RSPO1	+	DKK1	1.069574	0.000000	0.000000
DHH	+	DKK1	0.057097	0.023736	0.001657
CTNNB1	+	DKK1	0.634679	0.000000	0.000000
PGD2	+	DKK1	0.105338	0.010186	0.001312
WT1mKTS	-	DKK1	-0.078302	0.967565	-0.092630
SRY	+	DKK1	0.208582	0.000000	0.000000
DKK1	+	DKK1	0.143979	0.000824	0.000145
WNT4	+	DKK1	0.466972	0.000000	0.000000
CBX2	+	DKK1	0.017391	0.041019	0.000872
AMH	+	DKK1	0.045368	0.026186	0.001453
NR0B1	-	DKK1	-0.016795	0.195685	-0.004018
NR5A1	+	DKK1	0.851026	0.000000	0.000000
WT1pKTS	+	DKK1	0.234894	0.000000	0.000000
FOXL2	-	DKK1	-0.077196	0.633532	-0.059794
UGR	+	DKK1	0.570906	0.000000	0.000000
SOX9	+	DKK1	0.243803	0.000000	0.000000
GATA4	+	DKK1	0.874723	0.000000	0.000000
DMRT1	-	WNT4	-0.024466	0.052565	-0.001572
FGF9	-	WNT4	-0.024787	0.052198	-0.001582
RSPO1	+	WNT4	0.147185	0.291972	0.052541
DHH	-	WNT4	-0.016943	0.043874	-0.000909
CTNNB1	-	WNT4	-0.010312	0.088275	-0.001113
PGD2	-	WNT4	-0.032469	0.058189	-0.002310
WT1mKTS	+	WNT4	0.440314	1.000000	0.538342
SRY	+	WNT4	0.150905	0.328949	0.060692
DKK1	-	WNT4	-0.016335	0.045764	-0.000914
WNT4	+	WNT4	0.599222	1.000000	0.732628
CBX2	-	WNT4	-0.042487	0.089982	-0.004674
AMH	+	WNT4	0.029066	0.056174	0.001996
NR0B1	+	WNT4	0.568219	1.000000	0.694722
NR5A1	+	WNT4	0.005635	0.071648	0.000494
WT1pKTS	+	WNT4	0.005297	0.070489	0.000456
FOXL2	+	WNT4	0.043856	0.097852	0.005247
UGR	-	WNT4	-0.143490	0.326751	-0.057324
SOX9	+	WNT4	0.026334	0.053334	0.001717
GATA4	-	WNT4	-0.079459	0.154400	-0.015000
DMRT1	+	CBX2	0.011989	0.037780	0.000554
FGF9	+	CBX2	0.059538	0.062629	0.004559
RSPO1	-	CBX2	-0.281648	0.986013	-0.339536
DHH	+	CBX2	0.105089	0.082071	0.010545
CTNNB1	-	CBX2	-0.384570	0.999998	-0.470187
PGD2	+	CBX2	0.052766	0.057831	0.003731
WT1mKTS	+	CBX2	0.449116	0.000473	0.000260
SRY	+	CBX2	0.230169	0.069755	0.019630
DKK1	+	CBX2	0.014441	0.040679	0.000718
WNT4	-	CBX2	-0.042642	0.118278	-0.006167
CBX2	+	CBX2	0.549586	0.963857	0.647655
AMH	+	CBX2	0.079919	0.072951	0.007128
NR0B1	-	CBX2	-0.098327	0.200718	-0.024130
NR5A1	+	CBX2	0.212317	0.032023	0.008313
WT1pKTS	+	CBX2	0.019873	0.073587	0.001788
FOXL2	-	CBX2	-0.011968	0.073456	-0.001075
UGR	+	CBX2	0.344579	0.083849	0.035325
SOX9	+	CBX2	0.031206	0.046438	0.001772
GATA4	+	CBX2	0.576933	0.000896	0.000632
DMRT1	+	AMH	0.034080	0.052226	0.002176
FGF9	+	AMH	0.092835	0.088483	0.010043
RSPO1	+	AMH	0.001367	0.083478	0.000140
DHH	+	AMH	0.160921	0.132407	0.026051
CTNNB1	+	AMH	0.103620	0.119730	0.015168
PGD2	+	AMH	0.122097	0.103531	0.015455
WT1mKTS	+	AMH	0.021558	0.115881	0.003054
SRY	+	AMH	0.061649	0.082866	0.006246
DKK1	+	AMH	0.078510	0.084162	0.008079
WNT4	-	AMH	-0.046967	0.095153	-0.005464
CBX2	+	AMH	0.038799	0.080529	0.003820
AMH	+	AMH	0.157434	0.129789	0.024982
NR0B1	+	AMH	0.652362	0.000000	0.000000
NR5A1	-	AMH	-0.036541	0.080693	-0.003605
WT1pKTS	-	AMH	-0.019943	0.073359	-0.001789
FOXL2	-	AMH	-0.014306	0.065885	-0.001152
UGR	+	AMH	0.107353	0.119077	0.015629
SOX9	+	AMH	0.106503	0.098135	0.012779
GATA4	+	AMH	0.391555	0.998194	0.477863
DMRT1	-	NR0B1	-0.021327	0.081219	-0.002118
FGF9	-	NR0B1	-0.045836	0.191668	-0.010741
RSPO1	+	NR0B1	0.844736	0.000000	0.000000
DHH	-	NR0B1	-0.004600	0.040853	-0.000230
CTNNB1	-	NR0B1	-0.008285	0.156609	-0.001586
PGD2	-	NR0B1	-0.010671	0.050550	-0.000659
WT1mKTS	+	NR0B1	1.696112	0.000000	0.000000
SRY	+	NR0B1	0.538326	0.000000	0.000000
DKK1	+	NR0B1	0.333345	0.000000	0.000000
WNT4	+	NR0B1	2.107128	0.000000	0.000000
CBX2	-	NR0B1	-0.036462	0.344941	-0.015377
AMH	-	NR0B1	-0.011502	0.052843	-0.000743
NR0B1	+	NR0B1	2.140362	0.000000	0.000000
NR5A1	-	NR0B1	-0.021823	0.229848	-0.006133
WT1pKTS	-	NR0B1	-0.027820	0.358439	-0.012192
FOXL2	-	NR0B1	-0.022098	0.232616	-0.006285
UGR	-	NR0B1	-0.095971	0.999323	-0.117258
SOX9	-	NR0B1	-0.041052	0.168223	-0.008443
GATA4	+	NR0B1	0.056235	0.000000	0.000000
DMRT1	+	NR5A1	0.195475	0.001810	0.000433
FGF9	-	NR5A1	-0.018827	0.049088	-0.001130
RSPO1	-	NR5A1	-0.090714	0.675605	-0.074931
DHH	+	NR5A1	0.161559	0.011295	0.002231
CTNNB1	-	NR5A1	-0.066363	0.398659	-0.032346
PGD2	+	NR5A1	0.059797	0.043526	0.003182
WT1mKTS	+	NR5A1	0.264885	0.000000	0.000000
SRY	+	NR5A1	0.195889	0.000021	0.000005
DKK1	+	NR5A1	0.163180	0.007078	0.001412
WNT4	-	NR5A1	-0.043211	0.266582	-0.014084
CBX2	+	NR5A1	0.403932	0.000000	0.000000
AMH	+	NR5A1	0.017037	0.036103	0.000752
NR0B1	+	NR5A1	0.126870	0.000049	0.000008
NR5A1	+	NR5A1	0.970463	0.000000	0.000000
WT1pKTS	+	NR5A1	0.658973	0.000000	0.000000
