Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.348061207980233	2.65903285136664e-46
WT1pKTS	NR5A1	0.348061207980232	2.65903285136699e-46
DKK1	DMRT1	0.291846001382015	1.87242152217592e-32
DMRT1	DKK1	0.291846001382015	1.87242152217597e-32
RSPO1	CTNNB1	0.226530895739141	7.19221583252368e-20
CTNNB1	RSPO1	0.226530895739141	7.19221583252415e-20
DKK1	SRY	0.225291092172324	1.15304183596588e-19
SRY	DKK1	0.225291092172324	1.15304183596598e-19
CBX2	UGR	0.220924362033968	5.94466725307569e-19
UGR	CBX2	0.220924362033968	5.94466725307578e-19
WNT4	NR0B1	0.209198601092019	4.09948977231404e-17
NR0B1	WNT4	0.209198601092019	4.09948977231413e-17
WNT4	CTNNB1	0.195510427546179	4.21130180578479e-15
CTNNB1	WNT4	0.195510427546179	4.21130180578491e-15
NR5A1	CBX2	0.186769217080826	6.82920984974752e-14
CBX2	NR5A1	0.186769217080825	6.82920984974782e-14
DMRT1	SRY	0.169378790649926	1.17865953665675e-11
SRY	DMRT1	0.169378790649926	1.17865953665676e-11
GATA4	WT1mKTS	0.132853495462149	1.12555846684019e-07
WT1mKTS	GATA4	0.132853495462149	1.12555846684023e-07
WNT4	RSPO1	0.131141005953712	1.63911942087983e-07
RSPO1	WNT4	0.131141005953712	1.63911942088001e-07
SRY	NR0B1	0.131107437459789	1.65116285857275e-07
NR0B1	SRY	0.131107437459789	1.65116285857277e-07
DHH	FGF9	0.127563945391528	3.53960631379393e-07
FGF9	DHH	0.127563945391528	3.53960631379403e-07
SRY	WT1pKTS	0.11724450960856	2.90742008773398e-06
WT1pKTS	SRY	0.11724450960856	2.90742008773402e-06
DKK1	SOX9	0.116248601940326	3.53072854421102e-06
SOX9	DKK1	0.116248601940326	3.53072854421117e-06
WT1pKTS	GATA4	0.112724017899368	6.93298238489026e-06
GATA4	WT1pKTS	0.112724017899368	6.93298238489039e-06
PGD2	AMH	0.112612150643577	7.08078799207341e-06
AMH	PGD2	0.112612150643577	7.08078799207344e-06
WT1mKTS	WT1pKTS	0.111919172632953	8.06570660304099e-06
WT1pKTS	WT1mKTS	0.111919172632953	8.06570660304107e-06
UGR	WT1pKTS	0.106590484385284	2.1408570293815e-05
WT1pKTS	UGR	0.106590484385284	2.1408570293815e-05
NR5A1	SOX9	0.101737974693204	5.00978064064872e-05
SOX9	NR5A1	0.101737974693204	5.00978064064883e-05
AMH	DHH	0.10005202438988	6.67372278108315e-05
DHH	AMH	0.10005202438988	6.67372278108326e-05
FGF9	PGD2	0.0970202588614192	0.000110538428724325
PGD2	FGF9	0.0970202588614191	0.000110538428724326
DMRT1	SOX9	0.0911248173670465	0.000283127152735762
SOX9	DMRT1	0.0911248173670463	0.00028312715273577
DHH	SOX9	0.0822321081160862	0.00105764443778994
SOX9	DHH	0.0822321081160862	0.00105764443778995
PGD2	SOX9	0.0820813500321148	0.0010804196321919
SOX9	PGD2	0.0820813500321147	0.0010804196321919
AMH	FGF9	0.0768259418911445	0.00222243664238814
FGF9	AMH	0.0768259418911445	0.00222243664238815
PGD2	DHH	0.0731030694482499	0.00361262694661283
DHH	PGD2	0.0731030694482499	0.00361262694661284
DMRT1	WT1pKTS	0.0727272605296456	0.00378985489658207
WT1pKTS	DMRT1	0.0727272605296456	0.00378985489658208
NR0B1	CTNNB1	0.0722088478195694	0.00404729328623501
CTNNB1	NR0B1	0.0722088478195693	0.00404729328623505
FOXL2	UGR	0.0676555471776056	0.00708619780063407
UGR	FOXL2	0.0676555471776055	0.00708619780063416
CTNNB1	FOXL2	0.0576303441435884	0.0218463212584983
FOXL2	CTNNB1	0.0576303441435883	0.0218463212584985
FOXL2	WT1mKTS	0.055329020139728	0.0277134212226591
WT1mKTS	FOXL2	0.055329020139728	0.0277134212226592
CBX2	WT1pKTS	0.0530534322754609	0.0348021983268914
WT1pKTS	CBX2	0.0530534322754609	0.0348021983268915
RSPO1	NR0B1	0.0521372707674229	0.0380649923980163
NR0B1	RSPO1	0.0521372707674226	0.0380649923980172
SOX9	FGF9	0.0377994160515967	0.132768905462418
FGF9	SOX9	0.0377994160515966	0.132768905462419
