Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.343664005447162	4.13342729200909e-45
WT1pKTS	NR5A1	0.343664005447162	4.13342729200921e-45
DMRT1	DKK1	0.267788160287943	2.11295701782744e-27
DKK1	DMRT1	0.267788160287943	2.11295701782756e-27
RSPO1	CTNNB1	0.231949731686874	8.84269380141112e-21
CTNNB1	RSPO1	0.231949731686874	8.84269380141202e-21
NR0B1	WNT4	0.22187617985589	4.17017689266018e-19
WNT4	NR0B1	0.22187617985589	4.17017689266018e-19
SRY	DKK1	0.206191790608334	1.16673106314491e-16
DKK1	SRY	0.206191790608334	1.16673106314497e-16
CBX2	NR5A1	0.19835948192068	1.6501798873577e-15
NR5A1	CBX2	0.19835948192068	1.65017988735773e-15
UGR	CBX2	0.195244783248059	4.59239481138184e-15
CBX2	UGR	0.195244783248059	4.59239481138189e-15
WNT4	CTNNB1	0.188793516929072	3.6249468554276e-14
CTNNB1	WNT4	0.188793516929071	3.62494685542776e-14
SRY	DMRT1	0.186358776152543	7.75830369598548e-14
DMRT1	SRY	0.186358776152543	7.75830369598617e-14
NR0B1	SRY	0.14876620149262	2.7243838166565e-09
SRY	NR0B1	0.14876620149262	2.72438381665654e-09
DHH	FGF9	0.136843399518542	4.60278104816759e-08
FGF9	DHH	0.136843399518542	4.60278104816765e-08
WT1pKTS	WT1mKTS	0.134372388772777	8.03255088637384e-08
WT1mKTS	WT1pKTS	0.134372388772777	8.03255088637405e-08
WT1mKTS	GATA4	0.131260418196598	1.59696168360539e-07
GATA4	WT1mKTS	0.131260418196598	1.5969616836054e-07
AMH	PGD2	0.127912243222856	3.28695413113984e-07
PGD2	AMH	0.127912243222856	3.28695413113992e-07
WNT4	RSPO1	0.124085062045493	7.33738806457892e-07
RSPO1	WNT4	0.124085062045493	7.33738806457935e-07
SOX9	DKK1	0.120635888681655	1.48287909602473e-06
DKK1	SOX9	0.120635888681655	1.48287909602473e-06
WT1pKTS	UGR	0.118382146131396	2.3243868595069e-06
UGR	WT1pKTS	0.118382146131396	2.32438685950693e-06
WT1pKTS	SRY	0.114176972079688	5.26196403082161e-06
SRY	WT1pKTS	0.114176972079687	5.26196403082183e-06
DHH	AMH	0.111400149689726	8.88769845080577e-06
AMH	DHH	0.111400149689726	8.88769845080584e-06
GATA4	WT1pKTS	0.105272752351923	2.70668071421923e-05
WT1pKTS	GATA4	0.105272752351923	2.70668071421924e-05
FGF9	AMH	0.102406689548407	4.46565151231734e-05
AMH	FGF9	0.102406689548407	4.46565151231743e-05
DMRT1	SOX9	0.101803735133378	4.95360882112068e-05
SOX9	DMRT1	0.101803735133378	4.95360882112081e-05
DHH	PGD2	0.0892404932624781	0.000378129591930671
PGD2	DHH	0.0892404932624779	0.000378129591930679
FGF9	PGD2	0.0886077186559864	0.000416206034940038
PGD2	FGF9	0.0886077186559864	0.000416206034940038
SOX9	NR5A1	0.0803970880607758	0.00136756775909391
NR5A1	SOX9	0.0803970880607757	0.00136756775909393
SOX9	DHH	0.0785780241220673	0.00175553075405627
DHH	SOX9	0.0785780241220673	0.00175553075405627
CTNNB1	NR0B1	0.0773768143777526	0.00206463406762781
NR0B1	CTNNB1	0.0773768143777526	0.00206463406762782
DMRT1	WT1pKTS	0.070889854677119	0.00477530956663611
WT1pKTS	DMRT1	0.070889854677119	0.00477530956663616
CTNNB1	FOXL2	0.0680479109861399	0.00676046657919078
FOXL2	CTNNB1	0.0680479109861399	0.00676046657919081
WT1pKTS	CBX2	0.0668645890324697	0.00778594653697509
CBX2	WT1pKTS	0.0668645890324696	0.00778594653697511
WT1mKTS	FOXL2	0.0621328846055246	0.0134166748538954
FOXL2	WT1mKTS	0.0621328846055245	0.0134166748538955
UGR	FOXL2	0.0577641400038657	0.0215412120955035
FOXL2	UGR	0.0577641400038657	0.0215412120955036
FGF9	SOX9	0.0546993104449106	0.029538217924779
SOX9	FGF9	0.0546993104449105	0.0295382179247793
SOX9	SRY	0.0400212575032748	0.111451466806424
SRY	SOX9	0.0400212575032747	0.111451466806426
RSPO1	NR0B1	0.0394561294513617	0.116599167844678
NR0B1	RSPO1	0.0394561294513616	0.116599167844678
CBX2	GATA4	0.0378385579252377	0.132367834303976
