DKK1	DMRT1	1.9951710644730278
DMRT1	DKK1	1.9951710644730278
CBX2	UGR	1.9883068482024768
UGR	CBX2	1.9883068482024768
FOXL2	WT1pKTS	1.9351945130663124
WT1pKTS	FOXL2	1.9351945130663124
CTNNB1	RSPO1	1.9079919966982648
RSPO1	CTNNB1	1.9079919966982648
DHH	FGF9	1.8851377719232008
FGF9	DHH	1.8851377719232008
DHH	PGD2	1.884079523127588
PGD2	DHH	1.884079523127588
FGF9	PGD2	1.8837456059277073
PGD2	FGF9	1.8837456059277073
AMH	FGF9	1.8802423908604373
FGF9	AMH	1.8802423908604373
AMH	PGD2	1.8783959213563897
PGD2	AMH	1.8783959213563897
CBX2	NR5A1	1.8755870309759737
NR5A1	CBX2	1.8755870309759737
AMH	DHH	1.8706517113473793
DHH	AMH	1.8706517113473793
RSPO1	WNT4	1.864276940964685
WNT4	RSPO1	1.864276940964685
DMRT1	SRY	1.8606300758523049
SRY	DMRT1	1.8606300758523049
CTNNB1	FOXL2	1.8583162622871332
FOXL2	CTNNB1	1.8583162622871332
NR5A1	UGR	1.848754256229101
UGR	NR5A1	1.848754256229101
DKK1	SRY	1.8473377206731287
SRY	DKK1	1.8473377206731287
NR5A1	RSPO1	1.8470715513023217
RSPO1	NR5A1	1.8470715513023217
CTNNB1	WNT4	1.8429519055118162
WNT4	CTNNB1	1.8429519055118162
FOXL2	RSPO1	1.8230009616811014
RSPO1	FOXL2	1.8230009616811014
CTNNB1	WT1pKTS	1.822821506044954
WT1pKTS	CTNNB1	1.822821506044954
DKK1	SOX9	1.8171760441226348
SOX9	DKK1	1.8171760441226348
SRY	WT1pKTS	1.7867027648682892
WT1pKTS	SRY	1.7867027648682892
DMRT1	SOX9	1.7692189877745954
SOX9	DMRT1	1.7692189877745954
FOXL2	NR5A1	1.7439462481902712
NR5A1	FOXL2	1.7439462481902712
NR0B1	WNT4	1.7378206174601851
WNT4	NR0B1	1.7378206174601851
RSPO1	WT1pKTS	1.710434385486255
WT1pKTS	RSPO1	1.710434385486255
