SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.57461581529244,repression
WT1mKTS,DMRT1,2.0410907968552,repression
WT1mKTS,SOX9,1.89838891496952,repression
WT1mKTS,DKK1,1.28074198758984,repression
WT1mKTS,FGF9,1.13341016865501,repression
WT1mKTS,GATA4,1.03210561387464,repression
WT1pKTS,NR5A1,1,activation
WT1mKTS,WT1mKTS,0.856943114145616,activation
NR5A1,CBX2,0.837436600509964,repression
WT1mKTS,WNT4,0.787378470396834,repression
WT1mKTS,NR0B1,0.612021089236211,repression
WT1mKTS,WT1pKTS,0.585854546382791,repression
WT1pKTS,CTNNB1,0.507464749227217,repression
WT1pKTS,RSPO1,0.503103531688717,repression
NR5A1,RSPO1,0.465482904839626,repression
FGF9,PGD2,0.46206730931895,activation
CTNNB1,CBX2,0.458402133002066,repression
CTNNB1,UGR,0.404998652025832,repression
NR5A1,UGR,0.403806844967011,repression
WT1mKTS,FOXL2,0.386626522839994,repression
NR5A1,CTNNB1,0.378484048738493,repression
WT1pKTS,FOXL2,0.371670547408287,repression
WT1mKTS,DHH,0.30101907989306,repression
FGF9,SOX9,0.288689973691299,activation
WT1pKTS,WT1pKTS,0.238882628683909,activation
FGF9,DMRT1,0.211139263074318,activation
WT1mKTS,AMH,0.204810043615664,repression
NR5A1,SRY,0.16900522235235,repression
CTNNB1,SRY,0.160470523475923,repression
FGF9,WNT4,0.142032404625135,repression
FGF9,GATA4,0.131675926064996,activation
CTNNB1,WNT4,0.128904444397056,repression
CTNNB1,RSPO1,0.119297505028186,activation
AMH,DKK1,0.117617674664808,activation
AMH,DMRT1,0.114949006084559,repression
FGF9,FGF9,0.108569859883819,activation
FGF9,WT1mKTS,0.0987138442790654,repression
CTNNB1,NR0B1,0.0950534806584502,repression
AMH,FGF9,0.0944573531397764,activation
AMH,GATA4,0.0867293328759248,repression
AMH,WT1mKTS,0.0862645165611717,repression
FGF9,NR0B1,0.0809408222557135,repression
FGF9,DKK1,0.0781409392835641,repression
NR0B1,AMH,0.0709132602833931,repression
CTNNB1,CTNNB1,0.0704140019140615,activation
AMH,DHH,0.070320802003721,activation
NR5A1,NR5A1,0.0684162663930073,activation
NR0B1,PGD2,0.0665858418126169,repression
AMH,WT1pKTS,0.0597703724645922,repression
AMH,PGD2,0.0555381265399445,activation
DHH,PGD2,0.0527881959075154,activation
WNT4,PGD2,0.0524993881658658,repression
FGF9,WT1pKTS,0.0519937827440316,repression
WNT4,AMH,0.0517068876852105,repression
SRY,AMH,0.0494355816711228,repression
AMH,FOXL2,0.0493003095277795,repression
GATA4,PGD2,0.0413549488986905,repression
WT1pKTS,CBX2,0.0408542724333361,repression
NR0B1,SOX9,0.0401402918980295,repression
NR0B1,DHH,0.0370492806528692,repression
SRY,DHH,0.0366652477077523,repression
FGF9,AMH,0.0308108225632903,activation
CBX2,UGR,0.0289995888347347,activation
FOXL2,NR5A1,0.0268267471809264,repression
GATA4,SOX9,0.0267365669416861,repression
DHH,SOX9,0.0250140597608662,activation
AMH,NR0B1,0.023750870814101,repression
CBX2,SRY,0.0208874471049616,repression
DHH,DMRT1,0.0199697033525283,repression
WNT4,DHH,0.0199040427078301,repression
FOXL2,CTNNB1,0.0197377921244488,activation
GATA4,AMH,0.0188306164004369,repression
FOXL2,RSPO1,0.018441828216495,repression
SRY,SOX9,0.0184320889231863,activation
SRY,UGR,0.0176648767451523,repression
NR0B1,FGF9,0.0163368453753381,repression
GATA4,DMRT1,0.0159536324566705,repression
DHH,AMH,0.0156698765582542,activation
RSPO1,UGR,0.0145964169380386,repression
SRY,CBX2,0.0143803828187959,repression
WNT4,WT1pKTS,0.0140074172671748,repression
CBX2,AMH,0.0134174887642464,repression
AMH,WNT4,0.0133736822607737,repression
DHH,WNT4,0.013112059240734,repression
DHH,WT1pKTS,0.0124923625347726,activation
NR0B1,DMRT1,0.0124791086034672,repression
RSPO1,CBX2,0.0123923833198913,repression
SOX9,PGD2,0.0120487761998521,activation
CBX2,CBX2,0.0118953853703326,activation
RSPO1,WT1mKTS,0.0108806239374814,repression
PGD2,PGD2,0.0105562729311503,activation
PGD2,WT1pKTS,0.00956162724539534,activation
SRY,SRY,0.00955829515250025,activation
GATA4,WT1pKTS,0.00923091250120652,repression
RSPO1,NR0B1,0.00884976383597846,repression
DHH,FGF9,0.00848459359337505,activation
NR0B1,DKK1,0.00833385656110004,repression
DHH,DKK1,0.00829616565643964,activation
FOXL2,SOX9,0.00823330249906035,repression
SRY,FGF9,0.00815163785008044,activation
GATA4,FGF9,0.00809762046327123,activation
GATA4,WNT4,0.00806388402921529,repression
SRY,PGD2,0.00757509258689272,repression
DHH,GATA4,0.00744439810279858,repression
SRY,DKK1,0.00739971695650732,activation
NR0B1,WNT4,0.00707294397477669,activation
FOXL2,GATA4,0.00705023725460304,repression
PGD2,AMH,0.00673236007899255,activation
GATA4,DKK1,0.00661660392020987,repression
RSPO1,WNT4,0.0064527399283727,repression
DHH,NR0B1,0.00630188265549849,repression
RSPO1,DKK1,0.00558162884069138,repression
DHH,WT1mKTS,0.00539280781830617,repression
PGD2,FOXL2,0.00507107418616669,activation
RSPO1,GATA4,0.00504133935674143,repression
CBX2,NR0B1,0.00474637745954876,repression
WNT4,FGF9,0.00474366379005849,repression
SOX9,AMH,0.00473027499651735,repression
DHH,FOXL2,0.00439467419410164,activation
WNT4,WNT4,0.00405133612827123,activation
FOXL2,FOXL2,0.00399243593787224,activation
