SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
SRY,FOXL2,0.373136325429868,repression
UGR,SRY,0.356012902719472,repression
CBX2,SRY,0.282331729120201,repression
NR5A1,CBX2,0.240097002614765,activation
NR5A1,CTNNB1,0.236994540922222,repression
NR5A1,DMRT1,0.230366390820876,repression
CTNNB1,CBX2,0.226234861370984,activation
UGR,UGR,0.214070693567445,activation
CTNNB1,SRY,0.193752382828288,activation
CTNNB1,CTNNB1,0.181684882121532,activation
CBX2,UGR,0.180453897801516,activation
SRY,WT1mKTS,0.175212459229261,repression
SRY,WT1pKTS,0.161638138409527,repression
UGR,WNT4,0.156537810503607,repression
CBX2,WNT4,0.154419802637135,repression
NR5A1,DKK1,0.14942201680885,repression
CTNNB1,UGR,0.132845991420301,repression
CBX2,FOXL2,0.126371825494875,repression
CBX2,NR0B1,0.125799297646991,repression
SRY,PGD2,0.124554113154029,repression
SRY,GATA4,0.116553527584012,repression
SRY,AMH,0.113447546961201,repression
RSPO1,CBX2,0.110658629798664,repression
UGR,NR0B1,0.105274575419082,repression
SRY,SRY,0.0997268875501832,activation
SRY,NR0B1,0.0961111348380063,activation
FOXL2,FOXL2,0.0927847468142203,activation
AMH,SOX9,0.0921485144227255,repression
NR5A1,GATA4,0.0921158880370699,activation
CBX2,CBX2,0.0875001452019862,activation
SRY,DHH,0.0839433717464335,repression
RSPO1,WNT4,0.0835424142326153,activation
UGR,WT1mKTS,0.0794760164658608,activation
SRY,UGR,0.0772637531425882,repression
CTNNB1,WNT4,0.0755803062511439,activation
SRY,FGF9,0.0722499116336294,repression
CTNNB1,GATA4,0.0692160220553989,repression
CBX2,CTNNB1,0.0684575936264207,activation
DMRT1,RSPO1,0.0619918072698002,activation
RSPO1,CTNNB1,0.0602212017804791,activation
CBX2,WT1pKTS,0.0591543355480179,repression
CTNNB1,WT1mKTS,0.0560298215959742,repression
NR0B1,FOXL2,0.0543443839985066,activation
AMH,NR5A1,0.0528418689902238,repression
DMRT1,CTNNB1,0.0518214459696621,repression
DMRT1,GATA4,0.0502893306521986,repression
AMH,FGF9,0.0479418817226586,activation
CTNNB1,RSPO1,0.0446915199530515,activation
UGR,WT1pKTS,0.0441020817614105,repression
DMRT1,CBX2,0.0440437339293633,repression
RSPO1,SRY,0.0434064812729238,repression
FOXL2,SRY,0.0402775422421103,repression
FOXL2,WT1mKTS,0.0380871775146714,repression
FOXL2,WT1pKTS,0.037222576847634,activation
NR0B1,SOX9,0.0367369355156787,activation
FOXL2,DHH,0.035661535017003,activation
RSPO1,UGR,0.0354182867960307,repression
AMH,DHH,0.035266407303007,activation
FOXL2,AMH,0.0336159461344123,repression
DMRT1,NR5A1,0.0326633686075904,repression
NR5A1,WNT4,0.032129917420953,repression
FOXL2,FGF9,0.0313628938843713,repression
SRY,WNT4,0.0309625472700925,repression
FOXL2,PGD2,0.0299607240197537,activation
AMH,PGD2,0.0299252121683913,activation
CTNNB1,NR0B1,0.0295166917626751,repression
SRY,SOX9,0.0271068865031822,repression
RSPO1,DMRT1,0.0263851612995549,activation
NR0B1,PGD2,0.0254372874185218,repression
CBX2,WT1mKTS,0.0235652687268044,activation
FOXL2,GATA4,0.0229303994518806,repression
FOXL2,NR0B1,0.0214199173823421,activation
DMRT1,SOX9,0.0211345496682204,activation
UGR,CBX2,0.0209150202703746,activation
NR0B1,AMH,0.0198447762449161,repression
CTNNB1,DMRT1,0.0189832129471829,repression
DMRT1,UGR,0.0181298011725591,repression
DMRT1,WT1pKTS,0.0169873533710707,repression
NR0B1,DHH,0.0167726658116027,repression
NR0B1,FGF9,0.0164769575012455,repression
AMH,AMH,0.0133395764126178,activation
WNT4,FOXL2,0.0132820358160209,repression
NR0B1,WT1mKTS,0.0130783610458851,activation
DMRT1,WT1mKTS,0.0122183277641419,activation
NR5A1,WT1mKTS,0.0120965473297774,activation
NR0B1,WT1pKTS,0.00997235737827196,activation
NR0B1,WNT4,0.00789176561786249,activation
NR0B1,GATA4,0.00663296575520905,activation
DHH,SOX9,0.00625612468140241,activation
FGF9,SOX9,0.00482036403110791,activation
NR0B1,RSPO1,0.00405478317954618,repression
CTNNB1,WT1pKTS,0.00394110094292862,repression
DKK1,RSPO1,0.0038742167086178,repression
DHH,PGD2,0.00370721427267649,activation
WNT4,DMRT1,0.0036691402442053,repression
NR0B1,UGR,0.00346619654561396,repression
DKK1,NR5A1,0.00299381505594542,repression
DHH,FGF9,0.0028721863347658,activation
FGF9,PGD2,0.00265910290144369,activation
DHH,NR5A1,0.00247663927537449,repression
DKK1,SOX9,0.00239788788373948,activation
DKK1,CTNNB1,0.00212700844803006,repression
WNT4,CTNNB1,0.00211945817845556,activation
WNT4,UGR,0.00206617713798586,repression
DKK1,GATA4,0.00205438130560139,repression
FGF9,FGF9,0.00205281880373857,activation
