SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,SOX9,3.57683152900583,repression
WT1mKTS,DMRT1,3.38762444343854,repression
WT1mKTS,FGF9,1.98979914212275,repression
WT1mKTS,DKK1,1.8681901505306,repression
WT1mKTS,DHH,1.45652792134837,repression
WT1mKTS,PGD2,1.34858866802626,repression
WT1mKTS,GATA4,1.15446916140129,repression
WT1mKTS,WNT4,1.06912249451346,repression
FOXL2,NR5A1,1.04640799152617,repression
WT1mKTS,NR0B1,1.01148857380985,repression
WT1pKTS,NR5A1,1,activation
WT1mKTS,AMH,0.907260074088125,repression
NR5A1,CBX2,0.902959845920625,repression
WT1mKTS,WT1mKTS,0.7804297513321,activation
FOXL2,CTNNB1,0.735052154609859,activation
NR5A1,RSPO1,0.724673369305866,repression
FOXL2,RSPO1,0.699311464439526,repression
NR5A1,CTNNB1,0.664966325234122,repression
PGD2,DMRT1,0.607783778073051,activation
WT1pKTS,RSPO1,0.578861858643249,repression
WT1pKTS,CTNNB1,0.541140700816892,repression
PGD2,PGD2,0.451285806831523,activation
WT1pKTS,FOXL2,0.426404628082946,repression
NR5A1,SOX9,0.424472490591705,activation
WT1pKTS,WT1pKTS,0.389030049444242,activation
PGD2,DKK1,0.362724355347549,activation
FOXL2,FOXL2,0.348618946220234,activation
PGD2,DHH,0.328317309703981,activation
NR5A1,UGR,0.308336752263484,repression
FOXL2,WT1pKTS,0.266875829238085,repression
PGD2,FGF9,0.255774980962222,activation
PGD2,AMH,0.248755101564309,activation
PGD2,FOXL2,0.236985131369441,activation
PGD2,WT1pKTS,0.219682058155007,repression
FOXL2,DHH,0.203673246019586,activation
FOXL2,GATA4,0.188293985855692,repression
WT1mKTS,FOXL2,0.176285047105562,repression
CTNNB1,CBX2,0.17038020953598,repression
PGD2,GATA4,0.161252216126327,repression
NR0B1,PGD2,0.157471534085705,repression
CTNNB1,UGR,0.147646479253833,repression
WT1mKTS,WT1pKTS,0.147597191752595,repression
PGD2,WT1mKTS,0.135477975217813,repression
WNT4,PGD2,0.120325532919368,repression
AMH,DMRT1,0.118342484183003,activation
NR5A1,SRY,0.11833383514402,repression
UGR,PGD2,0.114424082021283,activation
NR0B1,SOX9,0.0921605128146311,repression
CTNNB1,SRY,0.0808156541724327,repression
CTNNB1,WNT4,0.0725553165980247,repression
PGD2,NR0B1,0.0662644743690304,repression
AMH,DHH,0.0621930930116547,activation
AMH,DKK1,0.0612872448434225,activation
NR0B1,FGF9,0.05498232110889,repression
AMH,FGF9,0.0535068061750899,repression
CTNNB1,RSPO1,0.0508523761174506,activation
AMH,PGD2,0.0480496730646668,activation
NR0B1,AMH,0.0468567947537963,repression
AMH,GATA4,0.0451801133986774,repression
AMH,WT1mKTS,0.038990045328807,repression
AMH,SOX9,0.0369558477164601,repression
NR0B1,DHH,0.0330245078194928,repression
UGR,SOX9,0.0323540049290479,activation
UGR,AMH,0.0312872201690175,activation
AMH,NR0B1,0.0278316186772217,repression
AMH,AMH,0.027290689206019,activation
CTNNB1,CTNNB1,0.024039999393906,activation
AMH,WNT4,0.0233944424288073,repression
WNT4,AMH,0.0191740826070878,repression
UGR,FGF9,0.0168670364033627,activation
WNT4,WT1pKTS,0.0167387931361064,repression
RSPO1,UGR,0.0163181821576343,repression
SOX9,PGD2,0.0160512447588969,activation
RSPO1,WT1mKTS,0.0153930817020158,repression
