SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.94204778415516,repression
WT1mKTS,DMRT1,2.23264539565541,repression
WT1mKTS,SOX9,2.12309991566822,repression
WT1mKTS,DKK1,1.70350929312594,repression
WT1mKTS,DHH,1.60372767819991,repression
WT1mKTS,AMH,1.3813482535382,repression
WT1mKTS,FGF9,1.25393937765379,repression
WT1pKTS,NR5A1,1,activation
WT1mKTS,GATA4,0.978526089242134,repression
NR5A1,CBX2,0.940366346458468,repression
WT1mKTS,WNT4,0.884743835804171,repression
AMH,PGD2,0.827299178307528,activation
WT1mKTS,WT1mKTS,0.785457482757193,activation
WT1mKTS,NR0B1,0.767023275950692,repression
NR5A1,RSPO1,0.654033412188942,repression
AMH,DHH,0.629987428851095,activation
NR5A1,CTNNB1,0.571177180573103,repression
WT1mKTS,FOXL2,0.534280411865727,repression
WT1pKTS,RSPO1,0.474962058510294,repression
AMH,DKK1,0.473656870077351,activation
WT1pKTS,CTNNB1,0.465544368208245,repression
AMH,DMRT1,0.463741305563984,activation
WT1mKTS,WT1pKTS,0.460999641928663,repression
FGF9,PGD2,0.430273975523589,activation
AMH,GATA4,0.424541621782742,repression
WT1pKTS,WT1pKTS,0.412382480345302,activation
RSPO1,CBX2,0.409046746315134,repression
RSPO1,DHH,0.383048957779955,repression
AMH,WT1mKTS,0.362774251980619,repression
NR5A1,UGR,0.360670003994669,repression
RSPO1,WT1mKTS,0.349698308168748,repression
RSPO1,UGR,0.335331728214965,repression
AMH,WNT4,0.32026396912335,repression
AMH,AMH,0.305733032838605,activation
AMH,WT1pKTS,0.305072636357484,repression
NR5A1,SRY,0.288537658160293,repression
AMH,SOX9,0.279847074373203,repression
NR5A1,NR5A1,0.269980665827625,activation
RSPO1,WNT4,0.249611219617889,repression
RSPO1,NR0B1,0.240393938967623,repression
WT1pKTS,FOXL2,0.231946170095958,repression
RSPO1,GATA4,0.20834423976064,repression
RSPO1,SOX9,0.207973884051769,repression
AMH,NR0B1,0.189726178831686,repression
AMH,FOXL2,0.169265577234244,repression
AMH,FGF9,0.162359875660619,activation
CTNNB1,CBX2,0.151174207138419,repression
FGF9,SOX9,0.140519231952603,activation
FGF9,DHH,0.137418518546372,activation
