Gene1	Gene2	EdgeWeight
UGR	CBX2	165.48221421475137
CTNNB1	FOXL2	155.59774791009642
CBX2	UGR	154.81493146602818
NR0B1	GATA4	146.29316950532848
WT1mKTS	GATA4	125.34928311577347
NR5A1	GATA4	116.61514448246405
FOXL2	CTNNB1	114.08146321760618
GATA4	WT1mKTS	114.04369935653556
WNT4	WT1mKTS	111.4766458958583
CTNNB1	RSPO1	103.72523469794106
WT1pKTS	WT1mKTS	102.46761469547408
SRY	GATA4	101.26490093216547
WT1pKTS	GATA4	101.08725869062933
WNT4	GATA4	100.48115915804416
NR0B1	WT1mKTS	99.4658663815684
DHH	FGF9	97.18799985828872
FGF9	PGD2	95.23379373057617
FOXL2	WT1pKTS	94.71578791884092
NR5A1	WT1mKTS	94.30487477435898
NR5A1	CBX2	93.01164419918324
RSPO1	GATA4	92.76319154348684
AMH	DHH	92.5121789977987
DHH	PGD2	90.90966190246552
FGF9	AMH	89.60257425549179
RSPO1	WT1mKTS	89.35209856311826
CTNNB1	WNT4	85.83494701317827
CBX2	GATA4	84.54471525504107
DHH	AMH	83.62950662828155
PGD2	DHH	83.31190286921735
PGD2	FGF9	82.83365439110162
FOXL2	WNT4	82.56883987945298
RSPO1	FOXL2	82.36189998397329
PGD2	AMH	81.6854242180475
RSPO1	WNT4	79.52432575438974
CBX2	WT1mKTS	78.9620583003842
RSPO1	CTNNB1	78.56239233577577
FGF9	SOX9	77.85099466950122
SOX9	GATA4	76.92266078212322
CTNNB1	GATA4	75.57592314959422
AMH	FGF9	75.48794695040031
RSPO1	NR0B1	73.73071603288035
CTNNB1	WT1mKTS	71.26955413245155
FGF9	DHH	70.27213450090335
PGD2	NR0B1	69.69131656133428
FOXL2	WT1mKTS	69.47391809380888
DKK1	DMRT1	67.2934908360797
FOXL2	RSPO1	67.16933441157758
CBX2	NR5A1	67.04113145619148
SRY	WT1mKTS	66.75241768577666
UGR	NR0B1	65.94807776069825
CTNNB1	SRY	65.25781899764543
FGF9	NR0B1	64.56286088328675
WNT4	CTNNB1	64.21106558658883
WNT4	NR0B1	64.03486136227723
FOXL2	GATA4	63.027221677914056
CTNNB1	WT1pKTS	62.3254013213713
UGR	WT1mKTS	62.10104421017523
