Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
SRY	CTNNB1	360
CBX2	UGR	359
CTNNB1	UGR	359
NR5A1	UGR	358
RSPO1	UGR	357
WT1pKTS	CTNNB1	356
WNT4	SRY	356
CBX2	FOXL2	355
NR5A1	NR0B1	355
WT1pKTS	WT1pKTS	354
CBX2	CBX2	354
NR5A1	FOXL2	353
GATA4	RSPO1	352
SRY	NR0B1	352
RSPO1	FOXL2	351
FOXL2	CTNNB1	351
WT1pKTS	AMH	350
GATA4	CTNNB1	350
WT1pKTS	SRY	349
WT1pKTS	FOXL2	349
PGD2	RSPO1	348
WNT4	AMH	348
SOX9	CBX2	347
AMH	DMRT1	346
NR5A1	CBX2	346
DHH	WNT4	345
DKK1	CBX2	345
PGD2	WNT4	344
WNT4	WNT4	344
UGR	NR0B1	343
SRY	FOXL2	343
FGF9	RSPO1	342
DHH	SOX9	342
UGR	WNT4	341
NR0B1	UGR	341
UGR	RSPO1	340
FOXL2	CBX2	340
RSPO1	CTNNB1	339
SOX9	RSPO1	339
SOX9	AMH	338
FOXL2	WT1pKTS	338
AMH	WNT4	337
WNT4	RSPO1	337
WT1mKTS	FGF9	336
WT1mKTS	FOXL2	335
FGF9	SOX9	334
AMH	NR0B1	334
AMH	SRY	333
DKK1	SRY	333
WT1mKTS	RSPO1	332
NR5A1	WT1pKTS	332
FGF9	FGF9	331
DHH	DHH	331
CTNNB1	RSPO1	330
FGF9	WNT4	330
WT1mKTS	SOX9	329
DMRT1	UGR	329
WT1mKTS	DKK1	328
SRY	DKK1	328
SOX9	WT1pKTS	327
FOXL2	FOXL2	327
UGR	CBX2	326
UGR	SRY	326
CTNNB1	CTNNB1	325
NR5A1	SRY	325
AMH	CTNNB1	324
GATA4	AMH	324
NR5A1	WNT4	323
WT1mKTS	PGD2	323
WNT4	CBX2	322
SOX9	NR5A1	322
WNT4	NR0B1	321
SRY	FGF9	321
CBX2	NR0B1	320
CTNNB1	DKK1	320
GATA4	PGD2	319
NR0B1	NR0B1	319
NR0B1	CBX2	318
FGF9	NR0B1	318
SRY	CBX2	317
RSPO1	DKK1	317
NR5A1	RSPO1	316
SRY	DMRT1	316
WT1mKTS	DHH	315
NR0B1	CTNNB1	315
FGF9	CTNNB1	314
AMH	FOXL2	314
SOX9	CTNNB1	313
DKK1	CTNNB1	313
FOXL2	UGR	312
SRY	WT1pKTS	312
PGD2	UGR	311
CTNNB1	NR5A1	310
NR5A1	DKK1	309
FOXL2	NR0B1	309
GATA4	SOX9	308
WT1mKTS	AMH	307
DMRT1	WT1pKTS	306
WNT4	CTNNB1	306
SRY	UGR	305
RSPO1	NR5A1	305
CBX2	SRY	304
DHH	RSPO1	304
UGR	CTNNB1	303
DMRT1	NR0B1	302
DKK1	RSPO1	301
PGD2	DKK1	300
CBX2	NR5A1	299
DHH	CTNNB1	299
DMRT1	FGF9	297
DHH	AMH	296
WNT4	UGR	296
UGR	UGR	294
WT1pKTS	DKK1	294
FOXL2	NR5A1	293
DMRT1	RSPO1	293
GATA4	DMRT1	292
GATA4	CBX2	292
DMRT1	WNT4	291
GATA4	DKK1	291
CTNNB1	FOXL2	290
FGF9	AMH	290
RSPO1	SRY	289
GATA4	DHH	289
WT1pKTS	FGF9	288
FOXL2	RSPO1	288
WT1pKTS	UGR	287
PGD2	CTNNB1	287
AMH	UGR	286
PGD2	AMH	286
PGD2	NR0B1	283
SRY	SRY	282
DHH	CBX2	282
SOX9	SOX9	281
CTNNB1	WNT4	280
DMRT1	DKK1	280
WT1mKTS	WNT4	278
DMRT1	CTNNB1	278
NR5A1	AMH	277
CTNNB1	CBX2	277
CBX2	WNT4	276
DHH	UGR	275
FGF9	FOXL2	273
FGF9	DKK1	272
NR0B1	GATA4	271
WT1pKTS	CBX2	271
WT1pKTS	NR5A1	270
PGD2	NR5A1	269
DHH	SRY	268
DMRT1	FOXL2	268
UGR	DKK1	267
UGR	FOXL2	266
SOX9	WNT4	264
SRY	WNT4	262
WT1mKTS	DMRT1	261
DHH	NR0B1	260
NR0B1	RSPO1	259
GATA4	UGR	259
SOX9	DHH	258
CTNNB1	NR0B1	258
FOXL2	DKK1	256
SRY	SOX9	256
NR5A1	SOX9	255
WT1mKTS	NR5A1	255
FOXL2	FGF9	254
GATA4	FGF9	252
WT1mKTS	CTNNB1	252
DKK1	NR0B1	251
RSPO1	DMRT1	251
CBX2	RSPO1	250
CTNNB1	SRY	250
FGF9	CBX2	249
PGD2	FOXL2	249
NR0B1	FOXL2	248
SOX9	DMRT1	247
SOX9	UGR	246
WNT4	DKK1	245
DKK1	DKK1	245
AMH	AMH	244
FGF9	DHH	244
RSPO1	WNT4	243
CBX2	AMH	243
DKK1	NR5A1	241
PGD2	SRY	240
DMRT1	PGD2	240
NR5A1	NR5A1	239
CBX2	CTNNB1	237
RSPO1	RSPO1	236
SOX9	SRY	235
PGD2	FGF9	234
DMRT1	DMRT1	233
GATA4	FOXL2	232
DHH	PGD2	230
RSPO1	CBX2	229
WNT4	FOXL2	229
PGD2	CBX2	227
CTNNB1	WT1pKTS	227
NR5A1	DMRT1	226
SOX9	NR0B1	225
GATA4	NR0B1	225
UGR	GATA4	222
NR0B1	AMH	222
DKK1	UGR	221
NR5A1	CTNNB1	220
WT1mKTS	GATA4	220
FGF9	PGD2	219
RSPO1	NR0B1	218
RSPO1	FGF9	217
WT1mKTS	UGR	216
SOX9	DKK1	215
NR0B1	DKK1	215
WT1pKTS	NR0B1	214
DKK1	FOXL2	213
DMRT1	SOX9	211
CBX2	DHH	210
FOXL2	SRY	209
WNT4	NR5A1	208
DHH	DKK1	208
DHH	FGF9	207
SOX9	PGD2	207
FOXL2	PGD2	206
DKK1	GATA4	204
WT1pKTS	SOX9	202
DKK1	DHH	201
FGF9	UGR	200
GATA4	WT1mKTS	199
DMRT1	SRY	199
WT1pKTS	RSPO1	198
CTNNB1	DMRT1	197
DKK1	AMH	197
DKK1	FGF9	196
DHH	NR5A1	195
PGD2	SOX9	194
UGR	DMRT1	191
FGF9	SRY	191
DKK1	DMRT1	190
WT1pKTS	WT1mKTS	189
SOX9	FGF9	189
NR0B1	WT1pKTS	188
RSPO1	PGD2	187
CBX2	GATA4	187
CBX2	FGF9	186
DMRT1	NR5A1	185
FOXL2	SOX9	183
AMH	CBX2	183
AMH	PGD2	182
WT1pKTS	WNT4	182
WT1mKTS	CBX2	181
AMH	RSPO1	180
CTNNB1	FGF9	178
SRY	RSPO1	178
CBX2	SOX9	175
NR5A1	DHH	175
AMH	FGF9	174
GATA4	WNT4	173
UGR	FGF9	173
PGD2	DMRT1	172
DMRT1	DHH	170
NR0B1	NR5A1	170
NR5A1	PGD2	167
DKK1	SOX9	166
PGD2	PGD2	165
GATA4	GATA4	161
WT1mKTS	WT1pKTS	161
DHH	FOXL2	160
DHH	WT1pKTS	159
RSPO1	AMH	159
FOXL2	AMH	158
WT1mKTS	NR0B1	158
CBX2	DKK1	157
WNT4	DHH	157
NR0B1	WNT4	155
CTNNB1	AMH	154
AMH	NR5A1	154
NR0B1	FGF9	153
SRY	NR5A1	150
DHH	DMRT1	148
GATA4	WT1pKTS	146
AMH	WT1pKTS	146
AMH	SOX9	145
UGR	NR5A1	144
DMRT1	AMH	142
PGD2	DHH	140
UGR	PGD2	140
WT1pKTS	DHH	139
DKK1	PGD2	139
FGF9	DMRT1	137
FOXL2	GATA4	136
WNT4	PGD2	135
WNT4	GATA4	134
PGD2	WT1pKTS	133
UGR	WT1mKTS	131
WNT4	SOX9	130
SOX9	WT1mKTS	128
FOXL2	DMRT1	128
SRY	PGD2	127
RSPO1	WT1mKTS	126
CTNNB1	SOX9	125
WT1mKTS	SRY	123
DKK1	WNT4	123
WNT4	WT1pKTS	120
SOX9	FOXL2	119
DMRT1	CBX2	117
GATA4	SRY	116
CTNNB1	PGD2	112
FGF9	WT1pKTS	112
AMH	DKK1	111
WNT4	FGF9	111
DKK1	WT1pKTS	109
CTNNB1	GATA4	109
CBX2	WT1pKTS	108
WNT4	WT1mKTS	107
NR5A1	FGF9	107
NR0B1	PGD2	104
SRY	AMH	102
WT1pKTS	DMRT1	100
AMH	WT1mKTS	99
FGF9	NR5A1	97
AMH	DHH	97
NR0B1	WT1mKTS	94
NR0B1	SOX9	94
WT1mKTS	WT1mKTS	92
RSPO1	DHH	91
UGR	WT1pKTS	85
FOXL2	WNT4	79
UGR	AMH	77
CBX2	DMRT1	77
UGR	SOX9	75
DKK1	WT1mKTS	74
DHH	GATA4	72
WNT4	DMRT1	71
CBX2	PGD2	68
NR5A1	GATA4	65
WT1pKTS	PGD2	64
RSPO1	WT1pKTS	64
CTNNB1	DHH	61
NR0B1	DMRT1	61
SRY	DHH	60
NR0B1	DHH	59
RSPO1	SOX9	58
FOXL2	DHH	52
WT1pKTS	GATA4	50
CTNNB1	WT1mKTS	44
DHH	WT1mKTS	41
FOXL2	WT1mKTS	37
CBX2	WT1mKTS	37
PGD2	GATA4	36
NR5A1	WT1mKTS	34
GATA4	NR5A1	34
DMRT1	GATA4	33
UGR	DHH	32
PGD2	WT1mKTS	30
FGF9	GATA4	26
SOX9	GATA4	25
AMH	GATA4	25
FGF9	WT1mKTS	24
RSPO1	GATA4	21
SRY	GATA4	15
DMRT1	WT1mKTS	15
SRY	WT1mKTS	9
