Gene1	Gene2	EdgeWeight
CTNNB1	UGR	360
RSPO1	UGR	359
NR5A1	NR0B1	358
NR5A1	UGR	357
GATA4	RSPO1	356
WT1pKTS	CTNNB1	355
DHH	WNT4	354
CBX2	UGR	353
NR0B1	CTNNB1	352
FOXL2	CTNNB1	351
WT1mKTS	RSPO1	350
WT1pKTS	FOXL2	349
AMH	RSPO1	348
PGD2	WNT4	347
CBX2	CBX2	346
GATA4	CTNNB1	345
FGF9	WNT4	344
SOX9	AMH	343
SRY	CTNNB1	342
DMRT1	UGR	341
SOX9	WNT4	340
SOX9	CTNNB1	339
SRY	RSPO1	338
PGD2	RSPO1	337
FOXL2	FOXL2	336
UGR	FOXL2	335
WT1mKTS	FOXL2	334
DHH	AMH	333
UGR	RSPO1	332
CTNNB1	CTNNB1	331
NR0B1	UGR	330
WNT4	NR0B1	329
WNT4	CTNNB1	328
NR5A1	CBX2	327
SRY	FOXL2	326
FOXL2	NR0B1	325
SOX9	CBX2	324
AMH	DMRT1	323
NR5A1	WNT4	322
CBX2	NR0B1	321
SRY	CBX2	320
FGF9	CTNNB1	319
PGD2	NR0B1	318
WNT4	UGR	317
FGF9	NR0B1	316
RSPO1	DKK1	315
DKK1	CTNNB1	314
UGR	CBX2	313
FOXL2	UGR	312
WT1mKTS	FGF9	311
PGD2	NR5A1	310
DHH	CTNNB1	309
WNT4	RSPO1	308
FGF9	PGD2	307
FGF9	RSPO1	306
PGD2	UGR	305
UGR	UGR	304
SRY	WNT4	303
UGR	NR0B1	302
FOXL2	CBX2	301
AMH	UGR	300
WNT4	CBX2	299
DMRT1	FGF9	298
AMH	WNT4	297
RSPO1	NR5A1	296
UGR	CTNNB1	295
PGD2	CTNNB1	294
FGF9	AMH	293
PGD2	FOXL2	292
AMH	CTNNB1	291
DKK1	RSPO1	290
SRY	UGR	289
DKK1	NR0B1	288
CBX2	DMRT1	287
UGR	DKK1	286
NR0B1	GATA4	285
NR0B1	SRY	284
CTNNB1	RSPO1	283
DMRT1	FOXL2	282
DHH	UGR	281
DHH	SOX9	280
DMRT1	RSPO1	279
AMH	NR0B1	278
FOXL2	RSPO1	277
GATA4	NR0B1	276
SRY	NR0B1	275
RSPO1	AMH	274
SRY	DKK1	273
WNT4	FOXL2	272
SRY	DMRT1	271
DMRT1	NR0B1	270
NR0B1	NR0B1	269
GATA4	DMRT1	268
DMRT1	WNT4	267
WT1pKTS	FGF9	266
WNT4	SRY	265
GATA4	AMH	264
SOX9	PGD2	263
NR0B1	CBX2	262
CTNNB1	FOXL2	261
DMRT1	CTNNB1	260
CTNNB1	CBX2	259
DKK1	UGR	258
WT1pKTS	UGR	257
CTNNB1	NR0B1	256
SRY	SRY	255
RSPO1	CTNNB1	254
NR5A1	RSPO1	253
DHH	NR0B1	252
WT1pKTS	AMH	251
NR5A1	DMRT1	250
NR0B1	RSPO1	249
DKK1	WNT4	248
NR0B1	FOXL2	247
