TF	target	importance
DKK1	DMRT1	0.33152978251491094
FOXL2	WT1pKTS	0.30019410026683174
DMRT1	DKK1	0.29809242051491086
WT1pKTS	FOXL2	0.26599555037578115
RSPO1	CTNNB1	0.25655540854199904
CBX2	UGR	0.2311647244086837
DHH	PGD2	0.2219981878277062
PGD2	DHH	0.22024262517590612
CTNNB1	RSPO1	0.21947476182241843
FGF9	PGD2	0.20516612936522927
PGD2	FGF9	0.20172051567684238
FGF9	DHH	0.19998852482644472
NR5A1	RSPO1	0.1989564730179054
RSPO1	NR5A1	0.1949346008690051
PGD2	AMH	0.19339170334396144
FGF9	AMH	0.18779679528466364
DKK1	SOX9	0.18777817592636958
CTNNB1	FOXL2	0.1869012522791825
DHH	FGF9	0.18590569229362552
SOX9	WNT4	0.18189685957235013
DHH	AMH	0.17794094746373126
WNT4	CTNNB1	0.17646530957152226
CTNNB1	WT1pKTS	0.17084061386900523
NR5A1	CBX2	0.16962596261864668
FOXL2	NR5A1	0.16868970099705377
DMRT1	SOX9	0.16866039087773568
AMH	FGF9	0.16796599929138004
UGR	CBX2	0.16688193880266072
AMH	NR0B1	0.16146291989144843
NR0B1	WNT4	0.15761583277519153
SRY	DKK1	0.14773980542300558
WNT4	RSPO1	0.14636140311006202
AMH	DHH	0.1438042028418506
PGD2	GATA4	0.14012375990115034
RSPO1	WNT4	0.13968274262538433
AMH	PGD2	0.13908099662519305
SRY	DMRT1	0.13855254408985251
NR5A1	UGR	0.13671033026529097
PGD2	WT1mKTS	0.1353868560907769
DMRT1	SRY	0.13466891568136785
WNT4	NR0B1	0.1343395738703322
WT1pKTS	NR5A1	0.13287745786746297
DHH	GATA4	0.1318494435890065
RSPO1	FOXL2	0.12839259707315837
DHH	NR0B1	0.12711958965594775
FOXL2	SRY	0.12614719108848563
CTNNB1	NR5A1	0.1199081347529846
DKK1	SRY	0.11954208075460328
SOX9	DMRT1	0.11829086133138532
DHH	WT1mKTS	0.11702967276947629
FGF9	GATA4	0.11590111648897357
SOX9	DKK1	0.11526410478986897
SOX9	PGD2	0.11351976238434595
FGF9	WT1mKTS	0.11312407078491685
CTNNB1	SRY	0.10894870376567892
NR5A1	WT1pKTS	0.10762435409643623
FOXL2	CTNNB1	0.10739367676997064
RSPO1	WT1pKTS	0.10499713974000327
SOX9	DHH	0.1010088729911106
NR5A1	FOXL2	0.1002090691569175
SOX9	AMH	0.09705999595396403
AMH	WT1mKTS	0.09629229437322359
SOX9	FGF9	0.0955756342019118
PGD2	NR0B1	0.09440960180204111
WT1pKTS	SRY	0.0917083127780663
UGR	NR0B1	0.08806456404981149
WT1pKTS	CBX2	0.08801289615427199
SOX9	GATA4	0.08714312161923854
SRY	WT1pKTS	0.08583849577730447
DHH	SOX9	0.08516180045834669
PGD2	SOX9	0.08446276559747899
UGR	SRY	0.08381186590710017
NR5A1	CTNNB1	0.08367424754027178
DKK1	CBX2	0.08151653643720004
DMRT1	CBX2	0.08138623774179662
SRY	FOXL2	0.07871768412213313
PGD2	WNT4	0.07756966832965961
