DMRT1 FGF9 0.0420859612878927
DMRT1 RSPO1 0.0154521767596733
DMRT1 DHH 0.023280510293704
DMRT1 CTNNB1 0.0479858183027373
DMRT1 PGD2 0.0159297537380442
DMRT1 WT1mKTS 0.0347834975240871
DMRT1 SRY 0.0517250074337408
DMRT1 DKK1 0.0245842916205231
DMRT1 WNT4 0.0318945375628613
DMRT1 CBX2 0.023929250318339
DMRT1 AMH 0.00326589658788876
DMRT1 NR0B1 0.0300313225116072
DMRT1 NR5A1 0.0283682438061713
DMRT1 WT1pKTS 0.0178997996497356
DMRT1 FOXL2 0.0293028614835493
DMRT1 UGR 0.038493578615581
DMRT1 SOX9 0.0333693116669179
DMRT1 GATA4 0.0305216603832186
FGF9 DMRT1 0.0234716721986992
FGF9 RSPO1 0.0076470715825117
FGF9 DHH 0.032934971044229
FGF9 CTNNB1 0.0230715872138191
FGF9 PGD2 0.0192272173341209
FGF9 WT1mKTS 0.0346334726037945
FGF9 SRY 0.0225688277403297
FGF9 DKK1 0.0281379938147856
FGF9 WNT4 0.044561245778773
FGF9 CBX2 0.0225822675689753
FGF9 AMH 0.00836471929713961
FGF9 NR0B1 0.0286225622568123
FGF9 NR5A1 0.0186057567484599
FGF9 WT1pKTS 0.02296320675463
FGF9 FOXL2 0.0106616320710502
FGF9 UGR 0.0335288705882003
FGF9 SOX9 0.0457724533241637
FGF9 GATA4 0.0279495024606074
RSPO1 DMRT1 0.012152558081959
RSPO1 FGF9 0.0267662990764615
RSPO1 DHH 0.0409265290115621
RSPO1 CTNNB1 0.0527885777472719
RSPO1 PGD2 0.0227758136844583
RSPO1 WT1mKTS 0.0408289977653664
RSPO1 SRY 0.0227647718178174
RSPO1 DKK1 0.0205793123307836
RSPO1 WNT4 0.0380572779496768
RSPO1 CBX2 0.0290506726453497
RSPO1 AMH 0.0452729892791359
RSPO1 NR0B1 0.0379887925504571
RSPO1 NR5A1 0.0329542956928221
RSPO1 WT1pKTS 0.0309391210592356
RSPO1 FOXL2 0.0297791340783441
RSPO1 UGR 0.0624296841425164
RSPO1 SOX9 0.0191740245053831
RSPO1 GATA4 0.013830158173886
DHH DMRT1 0.0382167427359568
DHH FGF9 0.0202864504323971
DHH RSPO1 0.0269015850162749
DHH CTNNB1 0.0279909131588313
DHH PGD2 0.0144193222312213
DHH WT1mKTS 0.0182893921507623
DHH SRY 0.0412807613473808
DHH DKK1 0.0313780187960923
DHH WNT4 0.0201945097863547
DHH CBX2 0.0240716956809952
DHH AMH 0.0292560507874792
DHH NR0B1 0.0237626049501655
DHH NR5A1 0.0217393814020976
DHH WT1pKTS 0.0181188401591724
DHH FOXL2 0.0182581846424921
DHH UGR 0.0351891398368235
DHH SOX9 0.0129960186272531
DHH GATA4 0.0259998558438908
CTNNB1 DMRT1 0.0240674726689822
CTNNB1 FGF9 0.0155482404763963
CTNNB1 RSPO1 0.0509999353875537
CTNNB1 DHH 0.0261248157387586
CTNNB1 PGD2 0.0337077165489311
CTNNB1 WT1mKTS 0.0284326933210589
CTNNB1 SRY 0.0358291725273403
CTNNB1 DKK1 0.0221730930673834
CTNNB1 WNT4 0.0553789968571033
CTNNB1 CBX2 0.0158928898133561
CTNNB1 AMH 0.0228322678529644
CTNNB1 NR0B1 0.0478932167202106
CTNNB1 NR5A1 0.0277232460589407
CTNNB1 WT1pKTS 0.0375579331564576
CTNNB1 FOXL2 0.0312265500464115
CTNNB1 UGR 0.0713535922879357
CTNNB1 SOX9 0.0288385010243322
CTNNB1 GATA4 0.0313606197402059
PGD2 DMRT1 0.0280533685942168
PGD2 FGF9 0.0239373849067287
PGD2 RSPO1 0.00666730293703181
PGD2 DHH 0.038678380839617
PGD2 CTNNB1 0.0272398491734916
PGD2 WT1mKTS 0.025980039445926
PGD2 SRY 0.0449011832901019
PGD2 DKK1 0.0321935937947246
PGD2 WNT4 0.0236116116829395
PGD2 CBX2 0.00172587039140318
PGD2 AMH 0.0252104672069122
PGD2 NR0B1 0.0162714925418715
PGD2 NR5A1 -9.12985464185915e-05
PGD2 WT1pKTS 0.0376981591602645
PGD2 FOXL2 0.0226013232503643
PGD2 UGR 0.00446669372187226
PGD2 SOX9 0.0178107181652531
PGD2 GATA4 0.0274782457687758
WT1mKTS DMRT1 0.0249162005923736
WT1mKTS FGF9 0.0321098988354337
WT1mKTS RSPO1 0.0332182893558029
WT1mKTS DHH 0.0193189174814449
WT1mKTS CTNNB1 0.00989576917933864
WT1mKTS PGD2 0.0238242781844722
WT1mKTS SRY 0.0208296426432846
WT1mKTS DKK1 0.0025105996015385
WT1mKTS WNT4 0.00626404948508759
WT1mKTS CBX2 0.0186362137308009
WT1mKTS AMH 0.0136005521865848
WT1mKTS NR0B1 0.0326279695968691
WT1mKTS NR5A1 0.0165594933434171
WT1mKTS WT1pKTS 0.0178003529323673
WT1mKTS FOXL2 0.0231780653522079
WT1mKTS UGR 0.0327994251914241
WT1mKTS SOX9 0.0171665480170827
WT1mKTS GATA4 0.0214945214204337
SRY DMRT1 0.0239515644497227
SRY FGF9 0.0386305061242162
SRY RSPO1 0.036573062386775
SRY DHH 0.0534289749454648
SRY CTNNB1 0.0593459174137389
SRY PGD2 0.0302859621613484
SRY WT1mKTS 0.0274558195821592
SRY DKK1 0.0461001553710262
SRY WNT4 0.0317410568809729
SRY CBX2 0.0617428370485822
SRY AMH 0.0405512104047636
SRY NR0B1 0.0495632570554635
SRY NR5A1 0.04072527096963
SRY WT1pKTS 0.01843939840697
SRY FOXL2 0.0429248575668485
SRY UGR 0.0593574349560985
SRY SOX9 0.0321758284199168
SRY GATA4 0.0301983826842964
DKK1 DMRT1 0.0154173358872248
DKK1 FGF9 0.013552327588117
DKK1 RSPO1 0.0346762899273099
DKK1 DHH 0.0116005991784146
DKK1 CTNNB1 0.00981571464193543
DKK1 PGD2 0.0321546252924625
DKK1 WT1mKTS 0.0211409496438376
DKK1 SRY 0.028544852563713
DKK1 WNT4 0.0241056694989043
DKK1 CBX2 0.027471023604044
DKK1 AMH 0.012080254273597
DKK1 NR0B1 0.0358493283710895
DKK1 NR5A1 -0.00337267761241025
DKK1 WT1pKTS 0.0205200612266113
DKK1 FOXL2 0.0191194106168197
DKK1 UGR 0.0185923217500728
DKK1 SOX9 0.00284338396552591
DKK1 GATA4 0.0322453860975489
WNT4 DMRT1 0.0343748921144038
WNT4 FGF9 0.0177859509633776
WNT4 RSPO1 0.0377277492047814
WNT4 DHH 0.0317164480121563
WNT4 CTNNB1 0.0451189251149072
WNT4 PGD2 0.029003104826346
WNT4 WT1mKTS 0.0376768775734591
WNT4 SRY 0.0570395970318453
WNT4 DKK1 0.00431159855386901
WNT4 CBX2 0.0356527835746657
WNT4 AMH 0.0135198555434141
WNT4 NR0B1 0.0425302984635825
WNT4 NR5A1 0.0310741873121393
WNT4 WT1pKTS 0.0346835336130941
WNT4 FOXL2 0.0360866284563395
WNT4 UGR 0.0362406340650909
WNT4 SOX9 0.00722002841772835
WNT4 GATA4 0.0343754489187375
CBX2 DMRT1 0.0416821475470619
CBX2 FGF9 0.0403133705867849
CBX2 RSPO1 0.0583631815494137
CBX2 DHH 0.0335317024253833
CBX2 CTNNB1 0.0362832283052594
CBX2 PGD2 0.0293480566553321
CBX2 WT1mKTS 0.0247770054381914
CBX2 SRY 0.0508446432067153
CBX2 DKK1 0.00025494623859948
CBX2 WNT4 0.0352983405482205
CBX2 AMH 0.0251390852293516
CBX2 NR0B1 0.0349496983670316
CBX2 NR5A1 0.020304511264473
CBX2 WT1pKTS 0.028539262285973
CBX2 FOXL2 0.0511272952693925
CBX2 UGR 0.0651233144535471
CBX2 SOX9 0.0257021361944339
CBX2 GATA4 0.030630822028546
AMH DMRT1 0.0247217077435675
AMH FGF9 0.0044257851756864
AMH RSPO1 -0.00405526755974078
AMH DHH 0.0239213751347441
AMH CTNNB1 0.0318513688736067
AMH PGD2 0.0118705256737214
AMH WT1mKTS 0.0242058871977534
AMH SRY 0.0362784192710446
AMH DKK1 0.0261331832011814
AMH WNT4 0.022348807268785
AMH CBX2 0.0245354246108574
AMH NR0B1 0.0298529001844894
AMH NR5A1 0.0302564832835248
AMH WT1pKTS 0.0355756608662909
AMH FOXL2 0.0147409447185988
AMH UGR 0.0594903936712814
AMH SOX9 0.0287239698702258
AMH GATA4 0.0344370169061882
NR0B1 DMRT1 0.0397408406221283
NR0B1 FGF9 0.040188864534995
NR0B1 RSPO1 0.0285823455419434
NR0B1 DHH 0.0412542355130226
NR0B1 CTNNB1 0.0202770807473981
NR0B1 PGD2 0.0446638346033168
NR0B1 WT1mKTS 0.0275499242913206
NR0B1 SRY 0.0691446525266919
NR0B1 DKK1 0.0231451245078231
NR0B1 WNT4 0.0228196147332705
NR0B1 CBX2 0.0398712438960025
NR0B1 AMH 0.0330261985258101
NR0B1 NR5A1 0.0336903694060098
NR0B1 WT1pKTS 0.0246292868707598
NR0B1 FOXL2 0.0233871679519062
NR0B1 UGR 0.0353829164120905
NR0B1 SOX9 0.0190663645049321
NR0B1 GATA4 0.0283126077477952
NR5A1 DMRT1 0.0350049607111062
NR5A1 FGF9 0.0393725977213494
NR5A1 RSPO1 0.0520239428084951
NR5A1 DHH 0.0178293494770921
NR5A1 CTNNB1 0.0494695934543783
NR5A1 PGD2 0.0399663725161271
NR5A1 WT1mKTS 0.0436716968646849
NR5A1 SRY 0.0206321102520548
NR5A1 DKK1 0.0240572282601133
NR5A1 WNT4 0.0218477723841486
NR5A1 CBX2 0.0408009882337736
NR5A1 AMH 0.0439205745133269
NR5A1 NR0B1 0.0388003364725284
NR5A1 WT1pKTS 0.018399267517631
NR5A1 FOXL2 0.0465006331944113
NR5A1 UGR 0.0533975614787784
NR5A1 SOX9 0.0347492997770301
NR5A1 GATA4 0.0365578803007515
WT1pKTS DMRT1 0.0588835176762965
WT1pKTS FGF9 0.0165915480604416
WT1pKTS RSPO1 0.0513012942242125
WT1pKTS DHH 0.026345843962393
WT1pKTS CTNNB1 0.0182690443418798
WT1pKTS PGD2 0.0379430277270835
WT1pKTS WT1mKTS 0.0245125209323515
WT1pKTS SRY 0.0561842336555477
WT1pKTS DKK1 0.0104030654814733
WT1pKTS WNT4 0.0221352529540846
WT1pKTS CBX2 0.0254796185261187
WT1pKTS AMH -0.00152468371599348
WT1pKTS NR0B1 0.0449859163274121
WT1pKTS NR5A1 0.0654757093001844
WT1pKTS FOXL2 0.0505257410730148
WT1pKTS UGR 0.0490414232316609
WT1pKTS SOX9 0.0137194109624867
WT1pKTS GATA4 0.0285601003329911
FOXL2 DMRT1 0.0420880135507065
FOXL2 FGF9 0.0316044904046405
FOXL2 RSPO1 0.0531572771188628
FOXL2 DHH 0.0148329202497126
FOXL2 CTNNB1 0.0374454325974179
FOXL2 PGD2 0.0199229866504307
FOXL2 WT1mKTS 0.0334859677448529
FOXL2 SRY 0.0295800246212146
FOXL2 DKK1 0.0282419805890764
FOXL2 WNT4 0.0541666406503377
FOXL2 CBX2 0.0264149988699464
FOXL2 AMH 0.0216467734863004
FOXL2 NR0B1 0.0538025881234291
FOXL2 NR5A1 0.0422329510475052
FOXL2 WT1pKTS 0.0206349900148213
FOXL2 UGR 0.0601212836390596
FOXL2 SOX9 0.0342189308387586
FOXL2 GATA4 0.0302101377940228
UGR DMRT1 0.035977981904097
UGR FGF9 0.00222072949726087
UGR RSPO1 0.0335914171375658
UGR DHH 0.0532791375590812
UGR CTNNB1 0.0535981579151259
UGR PGD2 0.0524107723158459
UGR WT1mKTS 0.0513677590281004
UGR SRY 0.0652525356723139
UGR DKK1 0.0119031987452999
UGR WNT4 0.0497772686108141
UGR CBX2 0.0512884150379463
UGR AMH 0.0326374475278097
UGR NR0B1 0.0663217551186768
UGR NR5A1 0.0233700699286519
UGR WT1pKTS 0.0401258069560631
UGR FOXL2 0.0531647450270874
UGR SOX9 0.0333541510387075
UGR GATA4 0.0359735908526073
SOX9 DMRT1 0.00151396511403691
SOX9 FGF9 0.0193123263976217
SOX9 RSPO1 0.0100693248109294
SOX9 DHH 0.0175956927024575
SOX9 CTNNB1 0.0152286154129516
SOX9 PGD2 0.0304893219254786
SOX9 WT1mKTS 0.012102826898961
SOX9 SRY 0.0239131574732851
SOX9 DKK1 0.0176609507937013
SOX9 WNT4 0.017643850595563
SOX9 CBX2 0.0240436690284556
SOX9 AMH 0.0454265802435812
SOX9 NR0B1 0.0402299422625351
SOX9 NR5A1 0.0166694408208324
SOX9 WT1pKTS 0.0145009679436591
SOX9 FOXL2 0.0228997084350178
SOX9 UGR 0.019289534500931
SOX9 GATA4 0.0171837851114662
GATA4 DMRT1 0.028416023584435
GATA4 FGF9 0.0172680683539125
GATA4 RSPO1 0.026741884673173
