	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5299477795848292	-0.4295557660368152	0.5154038223052497	-0.5438532025345086	0.5483000143653253	-0.4304321324838022	0.7166565256034548	0.8486513521146518	-0.5983538342715735	-0.30268575483138815	0.5227013883383219	-0.37909953693032156	0.2913094077530451	0.3963706261620575	-0.5511864731268712	-0.27750253839617206	0.7036094455074965	-0.45503573077059456
FGF9	0.5299477795848292	1.0	-0.5495796775778995	0.7685796569872958	-0.49620184469373574	0.7726930890678414	-0.47457946409726565	0.4225393162378818	0.5264053377135647	-0.6920867910580717	-0.26485005743610074	0.7517062843000202	-0.632910962325143	0.3349404495349452	0.20666075648621626	-0.354846966066491	-0.15378680954682244	0.6772560855343438	-0.48549138378941503
RSPO1	-0.4295557660368152	-0.5495796775778995	1.0	-0.5388331936633766	0.8504939204657664	-0.554486679070816	0.24928348256983457	-0.5084549851998386	-0.4453061313047914	0.7620278126148234	-0.3068284652843385	-0.5236785011680403	0.6590605842809203	-0.7442306892801204	-0.5950236766574153	0.6782107864768305	-0.3232970085898818	-0.5758468747998166	0.24786038826815462
DHH	0.5154038223052497	0.7685796569872958	-0.5388331936633766	1.0	-0.48981824455300793	0.7696785747952484	-0.4592634070062859	0.3998296668762756	0.5239565393289722	-0.6825503827251842	-0.2505427431540488	0.7517977598768323	-0.6275120129729401	0.3313944857049047	0.21416540389675287	-0.34278173222474456	-0.1480989907499914	0.671836317565417	-0.48387673540707454
CTNNB1	-0.5438532025345086	-0.49620184469373574	0.8504939204657664	-0.48981824455300793	1.0	-0.5193082988719919	0.24731689218794378	-0.5859936470019302	-0.5500625409632585	0.7464430334016989	-0.28213452118186383	-0.4883755513703194	0.6144025610156948	-0.712958614030428	-0.6525237614818059	0.7458313238948041	-0.30020343190396814	-0.5686486123275122	0.2487354096759347
PGD2	0.5483000143653253	0.7726930890678414	-0.554486679070816	0.7696785747952484	-0.5193082988719919	1.0	-0.48537002036937477	0.4504489054580504	0.5543564901396986	-0.7066934445613731	-0.251399077617126	0.7665342416048491	-0.641517339899686	0.3610288293488079	0.25389994906371033	-0.3874803167991119	-0.15794757134972545	0.6926942587586724	-0.4926799386549072
WT1mKTS	-0.4304321324838022	-0.47457946409726565	0.24928348256983457	-0.4592634070062859	0.24731689218794378	-0.48537002036937477	1.0	-0.38359078948231606	-0.4414640124739928	0.3573387597439508	0.19298400084900305	-0.4682750106797885	0.3143474621011621	-0.1419876009917007	-0.08720263838472943	0.22882791691310447	0.03522350745845419	-0.4687130612972107	0.8028024925209001
SRY	0.7166565256034548	0.4225393162378818	-0.5084549851998386	0.3998296668762756	-0.5859936470019302	0.4504489054580504	-0.38359078948231606	1.0	0.7316163812652395	-0.46037156472486407	-0.07708147910878367	0.4234478233549624	-0.2573998743118687	0.4847526236688585	0.5543554913622963	-0.6954149634433228	-0.19648371666876105	0.5978903981296384	-0.3721418813725763
DKK1	0.8486513521146518	0.5264053377135647	-0.4453061313047914	0.5239565393289722	-0.5500625409632585	0.5543564901396986	-0.4414640124739928	0.7316163812652395	1.0	-0.5914849975317671	-0.3037089725604183	0.5284185336168509	-0.38083555069490044	0.31591174539242056	0.41649718108886463	-0.577497168376708	-0.26877949942069157	0.7144950579648834	-0.44846224652103833
WNT4	-0.5983538342715735	-0.6920867910580717	0.7620278126148234	-0.6825503827251842	0.7464430334016989	-0.7066934445613731	0.3573387597439508	-0.46037156472486407	-0.5914849975317671	1.0	-0.007897659693757724	-0.6668833803153107	0.7706968163450258	-0.5550310962663888	-0.44427434257858	0.5520627172577586	-0.12616407362360854	-0.7120167326025756	0.3813050396339975
CBX2	-0.30268575483138815	-0.26485005743610074	-0.3068284652843385	-0.2505427431540488	-0.28213452118186383	-0.251399077617126	0.19298400084900305	-0.07708147910878367	-0.3037089725604183	-0.007897659693757724	1.0	-0.2389992765979986	-0.1417505375838572	0.44376424485053223	0.3597704327043168	-0.2782897525763771	0.721656067818122	-0.28420199189177936	0.2187882087239974
AMH	0.5227013883383219	0.7517062843000202	-0.5236785011680403	0.7517977598768323	-0.4883755513703194	0.7665342416048491	-0.4682750106797885	0.4234478233549624	0.5284185336168509	-0.6668833803153107	-0.2389992765979986	1.0	-0.6429827145698166	0.32678879885686973	0.22088302731426823	-0.3737266051888203	-0.14920931013339478	0.6424492305617531	-0.48440148216793666
NR0B1	-0.37909953693032156	-0.632910962325143	0.6590605842809203	-0.6275120129729401	0.6144025610156948	-0.641517339899686	0.3143474621011621	-0.2573998743118687	-0.38083555069490044	0.7706968163450258	-0.1417505375838572	-0.6429827145698166	1.0	-0.5173853458569787	-0.38319623295389227	0.44929375819869555	-0.2852597091764779	-0.5141502566690782	0.3235049240202669
NR5A1	0.2913094077530451	0.3349404495349452	-0.7442306892801204	0.3313944857049047	-0.712958614030428	0.3610288293488079	-0.1419876009917007	0.4847526236688585	0.31591174539242056	-0.5550310962663888	0.44376424485053223	0.32678879885686973	-0.5173853458569787	1.0	0.7527017706230994	-0.7635129545898803	0.3644701998788986	0.41812358899742724	-0.12663047385054313
