Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.864634099365964
WT1mKTS	WT1pKTS	0.864634099365964
UGR	WNT4	0.855757196060776
UGR	DKK1	-0.843531003281789
DKK1	DMRT1	0.83722668207271
DMRT1	DKK1	0.83722668207271
NR0B1	DMRT1	0.834734010839623
UGR	FGF9	-0.833671290505588
UGR	DHH	-0.832883411048208
UGR	PGD2	-0.830888751180432
NR0B1	DKK1	0.83026353220582
UGR	DMRT1	-0.830072856286195
GATA4	WT1pKTS	0.81940768512404
WT1pKTS	GATA4	0.81940768512404
GATA4	WT1mKTS	0.817458577843866
WT1mKTS	GATA4	0.817458577843866
DMRT1	DHH	0.817115963566758
UGR	AMH	-0.813189368206122
DKK1	NR0B1	-0.810989567667201
DKK1	FGF9	0.810172381684979
DMRT1	FGF9	0.808859589796588
DMRT1	NR0B1	-0.807765213735638
DKK1	DHH	0.807703341536701
UGR	SOX9	-0.804605510514076
DKK1	PGD2	0.802258209836088
DMRT1	PGD2	0.802140975864225
NR0B1	UGR	-0.79978410065807
UGR	CBX2	0.798853994594193
DMRT1	AMH	0.796525701346474
DKK1	WNT4	-0.796235661196138
SRY	WNT4	-0.794597751305791
DMRT1	WNT4	-0.792697790041494
UGR	SRY	-0.792024121397224
DKK1	AMH	0.790419887229667
SRY	UGR	-0.786096509201798
NR0B1	SRY	0.782841518213635
NR0B1	WNT4	-0.776514528417805
SRY	DKK1	0.774113026917481
UGR	NR0B1	0.771745554574787
CBX2	WNT4	0.765033101276984
SRY	DMRT1	0.763415025136911
DKK1	SOX9	0.759439021580957
SRY	FGF9	0.757127079149976
CBX2	NR0B1	0.753377276250844
DMRT1	SOX9	0.749695987226924
SRY	NR0B1	0.743717619141936
CBX2	DHH	-0.741903396039863
CBX2	FGF9	-0.741579125101145
CBX2	PGD2	-0.74056867192648
SRY	PGD2	0.737136951497204
CBX2	UGR	0.733015574708542
CBX2	DKK1	-0.732776705758509
DMRT1	CBX2	-0.729954985209599
CBX2	DMRT1	-0.728373169291779
SRY	DHH	0.727039910363719
NR0B1	SOX9	0.726988164298712
DKK1	CBX2	-0.726510510935101
CBX2	AMH	-0.725162310384485
SRY	SOX9	0.725148915863781
SRY	CBX2	-0.724921485506581
SRY	RSPO1	-0.715677460127385
NR0B1	CBX2	-0.714633725340149
CBX2	SOX9	-0.707798049748122
UGR	RSPO1	0.703558138536699
SRY	AMH	0.703132614253513
RSPO1	NR5A1	-0.691221377026785
UGR	GATA4	0.690789888045022
NR5A1	NR0B1	0.68847883430434
SRY	CTNNB1	-0.683482114071419
NR5A1	WNT4	0.669630757991553
UGR	WT1pKTS	0.669137518171829
NR0B1	CTNNB1	-0.662216057833724
NR5A1	FGF9	-0.65880291180542
NR5A1	DHH	-0.658038090149062
NR5A1	DKK1	-0.653417280502403
DKK1	NR5A1	-0.653417280502403
UGR	WT1mKTS	0.65009549171147
NR5A1	DMRT1	-0.650025535047052
DMRT1	NR5A1	-0.650025535047052
NR0B1	FGF9	0.646955279931617
NR5A1	PGD2	-0.646441079859474
CTNNB1	NR5A1	-0.644698090076819
NR5A1	AMH	-0.642662713517019
NR0B1	DHH	0.637277002073149
NR0B1	PGD2	0.634907234369378
CBX2	WT1pKTS	0.630861240232282
DMRT1	WT1pKTS	-0.630515836867849
UGR	CTNNB1	0.630076859627323
DKK1	GATA4	-0.629112708056376
DKK1	WT1mKTS	-0.62720863701538
CBX2	GATA4	0.626394082554534
CBX2	SRY	-0.624898352779002
NR0B1	RSPO1	-0.623710334905827
WNT4	NR0B1	0.623206300048789
DKK1	WT1pKTS	-0.621620433147488
DMRT1	GATA4	-0.610285417024484
WNT4	DKK1	0.608665868971426
NR5A1	SOX9	-0.60700179509349
CBX2	RSPO1	0.605977139419672
CTNNB1	RSPO1	0.604757904790551
DKK1	UGR	-0.604018946043523
CBX2	WT1mKTS	0.603516527982854
DMRT1	WT1mKTS	-0.602459844903806
NR0B1	AMH	0.60036911103769
RSPO1	WNT4	-0.599708756891386
WNT4	DMRT1	0.598991339651857
RSPO1	DMRT1	0.596953366278429
SRY	WT1pKTS	-0.593485604207138
SRY	GATA4	-0.592910424995498
DMRT1	UGR	-0.592205172940333
RSPO1	DKK1	0.588522267301213
RSPO1	FGF9	0.58724010065432
RSPO1	DHH	0.585854034624957
RSPO1	PGD2	0.585783796403586
WNT4	RSPO1	0.584911027479557
RSPO1	AMH	0.578680519966338
DKK1	SRY	0.574484787476562
NR5A1	CBX2	0.565266024419698
CBX2	NR5A1	0.565266024419698
RSPO1	CTNNB1	0.564366955676645
NR0B1	WT1pKTS	-0.56196352983718
DMRT1	RSPO1	-0.558663684367212
NR5A1	WT1pKTS	0.556677841476128
RSPO1	SOX9	0.554164061162065
DKK1	RSPO1	-0.552113270676079
UGR	NR5A1	0.551210729071669
NR0B1	GATA4	-0.550945987018576
DMRT1	SRY	0.547626779090817
SOX9	PGD2	0.545072030477711
RSPO1	NR0B1	-0.541579673406789
SOX9	AMH	0.538435190733787
SRY	WT1mKTS	-0.537972213256018
SOX9	FGF9	0.5371028873455
SOX9	DHH	0.525193950850904
CBX2	CTNNB1	0.525138979335255
NR5A1	WT1mKTS	0.523259723838312
SOX9	NR0B1	-0.521889685556247
WNT4	SRY	0.512954514717414
NR5A1	RSPO1	-0.5119198229532
NR0B1	WT1mKTS	-0.508147126758425
WNT4	UGR	-0.505887533638442
SOX9	DKK1	0.496204743286936
DKK1	CTNNB1	-0.495659189199358
WNT4	CTNNB1	0.49325570844737
RSPO1	WT1mKTS	-0.491127222825335
SOX9	DMRT1	0.49027586208622
WNT4	NR5A1	-0.488747405564501
RSPO1	CBX2	-0.487584457703124
RSPO1	UGR	-0.484529279279264
DMRT1	CTNNB1	-0.48416904237069
SOX9	WNT4	-0.478137693742923
RSPO1	WT1pKTS	-0.473358005429072
NR5A1	GATA4	0.47317681369086
SRY	NR5A1	-0.465822081721122
WNT4	CBX2	-0.464799011522105
WNT4	SOX9	0.459111137620039
CTNNB1	DMRT1	0.449739519468159
SOX9	CBX2	-0.448912887161543
SOX9	WT1pKTS	-0.447944581888167
NR0B1	NR5A1	-0.444378164500004
NR5A1	SRY	-0.44234608373318
CTNNB1	DKK1	0.441589206569262
RSPO1	SRY	0.438958344114502
NR5A1	UGR	0.438556830128717
RSPO1	GATA4	-0.437780900938961
WNT4	DHH	-0.424794305184838
CTNNB1	PGD2	0.423604443852254
CTNNB1	FGF9	0.423143393997214
SOX9	GATA4	-0.421815275445716
WNT4	FGF9	-0.420254299799168
CTNNB1	WNT4	-0.420174557454455
CTNNB1	DHH	0.419906089875666
CTNNB1	AMH	0.415573269934381
CTNNB1	SOX9	0.401701811635081
WT1pKTS	SRY	0.389708976711133
WNT4	PGD2	-0.387024777771572
SOX9	WT1mKTS	-0.386985234586983
WNT4	AMH	-0.385837952532068
NR5A1	CTNNB1	0.379422966169612
WT1mKTS	SRY	0.375784870038573
CTNNB1	UGR	-0.365675816673393
GATA4	NR5A1	0.352981837108102
CTNNB1	WT1pKTS	-0.351683991730235
CTNNB1	CBX2	-0.350943149312905
GATA4	SRY	0.34990489480169
CTNNB1	WT1mKTS	-0.346969523609675
FGF9	NR0B1	-0.343078939024887
DHH	NR0B1	-0.342718991374316
CTNNB1	NR0B1	-0.342361615663539
SOX9	RSPO1	-0.33794899178352
GATA4	NR0B1	0.332928398299142
FGF9	SRY	-0.329713383432197
AMH	DKK1	-0.329330219635113
GATA4	WNT4	0.327219671504813
WT1pKTS	NR0B1	0.325744003496449
AMH	SRY	-0.325371197266498
WT1pKTS	WNT4	0.323252989361251
CTNNB1	SRY	0.322584202099848
WT1pKTS	NR5A1	0.321346018605183
FGF9	UGR	0.321260981770572
SOX9	UGR	-0.318869089854736
GATA4	RSPO1	0.316626850108522
PGD2	NR0B1	-0.316228492739325
DHH	UGR	0.314653236848997
SOX9	SRY	0.312243918333631
AMH	DMRT1	-0.310858793398782
WT1mKTS	RSPO1	0.310503157130602
WT1mKTS	NR5A1	0.308837683751233
WT1mKTS	WNT4	0.305684665768493
AMH	NR0B1	-0.305512461891937
DHH	SRY	-0.304083561863054
AMH	UGR	0.301431152350397
SOX9	CTNNB1	-0.301180686665478
FGF9	DKK1	-0.300410393687819
DHH	DKK1	-0.298092309706877
FOXL2	CBX2	0.296197567156792
FOXL2	NR0B1	-0.294357215143266
DHH	DMRT1	-0.292692004739834
FOXL2	UGR	0.290594870986724
WT1pKTS	RSPO1	0.289617932573562
WT1mKTS	UGR	-0.288665576496681
DHH	CBX2	0.286348191302368
FOXL2	SRY	-0.285298959314113
WT1pKTS	UGR	-0.284641815798734
FOXL2	DKK1	-0.283812758996789
WT1mKTS	NR0B1	0.283557084060942
CTNNB1	GATA4	-0.281894207674632
FOXL2	GATA4	0.280907269176805
FGF9	DMRT1	-0.280338475033608
FOXL2	DMRT1	-0.279677427277768
AMH	CBX2	0.276574712120681
PGD2	WNT4	-0.275277842182674
FGF9	CBX2	0.272216327799256
PGD2	SRY	-0.271024822328456
PGD2	DKK1	-0.267405361629742
WT1mKTS	CTNNB1	0.263156461357272
WNT4	WT1pKTS	-0.26069452900997
PGD2	DMRT1	-0.259848113666941
DHH	WNT4	-0.259746470944848
GATA4	CTNNB1	0.256934986379952
PGD2	UGR	0.256071166521998
DHH	FGF9	0.255692953078135
FGF9	DHH	0.255692953078135
FOXL2	WT1pKTS	0.254903951577996
DHH	SOX9	-0.254629553798091
DHH	RSPO1	-0.253913500488607
GATA4	UGR	-0.253307081861947
DHH	WT1pKTS	0.25106431328603
WT1pKTS	DKK1	0.25101957919697
FOXL2	WNT4	0.250589716361432
DHH	NR5A1	0.249459912359955
GATA4	DKK1	-0.249416023860547
DHH	WT1mKTS	0.247858127036489
FOXL2	SOX9	-0.247803921211168
GATA4	DMRT1	-0.246348833749379
AMH	WT1pKTS	0.245940689135274
WT1mKTS	DKK1	0.245567367962345
WT1pKTS	CTNNB1	0.24398688008489
FGF9	WNT4	-0.243772942497654
FGF9	SOX9	-0.241963138473925
UGR	FOXL2	0.241546821837259
FOXL2	WT1mKTS	0.239731512182219
GATA4	SOX9	-0.238800968754793
FGF9	RSPO1	-0.23809065785003
FGF9	WT1mKTS	0.237769801790835
WNT4	WT1mKTS	-0.237180543876395
FGF9	WT1pKTS	0.236743154793818
PGD2	CBX2	0.236554995991417
DHH	GATA4	0.236210844802051
FOXL2	PGD2	-0.236090095510354
NR0B1	FOXL2	-0.235893122068411
FOXL2	DHH	-0.235274695195515
SRY	FOXL2	-0.235165906973744
WT1pKTS	DMRT1	-0.231348521100982
AMH	SOX9	-0.230054627660352
FOXL2	FGF9	-0.229092572347615
WT1pKTS	SOX9	-0.228591950624562
DHH	AMH	-0.227582190028168
FGF9	NR5A1	0.226272553186737
AMH	GATA4	0.225837769834467
FOXL2	AMH	-0.22560939000517
FGF9	GATA4	0.221244600340495
FGF9	AMH	0.221234206839873
DHH	PGD2	-0.220874053247759
AMH	WNT4	0.220757113279126
WNT4	GATA4	-0.219162025299951
FGF9	PGD2	-0.217219919487306
AMH	WT1mKTS	0.215675251922572
WT1pKTS	PGD2	-0.214084155745044
PGD2	WT1pKTS	-0.214084155745044
GATA4	CBX2	0.213566518909479
GATA4	FGF9	-0.212370833893511
WT1pKTS	AMH	-0.205615002508502
WT1pKTS	CBX2	0.205280910101555
CBX2	FOXL2	0.200874709338458
WT1pKTS	FGF9	-0.199849809316059
WT1mKTS	DMRT1	-0.199076566699281
GATA4	AMH	-0.197429222093361
SOX9	NR5A1	0.196962323094156
WT1mKTS	AMH	-0.196049184428737
PGD2	GATA4	0.195916486829946
DMRT1	FOXL2	-0.195740505039626
FOXL2	CTNNB1	0.194237447126844
AMH	DHH	0.194059777288176
PGD2	DHH	0.193978634216182
GATA4	PGD2	-0.193769158291178
DKK1	FOXL2	-0.193754053446799
WT1mKTS	FGF9	-0.193019332292744
WT1mKTS	SOX9	-0.192465197270729
WT1mKTS	CBX2	0.191155799746105
WT1mKTS	FOXL2	-0.190644735700725
WT1mKTS	PGD2	-0.190393716706219
PGD2	WT1mKTS	-0.190393716706219
WT1pKTS	DHH	-0.188326155672072
AMH	PGD2	-0.187694919471217
PGD2	FGF9	0.187501509842956
PGD2	RSPO1	-0.187488239686613
GATA4	DHH	-0.185565123247584
AMH	FGF9	0.183772686095744
GATA4	FOXL2	-0.183257707780501
WT1pKTS	FOXL2	-0.178154170380258
PGD2	AMH	0.17773136844264
PGD2	SOX9	-0.174778164986177
WT1mKTS	DHH	-0.17412096710333
AMH	NR5A1	0.173373778849906
