103,92,47,132,39,124,335,174,105,104,286,274,80,336,342,74,56,263,327
212,95,28,246,59,106,341,215,155,22,238,52,50,315,359,202,137,107,361
252,251,68,119,170,63,333,149,100,121,264,194,151,34,348,134,5,280,357
275,265,32,44,172,40,352,204,120,12,241,139,24,300,353,287,225,43,347
86,182,19,125,160,178,322,122,258,35,297,233,191,108,337,236,1,242,356
267,138,11,293,159,216,325,146,199,30,269,256,13,101,313,79,75,270,354
94,83,16,141,81,250,302,298,148,261,310,198,205,179,226,26,161,222,272
87,209,61,224,18,304,360,54,62,115,158,295,168,196,329,20,67,288,355
93,163,109,190,37,150,331,185,188,84,240,253,128,245,303,98,21,237,321
208,229,14,129,189,180,344,23,228,85,193,140,82,41,332,211,239,223,340
123,243,175,291,254,55,326,152,259,207,17,277,195,283,316,219,3,7,244
49,203,112,217,102,166,330,96,177,31,289,176,15,301,328,76,130,268,345
231,184,89,271,153,181,324,8,247,113,127,99,51,346,320,255,165,197,60
145,278,36,171,220,290,323,318,186,78,114,88,6,266,338,218,4,144,319
307,48,53,260,10,294,308,235,169,135,305,66,314,77,311,27,111,279,210
142,69,71,157,33,110,343,230,131,167,162,200,91,133,350,46,192,292,358
29,206,2,296,273,285,257,64,118,57,234,299,116,90,317,70,147,306,349
97,58,164,282,65,156,351,262,221,42,45,173,72,281,249,143,136,248,334
38,276,9,126,183,154,227,284,214,201,312,73,213,309,187,25,117,232,339
