TF	target	importance
FOXL2	WT1pKTS	0.3405546020651619
DMRT1	DKK1	0.3076176097331649
DKK1	DMRT1	0.2946683239867626
RSPO1	CTNNB1	0.2630845586523982
WT1pKTS	FOXL2	0.2525402839816161
CTNNB1	RSPO1	0.23334435950409194
CBX2	UGR	0.22833375377084592
UGR	CBX2	0.2276539971243103
PGD2	DHH	0.2167240273121099
DHH	FGF9	0.20849951245035353
DHH	AMH	0.20035715233954696
PGD2	FGF9	0.19521164200922186
FOXL2	NR5A1	0.1929413187674957
RSPO1	NR5A1	0.1905357277937841
WNT4	NR0B1	0.19010092321053002
NR5A1	CBX2	0.1889006356759765
FGF9	PGD2	0.18509536208923616
PGD2	AMH	0.1837264104342943
DHH	PGD2	0.18244870802181157
UGR	WT1mKTS	0.18088641342987524
NR0B1	WNT4	0.18016287589098057
NR5A1	RSPO1	0.17661122329972648
SRY	DKK1	0.1749824253966354
FGF9	DHH	0.17143933670072373
DKK1	SRY	0.1675185942749412
CTNNB1	FOXL2	0.16701875011748205
GATA4	WT1mKTS	0.16655975245438992
UGR	GATA4	0.1627838246040324
SRY	DMRT1	0.16134898151488983
WNT4	CTNNB1	0.15974384575160738
DMRT1	SRY	0.15887277711969133
WT1mKTS	GATA4	0.15564744523814977
SOX9	WNT4	0.155355689231333
AMH	PGD2	0.1540307619709468
WNT4	RSPO1	0.1512764400324348
RSPO1	WNT4	0.14881400611000542
AMH	FGF9	0.13573050586908048
AMH	DHH	0.13559976703963206
RSPO1	FOXL2	0.13428533772295884
WT1pKTS	NR5A1	0.1339834442311413
DMRT1	SOX9	0.1324006631098769
FGF9	AMH	0.13002122468669924
DHH	SOX9	0.12899986122581814
DKK1	SOX9	0.12773731240143268
CTNNB1	WT1pKTS	0.12488298003214612
FOXL2	CTNNB1	0.12086107265022518
CTNNB1	NR5A1	0.11948665484950631
NR5A1	FOXL2	0.11881822605040514
NR5A1	WT1pKTS	0.11854925654095932
AMH	NR0B1	0.11824669605860613
DHH	GATA4	0.11471338457452228
RSPO1	WT1pKTS	0.11196198231082885
FOXL2	SRY	0.11190608940940794
NR5A1	UGR	0.11067865146572393
PGD2	SOX9	0.11057947822697428
SOX9	DMRT1	0.10630273241195642
SOX9	DKK1	0.10084941288825236
UGR	NR0B1	0.1001310926266385
SOX9	PGD2	0.09930342556176809
SOX9	DHH	0.09620859638672534
CTNNB1	SRY	0.09454921672208047
SOX9	AMH	0.09245676177303284
FGF9	SOX9	0.09033132070214711
PGD2	GATA4	0.09019539627501037
NR0B1	RSPO1	0.08943797550512164
FGF9	GATA4	0.08934675119418838
NR5A1	CTNNB1	0.08881325773950491
SOX9	FGF9	0.08744111787790904
PGD2	WT1mKTS	0.08673350838941903
SRY	FOXL2	0.08653414247293384
CTNNB1	WNT4	0.08193344010541859
DHH	WT1mKTS	0.08133706356589196
RSPO1	NR0B1	0.0805470167378221
PGD2	NR0B1	0.07970770687010635
AMH	WT1mKTS	0.07795849045730885
FGF9	WT1mKTS	0.0770108959664079
WT1pKTS	CBX2	0.07457067273652364
GATA4	FGF9	0.07365053790872288
RSPO1	CBX2	0.07315924708905347
NR0B1	UGR	0.07299409782491847
WT1pKTS	SRY	0.07226058841710795
FGF9	NR0B1	0.07078732037562104
RSPO1	UGR	0.07066635137881741
WT1pKTS	CTNNB1	0.06868552821688752
AMH	GATA4	0.06771279636656444
WT1pKTS	UGR	0.06671361888242487
UGR	SRY	0.0661987701112979
CTNNB1	CBX2	0.06618833448856305
GATA4	PGD2	0.0660003174311162
DHH	NR0B1	0.06477791500167628
WNT4	SOX9	0.06470892881767755
SRY	UGR	0.06435884549020497
FOXL2	RSPO1	0.06363284384718058
WNT4	UGR	0.06361732023772665
GATA4	AMH	0.0631872012354583
DHH	DKK1	0.06244443950763037
FGF9	WNT4	0.06225624834229472
GATA4	DHH	0.06186481939937841
AMH	SOX9	0.06103317899698159
SRY	WT1pKTS	0.058632496843753025
PGD2	WNT4	0.05697735332118652
DHH	DMRT1	0.05597545572255931
DMRT1	CBX2	0.055518746397706785
NR0B1	NR5A1	0.05546238096295659
WT1mKTS	DHH	0.054650114798963964
DKK1	CBX2	0.05464361716504418
WT1mKTS	FGF9	0.05317309995873414
WT1mKTS	PGD2	0.0531471297704118
DKK1	UGR	0.05303104819775159
PGD2	DMRT1	0.052982253356306165
NR0B1	CTNNB1	0.052140482381455626
UGR	WNT4	0.05168486397039032
NR0B1	AMH	0.05064950539130481
RSPO1	SRY	0.05001090129111499
PGD2	DKK1	0.04983321737950478
WT1mKTS	AMH	0.0484962711015581
WNT4	FOXL2	0.04709245602382859
WNT4	WT1pKTS	0.047070078741733766
