Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.370589621049071	1.03367507044008e-52
WT1pKTS	NR5A1	0.37058962104907	1.03367507044022e-52
DKK1	DMRT1	0.271640879052416	3.5425975898508e-28
DMRT1	DKK1	0.271640879052416	3.54259758985098e-28
RSPO1	CTNNB1	0.236640891190375	1.37900285313122e-21
CTNNB1	RSPO1	0.236640891190375	1.37900285313126e-21
NR0B1	WNT4	0.216439689071068	3.09040753064508e-18
WNT4	NR0B1	0.216439689071068	3.09040753064508e-18
UGR	CBX2	0.210478252819453	2.6139012181675e-17
CBX2	UGR	0.210478252819453	2.61390121816756e-17
SRY	DKK1	0.206089718301754	1.20856033859805e-16
DKK1	SRY	0.206089718301754	1.20856033859807e-16
WNT4	CTNNB1	0.186012074495596	8.63896560370511e-14
CTNNB1	WNT4	0.186012074495596	8.63896560370531e-14
CBX2	NR5A1	0.181527242110615	3.40701286835888e-13
NR5A1	CBX2	0.181527242110615	3.4070128683589e-13
DMRT1	SRY	0.174521171636701	2.71188277718276e-12
SRY	DMRT1	0.174521171636701	2.71188277718285e-12
AMH	DHH	0.142910563018667	1.12434959515563e-08
DHH	AMH	0.142910563018667	1.12434959515566e-08
WT1mKTS	GATA4	0.136613923001607	4.84909147005166e-08
GATA4	WT1mKTS	0.136613923001607	4.8490914700518e-08
SRY	NR0B1	0.135355750228805	6.44362172251097e-08
NR0B1	SRY	0.135355750228805	6.44362172251114e-08
WT1mKTS	WT1pKTS	0.126609608921617	4.33154208774722e-07
WT1pKTS	WT1mKTS	0.126609608921617	4.33154208774728e-07
WNT4	RSPO1	0.125781676366241	5.15466493214707e-07
RSPO1	WNT4	0.125781676366241	5.15466493214721e-07
AMH	PGD2	0.122984745665577	9.20274073138571e-07
PGD2	AMH	0.122984745665577	9.20274073138576e-07
FGF9	DHH	0.110982669851211	9.60630728987811e-06
DHH	FGF9	0.110982669851211	9.60630728987826e-06
SOX9	DKK1	0.10513077524744	2.77549301180676e-05
DKK1	SOX9	0.10513077524744	2.7754930118068e-05
UGR	WT1pKTS	0.10284461959038	4.14018586879671e-05
WT1pKTS	UGR	0.10284461959038	4.14018586879679e-05
SOX9	DMRT1	0.0972699061291591	0.000106096710237315
DMRT1	SOX9	0.0972699061291591	0.000106096710237315
WT1pKTS	SRY	0.0936622911554774	0.000190118341255708
SRY	WT1pKTS	0.0936622911554774	0.00019011834125571
DMRT1	WT1pKTS	0.0921195492471142	0.000242488884818541
WT1pKTS	DMRT1	0.0921195492471142	0.000242488884818542
GATA4	WT1pKTS	0.0877232683773547	0.000475448043986981
WT1pKTS	GATA4	0.0877232683773547	0.000475448043986982
CTNNB1	FOXL2	0.0807962784304934	0.00129377133780914
FOXL2	CTNNB1	0.0807962784304931	0.00129377133780919
DHH	PGD2	0.0795343722534851	0.00154048458621554
PGD2	DHH	0.079534372253485	0.00154048458621555
DHH	SOX9	0.0745012756934309	0.00301741458891294
SOX9	DHH	0.0745012756934309	0.00301741458891296
AMH	FGF9	0.0721502878240134	0.00407734892149086
FGF9	AMH	0.0721502878240133	0.00407734892149091
CTNNB1	NR0B1	0.0716061892266419	0.00436643311601947
NR0B1	CTNNB1	0.0716061892266415	0.00436643311601966
PGD2	FGF9	0.0678084464080695	0.00695762651303047
FGF9	PGD2	0.0678084464080694	0.00695762651303048
PGD2	SOX9	0.0647138813638179	0.0100114724750605
SOX9	PGD2	0.0647138813638179	0.0100114724750605
WT1pKTS	CBX2	0.0611589197177104	0.014946118825696
CBX2	WT1pKTS	0.0611589197177104	0.0149461188256961
UGR	FOXL2	0.0584838822100735	0.0199627036975237
FOXL2	UGR	0.0584838822100735	0.0199627036975239
GATA4	CBX2	0.0570677757266818	0.0231706751534027
CBX2	GATA4	0.0570677757266817	0.0231706751534029
RSPO1	NR0B1	0.0498231171517329	0.047482143681999
NR0B1	RSPO1	0.0498231171517327	0.0474821436819999
SOX9	NR5A1	0.0471644785396266	0.0606426929900061
NR5A1	SOX9	0.0471644785396266	0.0606426929900063
FOXL2	RSPO1	0.0397784027262799	0.113641219154854
RSPO1	FOXL2	0.0397784027262798	0.113641219154855
WT1mKTS	FOXL2	0.0372413830891576	0.138589597173506
