Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.362280650583806	2.74786342164778e-50
NR5A1	WT1pKTS	0.362280650583805	2.74786342164801e-50
DMRT1	DKK1	0.25050215057712	4.47543154739637e-24
DKK1	DMRT1	0.25050215057712	4.47543154739653e-24
CTNNB1	RSPO1	0.240618912536312	2.76265948340674e-22
RSPO1	CTNNB1	0.240618912536312	2.76265948340708e-22
NR0B1	WNT4	0.220103742774708	8.05942606529325e-19
WNT4	NR0B1	0.220103742774708	8.05942606529372e-19
SRY	DKK1	0.212891469366858	1.10983927579609e-17
DKK1	SRY	0.212891469366858	1.10983927579618e-17
CBX2	UGR	0.19372505259477	7.52049035988264e-15
UGR	CBX2	0.19372505259477	7.520490359883e-15
SRY	DMRT1	0.183791955305674	1.71134393111933e-13
DMRT1	SRY	0.183791955305674	1.71134393111944e-13
CTNNB1	WNT4	0.177353717642235	1.18421653258948e-12
WNT4	CTNNB1	0.177353717642235	1.18421653258956e-12
NR5A1	CBX2	0.17346122786438	3.6846481385336e-12
CBX2	NR5A1	0.17346122786438	3.68464813853363e-12
WT1mKTS	WT1pKTS	0.135230086081641	6.62827606088461e-08
WT1pKTS	WT1mKTS	0.135230086081641	6.62827606088479e-08
GATA4	WT1mKTS	0.133142203554901	1.05595134734756e-07
WT1mKTS	GATA4	0.133142203554901	1.0559513473476e-07
SRY	NR0B1	0.132848561975119	1.12678564092977e-07
NR0B1	SRY	0.132848561975119	1.12678564092977e-07
FGF9	DHH	0.126296176884817	4.62703647142485e-07
DHH	FGF9	0.126296176884817	4.62703647142496e-07
RSPO1	WNT4	0.125445517292234	5.53021610695091e-07
WNT4	RSPO1	0.125445517292234	5.53021610695107e-07
SRY	WT1pKTS	0.115412170056194	4.15130172118706e-06
WT1pKTS	SRY	0.115412170056194	4.15130172118714e-06
PGD2	AMH	0.114161288315152	5.2777460738677e-06
AMH	PGD2	0.114161288315152	5.27774607386776e-06
SOX9	DKK1	0.111714531481105	8.38073706749295e-06
DKK1	SOX9	0.111714531481105	8.38073706749313e-06
PGD2	DHH	0.108213071226437	1.5979033295593e-05
DHH	PGD2	0.108213071226437	1.5979033295593e-05
UGR	WT1pKTS	0.107017732753305	1.98294748181944e-05
WT1pKTS	UGR	0.107017732753305	1.98294748181946e-05
DHH	AMH	0.106349963111029	2.23494107624899e-05
AMH	DHH	0.106349963111029	2.23494107624901e-05
SOX9	DMRT1	0.0986610234519018	8.42719296671264e-05
DMRT1	SOX9	0.0986610234519016	8.42719296671296e-05
WT1pKTS	GATA4	0.0955511956259308	0.000140435467625916
GATA4	WT1pKTS	0.0955511956259306	0.000140435467625919
NR0B1	CTNNB1	0.0738241113261392	0.00329352107078269
CTNNB1	NR0B1	0.0738241113261392	0.00329352107078269
FGF9	PGD2	0.0727931390791584	0.00375822764110165
PGD2	FGF9	0.0727931390791583	0.00375822764110168
SOX9	NR5A1	0.0727107605608472	0.00379781401997854
NR5A1	SOX9	0.0727107605608471	0.00379781401997858
UGR	FOXL2	0.0712179764988887	0.00458390683375523
FOXL2	UGR	0.0712179764988887	0.00458390683375523
PGD2	SOX9	0.0704040190557437	0.00507199804913414
SOX9	PGD2	0.0704040190557437	0.00507199804913418
WT1pKTS	DMRT1	0.06912430258848	0.00593478643031307
DMRT1	WT1pKTS	0.0691243025884799	0.00593478643031311
FGF9	AMH	0.0688838696963469	0.00611091069308401
AMH	FGF9	0.0688838696963468	0.00611091069308407
SOX9	FGF9	0.066370131892226	0.00825420328644159
FGF9	SOX9	0.0663701318922259	0.00825420328644164
CBX2	WT1pKTS	0.0662755423211034	0.00834659699450369
WT1pKTS	CBX2	0.0662755423211033	0.00834659699450377
FOXL2	CTNNB1	0.0600110580236942	0.0169439309793845
CTNNB1	FOXL2	0.0600110580236941	0.0169439309793847
DHH	SOX9	0.049497666031554	0.0489517586308702
SOX9	DHH	0.0494976660315539	0.0489517586308704
FOXL2	RSPO1	0.0481917336944961	0.0552378687873675
RSPO1	FOXL2	0.048191733694496	0.0552378687873676
FOXL2	WT1mKTS	0.0441291143543617	0.079219935558251
WT1mKTS	FOXL2	0.0441291143543616	0.0792199355582511
