TF	target	importance
WT1pKTS	FOXL2	0.32736867167541545
DKK1	DMRT1	0.32718143925380383
DMRT1	DKK1	0.32079587431994755
FOXL2	WT1pKTS	0.29506644696824763
UGR	CBX2	0.28011974410327023
CTNNB1	RSPO1	0.26747903308421644
CBX2	UGR	0.25153538017469695
FGF9	PGD2	0.25025170269719427
RSPO1	CTNNB1	0.24885646116222188
PGD2	AMH	0.24817980924816826
PGD2	FGF9	0.23767645406582946
PGD2	DHH	0.23473153394600213
DMRT1	SRY	0.23167184081508166
FGF9	DHH	0.22746561810067142
DKK1	SRY	0.22474592452875666
DHH	PGD2	0.22412588599461464
DHH	FGF9	0.22328418971541522
RSPO1	WNT4	0.21574096372535906
DHH	AMH	0.21535980415416286
AMH	DHH	0.21181510560668604
RSPO1	NR5A1	0.21105623268984608
AMH	FGF9	0.20063435094116097
FOXL2	CTNNB1	0.196228605762139
CTNNB1	FOXL2	0.1934309864233386
SRY	DMRT1	0.19168546781932505
FGF9	SOX9	0.18588355952974545
AMH	PGD2	0.1843688713797215
SRY	DKK1	0.17983336425022542
CTNNB1	WNT4	0.17851453382795837
PGD2	SOX9	0.17266631045534328
WT1mKTS	GATA4	0.1721203775483714
DHH	SOX9	0.17193454302667743
WNT4	NR0B1	0.1717644300416617
GATA4	WT1mKTS	0.1688099207129881
FGF9	AMH	0.16683737905466617
WNT4	RSPO1	0.16422571853022025
RSPO1	NR0B1	0.15153247069718268
NR0B1	WNT4	0.1499165416217103
NR5A1	RSPO1	0.14515913028327157
NR5A1	FOXL2	0.13316636271055107
FOXL2	RSPO1	0.1325050177656741
SOX9	DMRT1	0.13178264760868913
SOX9	DKK1	0.13174874479263185
CTNNB1	WT1pKTS	0.13135953188081873
NR5A1	WT1pKTS	0.12891760814227146
CTNNB1	NR5A1	0.12774004078849263
FOXL2	NR5A1	0.1270339636717938
SRY	UGR	0.12423638042038675
SOX9	AMH	0.11386719180304675
SRY	WT1pKTS	0.11332422197593202
AMH	SOX9	0.11045747659799605
SOX9	PGD2	0.11011942786988012
RSPO1	FOXL2	0.10851138880992867
SOX9	SRY	0.10815950025089856
SOX9	DHH	0.10752529449726413
WT1pKTS	WT1mKTS	0.10307301003391715
SOX9	FGF9	0.10175968162159067
UGR	GATA4	0.09971496345482518
WNT4	CTNNB1	0.09960800264779236
NR5A1	CTNNB1	0.09904271938482362
WT1pKTS	CTNNB1	0.09500292191917944
NR0B1	UGR	0.09351712343840721
CTNNB1	NR0B1	0.09288807758702168
UGR	WT1mKTS	0.09162655651646082
DKK1	CBX2	0.09156104320556101
WT1pKTS	NR5A1	0.09155131722233446
NR5A1	CBX2	0.08787351354406567
DKK1	SOX9	0.08663044399441185
AMH	NR0B1	0.08622649727692189
WT1pKTS	GATA4	0.08441393580786373
WT1pKTS	SRY	0.08227093204985832
NR5A1	GATA4	0.07816929910936544
DMRT1	CBX2	0.07745588136526396
DMRT1	SOX9	0.07582351409470767
WNT4	UGR	0.07502019307132268
UGR	NR0B1	0.07445210915023256
CBX2	WT1mKTS	0.07347292818884862
NR5A1	WT1mKTS	0.07321796501269413
RSPO1	CBX2	0.07282684843645881
NR0B1	GATA4	0.07218952771896069
FGF9	DKK1	0.0717282151887157
NR0B1	WT1mKTS	0.06954590715098842
RSPO1	WT1pKTS	0.06789200639100068
FOXL2	WNT4	0.06734584418427404
DHH	DKK1	0.06568757803260734
NR0B1	AMH	0.06486702576114796
CBX2	GATA4	0.06257932023055715
SOX9	WNT4	0.06166364383154929
NR0B1	RSPO1	0.06156945645377367
RSPO1	UGR	0.06079360783620461
DKK1	FGF9	0.060485897431217364
DMRT1	UGR	0.0602158740330912
PGD2	DKK1	0.06017792458229333
FGF9	DMRT1	0.05979246722643183
PGD2	NR0B1	0.05941112030024107
NR5A1	WNT4	0.05914200158547948
DKK1	AMH	0.05872639940210789
CTNNB1	CBX2	0.05845726985683437
SRY	FOXL2	0.05694606986840074
PGD2	DMRT1	0.055785934218160145
WT1pKTS	RSPO1	0.05555768518719908
SRY	CTNNB1	0.05548669412892502
DHH	DMRT1	0.055166189427319594
SOX9	NR5A1	0.05475934297347565
SRY	NR0B1	0.05475293799628731
NR5A1	NR0B1	0.05450307648226871
DKK1	UGR	0.054502179015157616
DKK1	DHH	0.05401669471431342
WNT4	GATA4	0.05232724599323114
DMRT1	PGD2	0.050891069964836166
SRY	NR5A1	0.05082888881044042
DMRT1	FGF9	0.050689433981467046
SRY	GATA4	0.049306901337745145
DMRT1	AMH	0.04893960940535735
FGF9	SRY	0.047947953887757175
NR0B1	NR5A1	0.0475154476698904
WNT4	FOXL2	0.04633990692776671
DKK1	CTNNB1	0.046268548635799246
SRY	WT1mKTS	0.0462060557448208
NR0B1	CTNNB1	0.04556901436698522
CBX2	NR5A1	0.04541593839756348
