Parent	Type	Child	Weight	Probability	Score
DMRT1	+	DMRT1	0.223526	0.188084	0.062153
FGF9	+	DMRT1	0.041943	0.053544	0.003320
RSPO1	+	DMRT1	0.150997	0.147476	0.032921
DHH	+	DMRT1	0.059946	0.064139	0.005684
CTNNB1	+	DMRT1	0.134947	0.132830	0.026500
PGD2	+	DMRT1	0.069902	0.069056	0.007136
WT1mKTS	+	DMRT1	0.087859	0.119812	0.015562
SRY	+	DMRT1	0.089146	0.094972	0.012516
DKK1	+	DMRT1	0.110655	0.095340	0.015597
WNT4	+	DMRT1	0.100998	0.104252	0.015566
CBX2	+	DMRT1	0.077781	0.098758	0.011356
AMH	+	DMRT1	0.072853	0.073057	0.007869
NR0B1	+	DMRT1	0.831727	0.000000	0.000000
NR5A1	+	DMRT1	0.019485	0.077797	0.002241
WT1pKTS	+	DMRT1	0.162626	0.162894	0.039163
FOXL2	-	DMRT1	-0.038892	0.077082	-0.004432
UGR	+	DMRT1	0.110252	0.114335	0.018636
SOX9	+	DMRT1	0.076069	0.075173	0.008454
GATA4	+	DMRT1	0.035025	0.108970	0.005642
DMRT1	+	FGF9	0.276240	0.000000	0.000000
FGF9	+	FGF9	0.170645	0.000031	0.000008
RSPO1	-	FGF9	-0.037637	0.428123	-0.023821
DHH	+	FGF9	0.017385	0.028730	0.000738
CTNNB1	+	FGF9	0.002235	0.072663	0.000240
PGD2	+	FGF9	0.102976	0.005494	0.000836
WT1mKTS	+	FGF9	0.049899	0.000000	0.000000
SRY	+	FGF9	0.093127	0.000687	0.000095
DKK1	+	FGF9	0.069645	0.013002	0.001339
WNT4	-	FGF9	-0.021977	0.310263	-0.010080
CBX2	-	FGF9	-0.028380	0.172972	-0.007257
AMH	+	FGF9	0.138589	0.000422	0.000087
NR0B1	+	FGF9	0.252352	0.000000	0.000000
NR5A1	+	FGF9	0.004815	0.062134	0.000442
WT1pKTS	+	FGF9	0.575526	0.000000	0.000000
FOXL2	+	FGF9	1.125168	0.000000	0.000000
UGR	+	FGF9	0.715427	0.000000	0.000000
SOX9	+	FGF9	0.345755	0.000000	0.000000
GATA4	+	FGF9	1.175286	0.000000	0.000000
DMRT1	+	RSPO1	0.133317	0.110692	0.021817
FGF9	-	RSPO1	-0.059865	0.082858	-0.007333
RSPO1	+	RSPO1	0.603042	1.000000	0.891514
DHH	-	RSPO1	-0.106956	0.133462	-0.021103
CTNNB1	+	RSPO1	0.560329	1.000000	0.828369
PGD2	+	RSPO1	0.035094	0.054536	0.002829
WT1mKTS	+	RSPO1	0.375893	0.149114	0.082863
SRY	-	RSPO1	-0.043227	0.081531	-0.005210
DKK1	-	RSPO1	-0.031538	0.057563	-0.002684
WNT4	+	RSPO1	0.015168	0.088105	0.001976
CBX2	-	RSPO1	-0.316709	0.999989	-0.468205
AMH	+	RSPO1	0.087085	0.088403	0.011381
NR0B1	+	RSPO1	0.051525	0.081097	0.006177
NR5A1	-	RSPO1	-0.093230	0.159607	-0.021998
WT1pKTS	+	RSPO1	0.038878	0.079444	0.004566
FOXL2	+	RSPO1	0.129627	0.070596	0.013529
UGR	-	RSPO1	-0.106037	0.178305	-0.027951
SOX9	+	RSPO1	0.008965	0.038796	0.000514
GATA4	+	RSPO1	0.346015	0.068856	0.035222
DMRT1	+	DHH	0.165125	0.139867	0.034144
FGF9	+	DHH	0.131449	0.109428	0.021265
RSPO1	-	DHH	-0.011911	0.084802	-0.001493
DHH	+	DHH	0.090337	0.087053	0.011626
CTNNB1	+	DHH	0.126790	0.131242	0.024600
PGD2	+	DHH	0.094756	0.087242	0.012221
WT1mKTS	+	DHH	0.472273	0.963156	0.672465
SRY	-	DHH	-0.021950	0.050035	-0.001624
DKK1	-	DHH	-0.051143	0.062425	-0.004720
WNT4	+	DHH	0.574673	0.000000	0.000000
CBX2	+	DHH	0.034080	0.077749	0.003917
AMH	+	DHH	0.230292	0.223941	0.076242
NR0B1	+	DHH	0.503591	0.000000	0.000000
NR5A1	+	DHH	0.122955	0.129527	0.023544
WT1pKTS	-	DHH	-0.027727	0.076795	-0.003148
FOXL2	+	DHH	0.099306	0.117482	0.017247
UGR	+	DHH	0.110784	0.118887	0.019471
SOX9	+	DHH	0.094388	0.089619	0.012505
GATA4	-	DHH	-0.248376	0.261916	-0.096173
DMRT1	+	CTNNB1	0.121763	0.012326	0.002219
FGF9	-	CTNNB1	-0.043954	0.093072	-0.006048
RSPO1	+	CTNNB1	1.233773	0.000000	0.000000
