DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,PseudoTime
1.3153049633,3.6700745934,10.4224650117,0.5561610827000001,10.755200654500001,2.5989992134,10.415975335599999,1.669019193,5.0067772883999995,10.498745873899999,0.23122584350000003,0.5323436702000001,10.540069817000001,1.6245025463999998,7.4128245988,9.8211734269,4.9035663255,3.5082948693000002,10.487907826799999,114.75948000590701
4.0440122223,5.0865576986,9.789962044,3.4527543600999997,10.3676775722,3.6057905801,10.7726859615,2.9098394026,0.20723931010000002,10.648931898999999,5.3456893677999995,3.51008582,10.290193845,3.4881455356,5.1395736563,10.5340006988,5.9667612377,4.0382817682,10.5145133006,123.65555677608
0.9582001098999999,1.1729417254999999,10.6516623909,2.6544133525,10.3793079379,5.2351290697,10.1472272359,1.8445821536000002,3.4290548198,10.7331715518,1.9823894058000002,3.9072803565,10.7768476433,0.21729626059999999,1.5662950830000002,10.3118276282,4.1286405332,1.0770985089,10.1181710462,137.542934421479
2.0862759758,0.42899812270000004,10.1124609412,2.3387157636,10.563260485499999,2.6029442825,10.3820243162,1.292007776,3.9906773384,10.9917362651,3.371666152,1.3278753595000001,10.418019834199999,4.1367326705,6.0139367793,10.2746499659,3.6987463239,3.7521683035000004,10.3045474405,102.640436385613
0.5901120692,4.88615517,10.5941800843,6.095315806,10.7306082826,0.6358309548,10.4002959339,5.089414634700001,4.3179071243000005,10.4335002985,0.5463469749000001,4.669369334700001,10.1652933244,2.6938033264,3.5688269767,10.0249836806,1.1115873090000001,6.0277537112,10.6273385995,111.62904665101601
5.0385944209,4.6196249812,10.4431908674,2.9170190482,10.1645706074,5.2829757519,10.4937724289,3.9358738772,3.0613884945999996,10.5345856816,1.9080032364,1.6933566532,10.606680754800001,3.2864268961,6.1936607564,10.60850504,1.998882984,5.868974536900001,10.1715309799,112.513477940496
5.3305126345,4.74288311,4.4877420466,1.8169831741,1.4270755622,0.5743427111,10.9526673833,0.0977007792,4.2315161306,5.1149731399,10.6415557512,3.0337625945999998,4.2330928732999995,10.4888123872,10.4973486162,0.36517706590000004,10.8847712343,5.5932700038,10.4900258,21.4657960303209
3.7316747013,5.592896172300001,3.7267578517,1.3554305309999999,4.4810267002,3.8355164411000002,10.228464073200001,5.7123495874,4.7837574581,9.8680685898,9.797452522999999,1.7077574916999998,9.7359414461,10.890841871600001,10.3033845686,2.7578555725,9.3163342128,6.1399799546,11.0138566131,48.070634519485594
3.5976266157,2.5054320128,10.377476188400001,3.8139847262999997,10.7597453018,2.5953119998,10.4716849123,0.3114160379,4.9988403837,10.6073159336,3.5295241172000003,5.0827232316,10.379905344600001,5.2334448051999995,4.6940361869,10.2121651076,3.9129850005,4.8786875072,10.2664206275,104.766602036295
8.188088732999999,0.62831494,9.6270268569,4.5109084358,9.0329683072,3.0945712483,10.1077186844,10.1983712421,8.0154803125,10.0969519875,7.069245624600001,2.6906590402,10.3217061129,10.0189783163,10.3751321286,5.0963762459,5.3147577320999995,6.956135793600001,9.5760415323,57.0769985717216
3.8762660226,3.0195288576,1.0398194487,5.023539975199999,0.2244247129,0.0307334229,10.5063745491,8.0804858433,5.9494417787,8.7572025666,10.7473677901,4.3457976193,8.4108915738,10.4543402504,10.7544164549,4.8693785552,9.58591919,5.560790427000001,10.7181620515,31.0327423725104
4.3873883525999995,5.1062699673,2.5506719266999998,1.2728758465,2.11212088,3.6254346364999996,10.85400985,5.6220358554,5.6513077723,6.281154895399999,10.400519985499999,3.1240298104,0.3955035991,10.6604887953,10.5051943774,0.4510725733,10.993001341400001,5.7073171109,10.4358532591,21.516524853717698
4.3331423815,6.4726076953,6.2833755150999995,6.210575051699999,4.5021017241,4.6388836838,10.5609780298,2.0003648838999997,0.5260110313,5.1866864294,10.3526526312,1.5477368504,3.6247814439,10.705836691,10.486943377200001,5.4791938647,11.097689602200001,4.9087990724,10.515399263099999,13.920875418525199
2.967306598,2.0581579499,10.5892941,2.8167331455,10.2989404227,4.3751966838,10.4781305079,0.7344298158,3.6806425507,10.596931225499999,3.1138325881999998,0.9989555008,10.3552641033,3.0149164643,4.780997763899999,10.3314360835,3.6671508635000003,4.905379838,10.55256649,104.857423394151
4.9318255462,0.8866945064,10.5255154122,0.4548967471,10.174404965499999,1.2115196224,10.4195359361,4.3555045879000005,2.8815334024,10.5834245372,5.475253325800001,1.3456809655000002,10.1485058191,3.4200672654,2.5720515463,10.692682916,2.1109801475,2.2860175949,10.606024741799999,124.466550152148
