SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.38471054327215,repression
WT1mKTS,DMRT1,2.16785614133228,repression
WT1mKTS,DKK1,1.2641246564578,repression
WT1pKTS,NR5A1,1,activation
FOXL2,NR5A1,0.941434366745776,repression
WT1mKTS,FGF9,0.903830592525468,repression
WT1mKTS,DHH,0.800563197531984,repression
WT1mKTS,GATA4,0.774697944307504,repression
FOXL2,CTNNB1,0.640292993339103,activation
RSPO1,WT1mKTS,0.576913915756916,repression
WT1mKTS,NR0B1,0.571190948361941,repression
FOXL2,RSPO1,0.569439688650363,repression
WT1mKTS,WT1mKTS,0.562116600356011,activation
WT1mKTS,WNT4,0.548345988777545,repression
RSPO1,DMRT1,0.53066022204309,activation
NR5A1,CBX2,0.509022994837318,activation
NR5A1,SOX9,0.464636007337081,activation
WT1pKTS,FOXL2,0.446629952598915,repression
NR5A1,RSPO1,0.440184262468146,repression
NR5A1,CTNNB1,0.413590519692083,repression
RSPO1,CBX2,0.412244704061183,repression
WT1pKTS,CTNNB1,0.385123719088242,repression
PGD2,PGD2,0.37801473192918,activation
DMRT1,PGD2,0.364530185757424,repression
WT1pKTS,RSPO1,0.36435840615906,repression
RSPO1,NR0B1,0.328010863304193,repression
RSPO1,UGR,0.3206460433508,repression
RSPO1,GATA4,0.286649588303661,repression
WT1mKTS,AMH,0.258015889890218,repression
RSPO1,WNT4,0.233036790197716,repression
RSPO1,SRY,0.213871604429783,repression
NR5A1,UGR,0.202268030854116,repression
FOXL2,FOXL2,0.189512376142345,activation
PGD2,DHH,0.17195679974021,activation
WT1pKTS,SRY,0.169660094484003,repression
PGD2,WT1pKTS,0.159815740242264,repression
PGD2,DMRT1,0.157474920662357,repression
NR5A1,SRY,0.146849305499025,repression
PGD2,AMH,0.14637321321019,activation
WT1pKTS,WT1pKTS,0.145717687110737,activation
FOXL2,CBX2,0.142220518863842,repression
DMRT1,DMRT1,0.136847695435873,activation
WT1mKTS,SOX9,0.125782121576413,repression
WT1mKTS,FOXL2,0.106789032457008,repression
PGD2,GATA4,0.101232095393077,repression
FOXL2,WT1mKTS,0.0992926449064618,repression
PGD2,FOXL2,0.0934761875461525,activation
DMRT1,GATA4,0.0871220545162062,repression
WT1mKTS,CTNNB1,0.0862326337914535,repression
PGD2,DKK1,0.0835981282530031,activation
NR0B1,PGD2,0.0807353032225252,repression
PGD2,WT1mKTS,0.0795304418305217,repression
DMRT1,WNT4,0.0769094782699172,repression
PGD2,FGF9,0.0747636371428231,activation
WNT4,PGD2,0.0739595576519896,repression
DMRT1,NR0B1,0.0661366883718333,repression
GATA4,PGD2,0.0618153748733179,repression
RSPO1,RSPO1,0.057186789525025,activation
DMRT1,FGF9,0.0570533568711156,activation
FOXL2,SOX9,0.0546937000626511,repression
NR0B1,AMH,0.0518721996250975,repression
DMRT1,WT1mKTS,0.0505161436687361,repression
DMRT1,DKK1,0.0505092017104447,activation
WNT4,AMH,0.0402784439480482,repression
DMRT1,DHH,0.0355638662891404,repression
PGD2,WNT4,0.0286513682472419,repression
SRY,SOX9,0.0281574547536688,activation
NR0B1,SOX9,0.0262207092642938,repression
NR0B1,DHH,0.0256842818942933,repression
FOXL2,GATA4,0.0219497249843404,repression
NR0B1,FGF9,0.0214225463048868,repression
GATA4,AMH,0.0203022137915159,repression
SRY,AMH,0.0199193035406578,repression
WNT4,DHH,0.0148789859971674,repression
WNT4,WT1pKTS,0.0147109194515833,repression
SRY,PGD2,0.0136016194669212,repression
CTNNB1,CBX2,0.0135279861446859,repression
GATA4,DMRT1,0.0123873217396685,repression
GATA4,FGF9,0.0120738851701294,activation
CTNNB1,UGR,0.0111837101627865,repression
SRY,DHH,0.0107412360485999,repression
NR0B1,DKK1,0.0102226802298585,repression
SRY,UGR,0.010174575025991,repression
GATA4,DKK1,0.0100186236208154,repression
CTNNB1,SRY,0.00938597815176255,repression
GATA4,WNT4,0.00933259199202997,repression
WT1mKTS,WT1pKTS,0.0088678007234879,repression
GATA4,WT1pKTS,0.00804215412661488,repression
SRY,CBX2,0.00790109979914343,repression
