Gene1	Gene2	EdgeWeight
FOXL2	WT1pKTS	197.67204277680716
DKK1	DMRT1	139.03920047706265
UGR	CBX2	110.95510280471754
DMRT1	DKK1	105.277581526807
WT1pKTS	FOXL2	102.27800229904295
WT1pKTS	NR5A1	101.69529211280084
RSPO1	NR5A1	101.5994444482374
RSPO1	CTNNB1	98.5576640951675
SRY	DMRT1	93.51969249476262
CBX2	UGR	93.00944976429054
NR5A1	CBX2	88.81235157993284
FOXL2	NR5A1	86.96112844443789
DMRT1	SRY	85.97667757347338
CTNNB1	NR5A1	84.04681443582393
DKK1	SRY	78.8882067768932
NR0B1	WNT4	78.29319530501307
RSPO1	FOXL2	74.54076421891311
NR5A1	FOXL2	73.99376613550776
RSPO1	WNT4	73.43832595957615
WT1mKTS	GATA4	73.32228361093019
WNT4	NR0B1	72.32651410281484
NR5A1	WNT4	69.42664978344938
FOXL2	CTNNB1	68.28353435097031
WNT4	CTNNB1	68.25739394242098
CBX2	NR5A1	66.79045361356282
PGD2	WNT4	66.71558214077949
NR5A1	RSPO1	66.62690086745998
WT1pKTS	SRY	65.52471999924052
SRY	DKK1	64.3974297439515
CTNNB1	WNT4	63.71690971541279
CTNNB1	FOXL2	63.493075578950254
PGD2	AMH	63.139944370246255
UGR	GATA4	62.35991340702582
DKK1	WNT4	62.14366429085803
NR5A1	WT1pKTS	61.80420563984127
WNT4	RSPO1	61.72304663198565
FGF9	WNT4	61.692545018804296
UGR	WT1mKTS	61.14241045999314
WT1pKTS	CBX2	59.74660325790624
CTNNB1	WT1pKTS	59.25265161886717
RSPO1	SRY	57.75797766268463
FOXL2	SRY	56.99995168825781
CTNNB1	RSPO1	55.793510673589
UGR	NR0B1	54.18893465180484
NR5A1	UGR	53.937727150406175
RSPO1	NR0B1	52.828443210310915
DMRT1	SOX9	52.45965904715289
RSPO1	CBX2	52.10439542061022
DHH	FGF9	52.01801897867771
SOX9	DKK1	51.71983736732522
GATA4	WT1mKTS	50.58789601404852
NR0B1	UGR	50.050544411527
PGD2	DHH	49.56402331250714
WNT4	FOXL2	48.37372440445678
RSPO1	WT1pKTS	48.05096897739226
FGF9	DHH	47.919471316677416
DKK1	SOX9	47.66697707873651
CTNNB1	CBX2	47.20590339852632
FGF9	SOX9	46.99400426592777
FGF9	NR0B1	46.73275331747865
DHH	GATA4	46.682693807486
NR5A1	NR0B1	46.67369270022549
DHH	NR0B1	46.65226490590682
CBX2	NR0B1	46.00063892369643
NR5A1	CTNNB1	45.34058308540717
CBX2	RSPO1	45.30355971918949
WT1mKTS	NR0B1	45.27903708718415
FGF9	WT1mKTS	44.99908188198288
SOX9	DMRT1	44.76869887949763
AMH	FGF9	43.98701123556658
SOX9	WNT4	43.92487083821543
SOX9	NR0B1	43.48686533309397
PGD2	NR0B1	43.43320694002757
AMH	NR0B1	43.33532909539224
SOX9	GATA4	43.28159598596434
CTNNB1	NR0B1	42.437079850446466
CTNNB1	SRY	42.39984896330746
AMH	DHH	42.37803136246503
NR5A1	SRY	41.82704840039733
SRY	UGR	41.52241410205765
WT1mKTS	PGD2	40.967557781807734
NR0B1	RSPO1	40.3186926870873
FGF9	GATA4	39.90771662386819
SOX9	PGD2	39.82111363756949
DMRT1	WT1mKTS	39.60089502797389
NR0B1	NR5A1	39.25034663744928
AMH	WNT4	38.85100741883004
DHH	AMH	38.63636989022432
WNT4	DMRT1	38.630496756464474
PGD2	DKK1	38.59391438813371
DHH	WT1mKTS	38.561118247179856
SRY	WT1pKTS	38.480983899994015
UGR	WNT4	38.35663026822411
SOX9	SRY	38.07779135237276
DMRT1	CTNNB1	38.07637584429608
CBX2	WNT4	37.98539944746781
NR0B1	CTNNB1	37.82006957120451
UGR	SRY	37.49606542922945
WT1pKTS	DMRT1	37.4249789331747
FOXL2	RSPO1	36.716675403115886
GATA4	SRY	36.6482650519187
AMH	PGD2	35.92123135880417
DHH	WNT4	35.86505484931388
SRY	FOXL2	35.477985102869056
GATA4	PGD2	35.24651371529035
CTNNB1	UGR	34.95320076622188
WT1mKTS	SRY	34.869971516357815
SRY	SOX9	34.8474594164918
AMH	GATA4	34.71104702922309
DHH	SOX9	34.640365883443145
DKK1	CTNNB1	34.56285867745719
DKK1	CBX2	34.536938754930105
WT1pKTS	CTNNB1	34.361385986299915
RSPO1	DMRT1	34.12579504055218
SOX9	AMH	34.08982059757174
WT1pKTS	UGR	34.0547401778779
DMRT1	WNT4	33.81487405278468
FOXL2	WNT4	33.6282937699641
WT1mKTS	DMRT1	33.575669035497434
FGF9	AMH	33.41809625986565
FOXL2	DKK1	33.181941237188326
DMRT1	CBX2	33.170260350026645
WNT4	NR5A1	32.99483029975961
FOXL2	CBX2	32.92918508273252
AMH	WT1mKTS	32.600664814473575
DHH	PGD2	32.55179796689882
PGD2	FGF9	32.240916848972134
UGR	RSPO1	32.193408295440584
GATA4	DHH	31.948131302937696
DKK1	GATA4	31.834451393833156
WT1mKTS	WNT4	31.81222404520824
SOX9	FGF9	31.60369349554836
AMH	SOX9	31.3233089816474
WNT4	PGD2	30.893132505005603
NR0B1	SRY	30.672240082084077
WT1mKTS	AMH	30.49901131596904
WT1mKTS	FGF9	30.375625056737537
PGD2	WT1mKTS	30.17209343054059
GATA4	FGF9	30.01456846634442
WT1pKTS	WT1mKTS	29.833447585539375
DMRT1	PGD2	29.445090533466896
WNT4	CBX2	29.348040935566097
NR0B1	WT1pKTS	29.24397112344431
RSPO1	UGR	29.205996151414137
AMH	RSPO1	29.017830426642828
GATA4	SOX9	29.01380896227646
NR0B1	FOXL2	28.934215812367196
PGD2	SOX9	28.79128596941481
NR5A1	SOX9	28.71533400915493
PGD2	GATA4	28.681641982027372
WNT4	WT1pKTS	28.666406203762765
WNT4	WT1mKTS	28.42973651134337
GATA4	DMRT1	28.235713611526823
CTNNB1	DKK1	28.018170787073363
CBX2	CTNNB1	28.00908887037756
NR0B1	AMH	27.86881647969892
GATA4	WNT4	27.66573475478165
SOX9	CBX2	27.491636341945995
DKK1	NR0B1	27.413485825509017
WNT4	DKK1	27.400214107277943
NR5A1	DMRT1	27.31885145356967
WT1mKTS	DKK1	27.277192886883093
DKK1	WT1mKTS	27.222561710187954
AMH	DKK1	27.16601239691535
GATA4	AMH	27.11019911099925
GATA4	DKK1	26.99206574957073
DMRT1	FOXL2	26.973993561052417
WT1pKTS	RSPO1	26.857092524157792
WNT4	SRY	26.808814586198412
