120,109,48,184,88,116,328,273,112,32,232,286,68,333,314,49,46,294,356
264,138,26,169,131,223,351,254,93,16,183,136,54,311,352,178,66,75,342
212,197,102,195,156,79,274,171,55,74,228,186,130,28,357,170,17,329,360
300,191,31,161,81,199,340,146,320,29,141,77,139,196,361,193,52,61,323
166,269,72,315,14,258,280,188,157,173,84,265,56,224,355,76,3,305,246
283,209,23,245,58,129,290,176,220,22,122,309,51,174,349,103,73,302,313
175,30,127,219,85,145,354,279,123,204,261,285,168,69,211,18,151,292,216
125,307,107,247,6,299,338,159,47,90,105,252,70,231,347,44,45,298,344
217,202,119,163,80,206,343,33,126,200,100,221,98,251,335,132,142,189,203
318,266,37,267,43,230,310,92,86,164,59,284,53,177,337,108,63,289,242
187,236,165,297,113,148,316,89,278,272,7,331,42,327,341,135,2,94,185
64,207,140,262,50,214,225,243,250,21,162,104,41,229,346,205,57,237,325
301,222,111,312,11,268,260,152,158,227,40,226,35,348,330,83,15,270,117
144,336,96,101,82,147,359,326,192,25,114,201,5,233,358,308,1,160,304
257,128,118,180,10,194,172,291,190,150,121,133,149,181,353,38,91,339,322
241,208,67,259,9,137,306,249,143,255,24,293,39,303,350,27,60,295,238
182,321,12,345,34,256,239,87,95,155,36,332,62,263,324,134,71,271,210
179,97,215,240,8,218,276,288,282,124,19,20,115,296,198,253,106,281,317
154,234,4,277,13,248,287,319,235,167,65,153,99,334,213,110,78,275,244
