Gene1	Gene2	Score
UGR	WNT4	0.864239330712107
NR0B1	DMRT1	0.862798747519517
WT1pKTS	WT1mKTS	0.85442536055192
WT1mKTS	WT1pKTS	0.85442536055192
NR0B1	DKK1	0.849372527606043
UGR	DKK1	-0.848407045807946
DKK1	DMRT1	0.841860871331074
DMRT1	DKK1	0.841860871331074
UGR	DMRT1	-0.836550235898059
UGR	FGF9	-0.834002949932567
UGR	PGD2	-0.823589791646152
DKK1	NR0B1	-0.822759423625868
UGR	DHH	-0.822663686995536
DKK1	DHH	0.820684901453437
DKK1	AMH	0.819265673795761
DKK1	FGF9	0.818853137942869
DMRT1	NR0B1	-0.818841152525985
DKK1	PGD2	0.81874855353589
GATA4	WT1mKTS	0.818127295714988
WT1mKTS	GATA4	0.818127295714988
DMRT1	FGF9	0.817820442145301
GATA4	WT1pKTS	0.817272103111598
WT1pKTS	GATA4	0.817272103111598
DMRT1	DHH	0.813101343955115
DMRT1	PGD2	0.81196396129
UGR	AMH	-0.810417797935239
UGR	SOX9	-0.809161335774754
DMRT1	AMH	0.807358363878041
NR0B1	UGR	-0.804597641966177
UGR	CBX2	0.803507742665554
DKK1	WNT4	-0.802865194371541
SRY	WNT4	-0.800653945699087
SRY	UGR	-0.795914501213696
NR0B1	SRY	0.793974531788132
NR0B1	WNT4	-0.790536521159893
SRY	DKK1	0.786770175668704
SRY	DMRT1	0.783506112778933
CBX2	WNT4	0.782890531150344
UGR	SRY	-0.782040857900683
DMRT1	WNT4	-0.779517769299551
DMRT1	SOX9	0.773073189357479
DKK1	SOX9	0.770972143956272
CBX2	NR0B1	0.765130385533369
CBX2	DKK1	-0.762825543188391
CBX2	PGD2	-0.761150314711115
CBX2	DHH	-0.760650752011554
CBX2	FGF9	-0.758895833347634
UGR	NR0B1	0.756067986521131
SRY	NR0B1	0.74871946935483
SRY	FGF9	0.747570439033215
SRY	DHH	0.746188158512347
CBX2	DMRT1	-0.745814254054352
CBX2	AMH	-0.74528547498966
SRY	CBX2	-0.74525716480161
SRY	SOX9	0.739827994303638
DKK1	CBX2	-0.736662278851192
CBX2	UGR	0.736334260871723
NR0B1	CBX2	-0.735908007826402
NR0B1	SOX9	0.735624454357613
SRY	PGD2	0.732969371807679
DMRT1	CBX2	-0.7250028068608
CBX2	SOX9	-0.722833095024434
SRY	AMH	0.703158460544482
SRY	RSPO1	-0.696929920861526
UGR	RSPO1	0.69492003103216
RSPO1	NR5A1	-0.687182673390935
UGR	WT1pKTS	0.684902004155174
UGR	GATA4	0.681204447323171
NR5A1	NR0B1	0.664308933624318
UGR	WT1mKTS	0.657898492176637
CBX2	SRY	-0.653298566717985
NR5A1	FGF9	-0.646780541759001
DKK1	WT1pKTS	-0.646117245385209
NR5A1	DKK1	-0.643542151428801
DKK1	NR5A1	-0.643542151428801
NR5A1	DHH	-0.641250005709528
NR5A1	PGD2	-0.641093354758973
