Gene1	Gene2	Score
CTNNB1	RSPO1	0.880513170273169
RSPO1	CTNNB1	0.880513170273169
UGR	FOXL2	-0.864061113283735
NR0B1	FOXL2	0.862359629061923
WNT4	FOXL2	0.862138545012741
RSPO1	FOXL2	0.860950331356949
NR0B1	CTNNB1	0.85708860068033
CTNNB1	FOXL2	0.856357556401528
NR0B1	RSPO1	0.855502102041387
WNT4	RSPO1	0.854010530886577
UGR	RSPO1	-0.852368557035517
UGR	CTNNB1	-0.852170003493811
WNT4	CTNNB1	0.85107813560608
NR0B1	WNT4	0.850911082082101
WNT4	NR0B1	0.850911082082101
CBX2	FOXL2	-0.848692824372053
CBX2	NR5A1	0.843182952232189
CTNNB1	CBX2	-0.838739489787454
RSPO1	CBX2	-0.836059229907625
UGR	CBX2	0.835143473231883
CBX2	RSPO1	-0.834964636845445
CTNNB1	NR5A1	-0.83488796876923
CBX2	CTNNB1	-0.834034020242088
RSPO1	NR5A1	-0.829557369199353
NR5A1	WT1pKTS	0.825959368188298
NR5A1	FOXL2	-0.820040289680423
UGR	NR5A1	0.814376924264218
GATA4	WT1mKTS	0.814022850708284
WT1mKTS	GATA4	0.814022850708284
CBX2	WT1pKTS	0.813112892488801
UGR	WT1pKTS	0.809723555503565
CTNNB1	WT1pKTS	-0.806788673869724
RSPO1	WT1pKTS	-0.804925502466627
NR0B1	UGR	-0.804610857276797
WNT4	UGR	-0.802242295513628
NR0B1	CBX2	-0.800446032396062
FOXL2	NR5A1	-0.798290956624882
FOXL2	WT1pKTS	-0.79586164450493
WNT4	CBX2	-0.794461539234323
NR0B1	NR5A1	-0.777595697060746
NR0B1	WT1pKTS	-0.77678190512201
WNT4	NR5A1	-0.773590844101945
WNT4	WT1pKTS	-0.762888682354996
WT1pKTS	NR5A1	0.759889617254001
UGR	WNT4	-0.751104908703397
WT1pKTS	FOXL2	-0.750191575485502
NR0B1	SRY	-0.747966865811268
CTNNB1	UGR	-0.74288239875892
WNT4	SRY	-0.741381000018629
UGR	NR0B1	-0.738646850920888
CBX2	UGR	0.738260724388743
NR5A1	CTNNB1	-0.724109302797684
RSPO1	UGR	-0.722092433659465
NR5A1	RSPO1	-0.72152717444554
NR5A1	CBX2	0.714992986713664
UGR	SRY	0.695476812880339
CBX2	SRY	0.6361124884914
RSPO1	SRY	-0.635765646824935
CTNNB1	SRY	-0.630757638194812
CBX2	WNT4	-0.61648741937042
FOXL2	CBX2	-0.610197032745287
CTNNB1	WNT4	0.594813505573155
FOXL2	CTNNB1	0.592808918089434
CBX2	NR0B1	-0.589655994722239
FOXL2	RSPO1	0.588710069227161
CTNNB1	NR0B1	0.579226531272289
WT1mKTS	NR0B1	0.569861232710603
RSPO1	WNT4	0.56342935871646
WT1pKTS	CTNNB1	-0.553712110776584
WT1pKTS	RSPO1	-0.549914912430781
GATA4	WNT4	0.545060378184574
WT1mKTS	WNT4	0.538326831122038
WT1pKTS	CBX2	0.538239557449911
NR5A1	UGR	0.537896743340402
RSPO1	NR0B1	0.537586300404538
GATA4	NR0B1	0.530461367339573
NR5A1	SRY	0.502669085052979
SRY	FOXL2	-0.496528017829092
FOXL2	SRY	-0.495432782291759
WT1mKTS	RSPO1	0.481706264487629
WT1mKTS	CTNNB1	0.477154160768657
GATA4	RSPO1	0.45767985202858
SRY	NR5A1	0.448065076532422
NR5A1	WNT4	-0.446873763315285
GATA4	CTNNB1	0.445472758223524
SRY	WT1pKTS	0.441820461309077
NR5A1	NR0B1	-0.429552484116188
FOXL2	UGR	-0.416895766332423
NR0B1	GATA4	-0.402078190903989
WT1pKTS	UGR	0.396762485272705
WT1pKTS	SRY	0.391374130808001
WNT4	GATA4	-0.376623983119094
WNT4	WT1mKTS	-0.361104591725527
UGR	GATA4	0.354573408781914
AMH	RSPO1	-0.352951038325032
NR0B1	WT1mKTS	-0.352567185165464
AMH	CTNNB1	-0.345569879902309
AMH	WNT4	-0.341301916528703
WT1pKTS	WNT4	-0.33845850814571
