Gene1	Gene2	EdgeWeight
WT1mKTS	NR5A1	6.0
WT1mKTS	AMH	6.0
WT1mKTS	FOXL2	1.5
WT1mKTS	NR0B1	1.5
GATA4	WT1pKTS	0.66666
WT1mKTS	SOX9	0.66666
GATA4	NR0B1	0.375
WT1mKTS	PGD2	0.375
GATA4	AMH	0.24
GATA4	SOX9	0.24
WT1mKTS	DHH	0.16666
GATA4	CBX2	0.16666
WT1pKTS	PGD2	0.12244
GATA4	RSPO1	0.12244
WT1mKTS	WNT4	0.09375
WT1mKTS	CBX2	0.09375
GATA4	DHH	0.07407
GATA4	WNT4	0.07407
WT1mKTS	FGF9	0.06
WT1mKTS	CTNNB1	0.06
WT1pKTS	FGF9	0.04958
GATA4	NR5A1	0.04958
GATA4	FGF9	0.04166
WT1mKTS	DMRT1	0.0355
SRY	WNT4	0.03061
WT1mKTS	DKK1	0.03061
WT1mKTS	UGR	0.02666
WT1pKTS	CTNNB1	0.02666
GATA4	UGR	0.02343
GATA4	DKK1	0.02076
GATA4	CTNNB1	0.01851
SRY	CBX2	0.01662
WT1pKTS	UGR	0.015
WT1mKTS	RSPO1	0.015
WT1pKTS	SOX9	0.0136
PGD2	CBX2	0.0136
DMRT1	FOXL2	0.01239
GATA4	DMRT1	0.01134
SRY	CTNNB1	0.01134
GATA4	PGD2	0.01041
PGD2	UGR	0.01041
FGF9	AMH	0.0096
WT1pKTS	NR5A1	0.0096
DMRT1	RSPO1	0.00887
DMRT1	NR5A1	0.00823
WT1pKTS	SRY	0.00823
WT1pKTS	DHH	0.00765
WT1pKTS	CBX2	0.00713
CBX2	WT1pKTS	0.00713
GATA4	SRY	0.00666
SRY	DMRT1	0.00624
DMRT1	CBX2	0.00624
DMRT1	CTNNB1	0.00585
SOX9	FOXL2	0.0055
DKK1	UGR	0.00519
RSPO1	FOXL2	0.00519
WT1pKTS	DMRT1	0.00489
AMH	SRY	0.00489
DMRT1	WT1pKTS	0.00462
NR0B1	DMRT1	0.00438
AMH	UGR	0.00438
WT1mKTS	WT1pKTS	0.00415
GATA4	FOXL2	0.00394
SRY	UGR	0.00394
AMH	WNT4	0.00375
WT1pKTS	WNT4	0.00375
SRY	AMH	0.00356
WNT4	WT1pKTS	0.00356
CTNNB1	NR0B1	0.0034
DHH	FOXL2	0.0034
NR0B1	DKK1	0.00324
DKK1	DHH	0.00309
DKK1	RSPO1	0.00309
SRY	DKK1	0.00296
DMRT1	SRY	0.00296
WT1pKTS	AMH	0.00283
PGD2	CTNNB1	0.00283
AMH	NR0B1	0.00271
SOX9	AMH	0.0026
DMRT1	UGR	0.0026
DHH	CTNNB1	0.00249
FOXL2	CBX2	0.00249
CBX2	RSPO1	0.0024
FOXL2	SOX9	0.0024
CTNNB1	CBX2	0.0023
WNT4	RSPO1	0.00221
FOXL2	NR0B1	0.00213
DKK1	WT1pKTS	0.00213
FOXL2	FGF9	0.00205
SOX9	CTNNB1	0.00205
WNT4	CTNNB1	0.00191
UGR	PGD2	0.00191
NR0B1	NR5A1	0.00178
CBX2	PGD2	0.00178
NR5A1	SRY	0.00172
DKK1	FOXL2	0.00172
FOXL2	DMRT1	0.00166
SOX9	DHH	0.00161
SOX9	SRY	0.00156
NR0B1	DHH	0.00156
NR0B1	FGF9	0.00151
DHH	NR5A1	0.00151
UGR	AMH	0.00146
CTNNB1	WNT4	0.00146
NR0B1	PGD2	0.00142
DKK1	CTNNB1	0.00142
DMRT1	WNT4	0.00137
FOXL2	WNT4	0.00137
SOX9	NR5A1	0.00133
WNT4	CBX2	0.00133
SOX9	RSPO1	0.00126
SOX9	CBX2	0.00122
NR5A1	UGR	0.00122
FGF9	CTNNB1	0.00115
FGF9	PGD2	0.00112
NR0B1	AMH	0.00112
FGF9	SRY	0.00109
WNT4	DHH	0.00109
FOXL2	AMH	0.00106
DHH	RSPO1	0.00103
SOX9	DKK1	0.00103
NR5A1	CBX2	0.00101
WNT4	NR0B1	0.00098
WNT4	FGF9	0.00098
FOXL2	DHH	0.00093
NR0B1	FOXL2	0.00089
FOXL2	UGR	0.00089
CBX2	AMH	0.00087
FOXL2	PGD2	0.00085
AMH	DHH	0.00085
AMH	PGD2	0.00083
PGD2	WNT4	0.00081
SRY	RSPO1	0.00079
FOXL2	DKK1	0.00079
CTNNB1	UGR	0.00077
DKK1	WNT4	0.00077
NR0B1	SRY	0.00075
AMH	SOX9	0.00074
DKK1	AMH	0.00074
RSPO1	UGR	0.00072
RSPO1	CTNNB1	0.00072
CBX2	DHH	0.0007
CTNNB1	AMH	0.00069
FGF9	DHH	0.00067
PGD2	NR0B1	0.00066
