,Time
E42_7_69,104.854883198069
E106_4_886,123.65555677608
E37_7_85,137.542934421479
E37_5_687,102.640436385613
E37_6_328,112.513477940496
E10_0_881,21.4657960303209
E12_1_362,48.0706345194856
E40_5_767,104.766602036295
E42_5_847,119.287501718603
E42_1_762,45.9929209005877
E36_2_563,57.0769985717216
E112_1_282,31.0327423725104
E133_3_444,75.851965502437
E133_1_041,13.9208754185252
E80_4_646,104.857423394151
E86_3_925,94.6296587014854
E85_1_362,34.2852457554874
E54_0_32,12.8117210135366
E4_0_721,28.8354484392553
E56_0_16,0.0
E109_1_282,45.4965172616949
E36_0_16,14.7821829589284
E131_1_121,9.82376705897208
E16_4_245,108.310241013379
E37_0_08,0.0
E10_5_447,115.034909471788
E120_0_881,19.2184900643491
E47_6_889,126.466148453355
E78_1_202,31.3325891458652
E1_0_32,10.2820236263623
E2_6_168,128.483206905057
E79_4_245,107.37636196282
E112_1_362,33.1784834600609
E86_2_723,74.3142518121319
E17_6_728,113.031754901949
E119_1_282,29.610922068914
E126_7_85,107.756838374369
E106_7_049,113.204249890922
E65_1_602,43.4183388006864
E128_2_243,74.0640055565985
E84_6_809,135.469732692461
E123_0_24,14.9281705949705
E16_0_801,26.8506165679651
E17_4_165,108.608620980216
E65_1_522,39.8582186595574
E119_1_522,43.6982138507106
E0_0_16,13.6837414924214
E123_5_847,134.052204771323
E12_2_083,53.7782536273115
E125_7_289,134.264255759826
E48_6_969,110.932506074213
E2_4_486,113.614102466776
E119_0_801,23.7437827062161
E86_4_245,101.846182715645
E112_1_121,28.3330704634685
E125_0_0,0.0
E84_3_364,129.000665350258
E121_2_003,61.3029386618573
E133_3_284,73.3824609156759
E12_7_209,107.909188992211
E42_2_003,55.6982985384868
E86_2_403,73.1039717928911
E88_1_121,39.6792637073377
E96_2_483,71.8716941446551
E110_0_961,11.8111939231284
E14_2_163,45.3406391827055
E15_0_16,11.9157519450937
E65_3_605,111.298003460307
E65_2_003,53.8246239694005
E65_2_964,74.6180664036779
E126_4_085,117.672428771915
E54_6_008,107.700695297364
E78_0_401,13.4812097549811
E133_1_602,38.9089026066508
E96_4_806,132.011368669363
E10_6_168,109.602688671022
E78_2_083,46.4395994040352
E1_5_046,119.670738237579
E55_0_721,26.4633135013126
E17_3_685,119.145935946024
E20_0_961,33.0513098642142
E66_4_726,123.117020988484
E24_7_049,105.767658506015
E41_1_202,46.1242409984409
E42_1_041,8.27111327140937
E63_5_367,129.492866494556
E37_7_049,118.413639036844
E121_0_801,27.1795251803671
E78_6_168,105.395584719592
E25_1_442,49.0389726056474
E51_0_961,37.4076028818832
E131_5_767,112.292823840478
E84_6_008,132.97793934155
E42_6_328,124.711774893966
E54_2_884,77.4402657849518
E42_4_566,122.150624614756
E78_7_369,115.764526217146
E48_5_847,98.8987364165606
E119_6_488,115.796237205907
E79_0_08,0.415273323890957
E133_2_243,54.035296915213
E123_0_641,26.5319294616188
E49_0_481,14.2221062709021
E1_7_61,128.66760543517
E119_6_969,132.807384239333
E86_2_964,93.1926049437542
E78_6_488,128.784084921895
E96_2_964,80.4092293610546
E16_5_607,112.237233886611
E98_1_041,22.4412127364158
E110_6_008,105.42056799643
E42_2_563,66.6410277342164
E54_3_204,77.7872866121329
E1_3_124,69.182890041537
E54_2_243,68.9094840523559
E42_7_85,109.294690067226
E56_3_044,105.259369866722
E96_3_925,114.732145408447
E131_6_648,134.178012741667
E84_5_767,112.026564222761
E16_7_129,120.920863755059
E80_0_721,28.7140451678668
E78_7_449,111.495840218869
E96_4_085,117.07022743635
E20_1_602,51.8955290149389
E108_0_481,10.116418703283
E16_1_282,40.9947710043612
E25_0_0,0.0
E48_6_328,124.354231729615
E119_0_481,12.4461511021645
E70_1_121,41.411035517102
E56_3_364,101.650083377266
E80_3_605,110.776988136547
E42_2_083,55.2704283579526
E110_7_93,101.804344129765
E12_6_008,121.542969582838
E66_3_364,119.651156708811
E66_4_486,114.318556533832
E101_0_08,0.0
E84_2_964,99.9660010485229
E17_4_726,124.788391626445
E108_2_723,76.6038535343591
E16_0_881,26.9843948077247
E98_1_762,51.2119771596807
E78_4_085,83.3990533543285
E10_6_648,118.580455720251
E84_4_646,109.353282155974
E2_6_568,130.25389112215
E37_4_085,62.7168976459029
E12_6_969,120.778323410471
E16_0_08,1.23998737799149
E16_6_809,125.561954359731
E133_1_682,39.1532091215946
E119_5_126,114.989334312568
E131_6_728,101.656378643556
E128_0_961,28.5880569870394
E96_0_561,16.9249306124322
E128_6_008,124.571620371526
E96_3_765,110.088575372036
E20_0_0,0.0
E2_3_044,69.0246328625556
E78_7_529,120.222821378425
E86_4_486,113.331956450631
E20_0_16,15.571921806249
E10_4_646,126.525338795699
E108_4_325,127.516796154719
E2_2_804,66.6834169127981
E48_3_364,110.668200365204
E125_0_961,29.7045049180686
E48_0_24,8.09485113695588
E36_0_561,4.25724038293541
E108_1_041,27.8437669539109
E24_3_284,74.4823466280933
E94_0_561,9.60998805050131
E101_1_682,53.9689942991333
E80_2_163,74.5155214834628
E88_0_401,16.5092775257554
E86_5_287,106.658985674051
E126_2_643,70.4212679853438
E10_0_08,0.0
E106_4_966,123.583198392062
E107_1_121,30.6866252779135
E56_6_328,112.677934070923
E42_1_362,22.3040155509454
E42_0_32,12.2767009311212
E2_4_966,122.119438566469
E54_2_643,75.0851325620448
E24_7_369,116.796242117971
E80_7_209,105.560155283772
E123_6_008,130.362014863435
E126_1_602,36.9714612551432
E51_0_881,36.0902234224102
E20_0_881,31.5184002222496
E12_4_806,119.185339557966
E126_2_083,58.6548942176922
E31_1_442,50.8528370762739
E108_1_602,47.3120078774752
E78_3_605,76.1103310883576
E94_1_522,42.3589044593667
E44_1_762,48.6576263792782
E78_7_69,115.953135844383
E133_1_522,37.5688975725432
E84_5_367,107.168434977153
E17_1_121,42.7912162629994
E17_6_648,112.051476339165
E128_0_801,26.8326383570901
E54_4_886,108.741219198847
E96_0_481,12.5323697470423
E55_6_488,115.885809613488
E47_4_325,100.227237255316
E108_0_32,3.6296584220077
E37_2_403,52.236598067567
E78_6_328,125.816465561615
E31_1_922,60.3754744277638
E108_5_046,107.73018752255
E125_6_008,114.426168726677
E106_5_287,121.662740242257
E16_1_522,44.2975663492072
E56_4_245,110.542937047773
E79_6_328,121.840896577822
E88_1_682,51.9073747136163
E14_1_762,39.200662450446
E84_5_046,116.075477075499
E133_7_289,119.76871311194
E14_0_641,14.5390245719084
E96_5_847,116.615255290089
E80_1_282,52.6676090204705
E42_3_524,131.519603166058
E24_3_124,72.6431941157067
E84_0_0,0.0
E126_4_486,109.507782075837
E42_5_207,138.803481805957
E84_2_483,75.3913943275721
E2_5_207,100.962942760513
E126_3_845,96.8882137605597
E47_1_121,19.0532156207146
E142_3_124,60.5388320967312
E123_4_005,131.912763984461
E84_7_289,106.100681703305
E125_0_16,10.2034618668642
E133_7_049,120.588676627952
E133_6_408,122.398530952671
E119_1_682,44.8587964921818
E17_7_85,118.119181808285
E126_3_685,91.4155655559285
E24_3_044,74.6904515737429
E123_4_085,134.989206331134
E47_3_524,117.83732256031
E123_7_85,107.499010364456
E65_1_362,41.8862371707272
E40_5_367,124.739934753672
E48_2_083,63.9834940486126
E112_0_401,21.3995443845357
E125_3_605,121.790704524637
E65_3_044,85.2992206460334
E37_7_77,137.765276801325
E80_2_884,135.819663738053
E31_0_32,5.34282578678736
E14_0_24,0.0
E110_1_362,18.4401101773614
E48_2_163,63.8327710410169
E126_1_922,51.1060357890698
E110_5_046,112.347790033537
E3_1_922,60.5855175143841
E54_2_003,65.1883000583789
E54_5_687,118.898861172198
E4_0_641,24.9016784862379
E42_0_881,11.0592050309524
E80_3_044,129.575854586148
E65_4_566,103.436645419398
E55_0_561,22.3430951927983
E1_7_69,125.957187480958
E66_2_083,61.9826060652355
E84_3_685,123.492688131824
E96_2_723,75.5291202231281
E10_5_767,133.207525649506
E48_4_646,126.998825044759
E96_2_163,68.4448443755598
E42_5_927,124.132289194887
E66_5_447,119.033998073356
E54_1_282,42.9580251268115
E125_5_287,110.075582568772
E84_1_842,67.096349503295
E10_5_847,122.238805823523
E101_0_24,7.76872762579673
E24_6_969,130.036777814799
E10_3_605,75.8474884933995
E66_1_282,38.8139457182645
E109_0_401,13.4501748683004
E133_7_529,102.092557041835
E40_6_889,118.143053925019
E54_2_723,76.7103862792406
E136_1_682,51.2985336734303
E1_1_362,4.09768991442449
E16_4_325,107.085034971226
E14_1_362,29.9379102891841
E106_2_964,79.5311152550977
E94_1_041,29.6596774969193
E121_1_842,57.6696285826507
E125_5_607,106.139422364043
E49_1_442,44.8587964921818
E79_3_524,118.982927979828
E126_5_927,122.176635212504
E65_1_202,33.1653477088882
E128_1_202,39.9462346133904
E126_1_442,37.9940970355296
E110_2_483,50.5410493254932
E47_6_168,120.126306476941
E25_0_561,25.6026406068706
E65_3_685,108.018754076008
E106_4_245,109.237721400663
E55_7_289,136.148585583398
E66_3_124,80.9437516328899
E78_5_126,117.707195366123
E121_1_202,42.9959702461873
E40_1_362,42.3142059283884
E54_4_005,116.648124902
E78_5_687,101.096061247418
E40_4_165,123.392864267681
E108_0_08,0.0
E25_0_32,21.7981107541748
E65_5_927,129.915273220465
E86_0_0,0.0
E42_6_248,116.947521515924
E78_1_442,33.0356025587393
E42_6_008,120.425313709662
E49_1_522,44.0074029492354
E12_2_323,52.987115398266
E65_1_682,43.6878990495964
E126_2_403,60.9291938288278
E54_4_966,121.930287602368
E17_0_641,23.7311777214323
E42_0_961,8.66778421883991
E37_4_646,73.6499417237889
E20_0_32,22.3822202870678
E125_3_845,107.110692194795
E78_7_85,138.914607474975
E110_0_481,10.842265924318
E65_4_406,119.543056842238
E78_0_641,16.7858715384128
E112_0_721,24.5936237671972
E125_2_243,64.5547895465299
E96_4_005,105.527783801163
E42_5_527,103.866078235374
E44_1_041,25.3189286786827
E66_1_922,62.7226359075187
E106_3_765,104.127525581663
E17_3_364,77.5831105802056
E126_0_561,14.1268341835145
E126_4_005,107.193035556452
E80_0_961,41.6980015477278
E40_2_884,81.9356584823025
E24_2_163,52.0961702167857
E16_2_083,61.6825450154131
E48_0_08,1.97732829658938
E128_2_483,78.6724386981207
E106_0_16,4.58829594432159
E79_0_801,26.6899108440527
E55_7_529,113.273280918334
E106_4_726,107.931757246625
E131_3_444,88.7910285720213
E128_0_0,0.0
E66_0_481,9.29084162284257
E135_0_08,0.0
E109_0_0,0.0
E10_1_762,41.3415761751535
E106_1_842,47.7081485740673
E131_7_289,97.3981945416121
E84_4_566,110.022814040076
E36_1_041,11.983024181296
E80_0_481,25.3971181051862
E125_2_643,88.1354122940397
E78_0_561,12.7050991557816
E84_4_966,124.977785774164
E54_2_403,68.8025320850674
