Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
CBX2	UGR	359
WNT4	SRY	358
CTNNB1	UGR	357
RSPO1	UGR	356
WT1pKTS	WT1pKTS	355
CBX2	FOXL2	354
WT1pKTS	SRY	353
NR5A1	FOXL2	352
RSPO1	FOXL2	351
UGR	WNT4	350
WNT4	AMH	349
NR5A1	UGR	348
DKK1	CBX2	347
UGR	NR0B1	346
NR5A1	SRY	345
SRY	NR0B1	344
AMH	SRY	343
FOXL2	WT1pKTS	342
UGR	RSPO1	341
RSPO1	CTNNB1	340
CTNNB1	RSPO1	339
NR5A1	CBX2	338
CTNNB1	NR5A1	337
WT1pKTS	AMH	336
NR5A1	WT1pKTS	335
GATA4	PGD2	334
WNT4	WNT4	333
WT1pKTS	DKK1	332
WT1mKTS	FGF9	331
WT1mKTS	PGD2	330
UGR	SRY	329
NR0B1	CTNNB1	328
DHH	SOX9	327
WNT4	RSPO1	326
AMH	FOXL2	325
SRY	FGF9	324
RSPO1	NR5A1	323
GATA4	AMH	322
SOX9	NR5A1	321
GATA4	DMRT1	320
SRY	WT1pKTS	319
WT1mKTS	DHH	318
PGD2	CTNNB1	317
WT1mKTS	SOX9	316
DKK1	CTNNB1	315
NR5A1	SOX9	314
FGF9	NR0B1	313
FGF9	CTNNB1	312
SRY	DMRT1	311
WT1mKTS	DKK1	310
FGF9	RSPO1	309
CTNNB1	FOXL2	308
WT1mKTS	AMH	307
GATA4	DHH	306
WT1mKTS	DMRT1	305
DMRT1	RSPO1	304
CBX2	NR5A1	303
FGF9	FGF9	302
WT1pKTS	UGR	301
AMH	NR0B1	300
CBX2	SRY	299
FOXL2	NR5A1	298
RSPO1	RSPO1	297
GATA4	SOX9	296
NR0B1	GATA4	295
SRY	CBX2	294
DMRT1	CTNNB1	293
SOX9	DMRT1	292
GATA4	FGF9	291
DMRT1	FGF9	290
CTNNB1	SRY	289
DHH	AMH	288
GATA4	DKK1	287
AMH	DMRT1	286
FGF9	SOX9	285
SOX9	SOX9	284
UGR	UGR	283
FOXL2	RSPO1	282
SRY	DKK1	281
SOX9	DHH	280
FOXL2	FOXL2	279
DMRT1	WT1pKTS	278
DHH	SRY	277
CBX2	WNT4	276
PGD2	DKK1	275
UGR	CBX2	274
PGD2	NR5A1	273
WT1pKTS	SOX9	272
DMRT1	NR0B1	271
FGF9	DKK1	270
PGD2	NR0B1	269
NR0B1	NR0B1	268
NR5A1	DKK1	267
SOX9	UGR	266
CTNNB1	WNT4	265
NR0B1	RSPO1	264
FOXL2	NR0B1	263
RSPO1	DMRT1	262
FGF9	FOXL2	261
RSPO1	SRY	260
WT1mKTS	FOXL2	259
SRY	UGR	258
FOXL2	CTNNB1	257
GATA4	FOXL2	256
PGD2	AMH	255
DHH	RSPO1	254
NR5A1	AMH	253
DHH	CTNNB1	252
DMRT1	FOXL2	251
PGD2	DHH	250
CBX2	AMH	249
CTNNB1	DKK1	248
GATA4	UGR	247
SOX9	SRY	246
DKK1	NR5A1	245
DHH	CBX2	244
AMH	CTNNB1	243
WT1pKTS	DHH	242
FOXL2	CBX2	241
AMH	PGD2	240
FOXL2	FGF9	239
WNT4	DHH	238
