Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.365601655956529	3.00939758724192e-51
WT1pKTS	NR5A1	0.365601655956529	3.00939758724227e-51
DMRT1	DKK1	0.281943754690534	2.58707643477351e-30
DKK1	DMRT1	0.281943754690534	2.58707643477391e-30
NR0B1	WNT4	0.241638334389173	1.82108792656943e-22
WNT4	NR0B1	0.241638334389173	1.82108792656947e-22
CTNNB1	RSPO1	0.22173397223539	4.3974854660085e-19
RSPO1	CTNNB1	0.221733972235389	4.39748546600872e-19
SRY	DKK1	0.216421812373076	3.11055473168952e-18
DKK1	SRY	0.216421812373076	3.11055473168963e-18
WNT4	CTNNB1	0.20480764365761	1.87814402396212e-16
CTNNB1	WNT4	0.204807643657609	1.87814402396216e-16
CBX2	UGR	0.187985230677476	4.67201514402329e-14
UGR	CBX2	0.187985230677476	4.67201514402348e-14
CBX2	NR5A1	0.182253260944697	2.73480627238196e-13
NR5A1	CBX2	0.182253260944696	2.73480627238203e-13
DMRT1	SRY	0.171602400928647	6.27847259791529e-12
SRY	DMRT1	0.171602400928646	6.27847259791552e-12
DHH	FGF9	0.138410533681037	3.21670879218934e-08
FGF9	DHH	0.138410533681037	3.21670879218942e-08
NR0B1	SRY	0.137081195068631	4.36033871521792e-08
SRY	NR0B1	0.137081195068631	4.36033871521792e-08
WNT4	RSPO1	0.132965884370391	1.09794987760373e-07
RSPO1	WNT4	0.132965884370391	1.09794987760377e-07
WT1mKTS	GATA4	0.129534653877171	2.3220087662076e-07
GATA4	WT1mKTS	0.129534653877171	2.32200876620767e-07
WT1pKTS	SRY	0.122453253349119	1.0259698507561e-06
SRY	WT1pKTS	0.122453253349119	1.02596985075612e-06
AMH	DHH	0.121915634016888	1.14471306795937e-06
DHH	AMH	0.121915634016888	1.14471306795937e-06
WT1pKTS	WT1mKTS	0.1155775936271	4.02082490939564e-06
WT1mKTS	WT1pKTS	0.1155775936271	4.02082490939566e-06
PGD2	DHH	0.114770700266336	4.69663689264672e-06
DHH	PGD2	0.114770700266336	4.69663689264677e-06
WT1pKTS	UGR	0.112452816052017	7.29651778562884e-06
UGR	WT1pKTS	0.112452816052017	7.29651778562884e-06
PGD2	AMH	0.105098033486574	2.79159615753775e-05
AMH	PGD2	0.105098033486574	2.79159615753776e-05
DKK1	SOX9	0.103459904136483	3.72070657758294e-05
SOX9	DKK1	0.103459904136483	3.72070657758301e-05
PGD2	FGF9	0.0926986915506508	0.000221416951178851
FGF9	PGD2	0.0926986915506508	0.000221416951178853
FOXL2	CTNNB1	0.0816602961153813	0.00114645103849695
CTNNB1	FOXL2	0.081660296115381	0.00114645103849699
WT1pKTS	GATA4	0.0814260719071696	0.00118477688357752
GATA4	WT1pKTS	0.0814260719071694	0.00118477688357754
FGF9	SOX9	0.0765131266723945	0.00231688726096286
SOX9	FGF9	0.0765131266723943	0.00231688726096293
NR0B1	CTNNB1	0.0756053496499032	0.00261215304478779
CTNNB1	NR0B1	0.0756053496499031	0.0026121530447878
SOX9	DMRT1	0.074599565111184	0.00297914008476201
DMRT1	SOX9	0.0745995651111838	0.00297914008476207
SOX9	NR5A1	0.0679251878310537	0.00686087345141578
NR5A1	SOX9	0.0679251878310536	0.00686087345141579
FOXL2	UGR	0.0670495751475654	0.00761696881565261
UGR	FOXL2	0.0670495751475654	0.00761696881565266
FOXL2	WT1mKTS	0.0650854021826993	0.00959063550161242
WT1mKTS	FOXL2	0.0650854021826993	0.00959063550161242
SOX9	DHH	0.0632156430520407	0.011880093532246
DHH	SOX9	0.0632156430520406	0.0118800935322461
WT1pKTS	CBX2	0.0561140213623152	0.025575308336997
CBX2	WT1pKTS	0.0561140213623152	0.0255753083369971
DKK1	WT1pKTS	0.0516757421187834	0.0398048139532857
WT1pKTS	DKK1	0.0516757421187833	0.0398048139532859
SOX9	PGD2	0.0469809772670041	0.0616528246847166
PGD2	SOX9	0.0469809772670041	0.0616528246847169
WT1pKTS	DMRT1	0.0425246562157593	0.0907691716848512
DMRT1	WT1pKTS	0.0425246562157592	0.0907691716848524
FOXL2	NR0B1	0.037562413221149	0.135217487644566
NR0B1	FOXL2	0.0375624132211489	0.135217487644568
