Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.341772803808139	1.32721981096962e-44
WT1pKTS	NR5A1	0.341772803808138	1.32721981096983e-44
DKK1	DMRT1	0.268923667343004	1.25204649582403e-27
DMRT1	DKK1	0.268923667343004	1.25204649582408e-27
CTNNB1	RSPO1	0.238299647878374	7.07895777500738e-22
RSPO1	CTNNB1	0.238299647878374	7.07895777500816e-22
SRY	DKK1	0.220499557486758	6.96011954995027e-19
DKK1	SRY	0.220499557486758	6.96011954995052e-19
UGR	CBX2	0.211953106812612	1.55045432740918e-17
CBX2	UGR	0.211953106812612	1.55045432740923e-17
WNT4	CTNNB1	0.209851479346463	3.25967750516751e-17
CTNNB1	WNT4	0.209851479346463	3.25967750516758e-17
NR0B1	WNT4	0.203920325599854	2.54388055521253e-16
WNT4	NR0B1	0.203920325599854	2.54388055521259e-16
SRY	DMRT1	0.183821969005159	1.69569789918111e-13
DMRT1	SRY	0.183821969005159	1.69569789918116e-13
CBX2	NR5A1	0.183527688145187	1.85536458150856e-13
NR5A1	CBX2	0.183527688145187	1.85536458150867e-13
SRY	NR0B1	0.166482892145918	2.64347249184149e-11
NR0B1	SRY	0.166482892145917	2.64347249184161e-11
WNT4	RSPO1	0.141414723727303	1.60045905297553e-08
RSPO1	WNT4	0.141414723727303	1.60045905297565e-08
WT1pKTS	UGR	0.135828050710325	5.79311710568014e-08
UGR	WT1pKTS	0.135828050710325	5.79311710568025e-08
DHH	AMH	0.134883299183352	7.16481540968263e-08
AMH	DHH	0.134883299183352	7.16481540968282e-08
WT1mKTS	WT1pKTS	0.132808957892785	1.13668389016943e-07
WT1pKTS	WT1mKTS	0.132808957892785	1.13668389016945e-07
SOX9	DKK1	0.127322501296165	3.72563050718404e-07
DKK1	SOX9	0.127322501296165	3.72563050718408e-07
WT1mKTS	GATA4	0.118137459897748	2.43943825838527e-06
GATA4	WT1mKTS	0.118137459897748	2.4394382583853e-06
DHH	FGF9	0.116781238475293	3.18297666431551e-06
FGF9	DHH	0.116781238475293	3.18297666431565e-06
PGD2	AMH	0.108907062946345	1.408209680219e-05
AMH	PGD2	0.108907062946345	1.40820968021901e-05
GATA4	WT1pKTS	0.108618089627873	1.48443184633118e-05
WT1pKTS	GATA4	0.108618089627873	1.48443184633121e-05
WT1pKTS	SRY	0.10785181094449	1.70604324746068e-05
SRY	WT1pKTS	0.10785181094449	1.70604324746068e-05
PGD2	DHH	0.1045031060345	3.10011434679254e-05
DHH	PGD2	0.104503106034499	3.10011434679266e-05
NR0B1	CTNNB1	0.0961512873461078	0.000127404365364974
CTNNB1	NR0B1	0.0961512873461078	0.000127404365364974
DMRT1	SOX9	0.0941651420743264	0.00017548416827932
SOX9	DMRT1	0.0941651420743262	0.000175484168279325
SOX9	PGD2	0.0895421773071475	0.00036114474464757
PGD2	SOX9	0.0895421773071474	0.000361144744647573
SOX9	NR5A1	0.0829705205599604	0.00095236550241477
NR5A1	SOX9	0.0829705205599604	0.000952365502414776
AMH	FGF9	0.0826647515439164	0.000994725355986431
FGF9	AMH	0.0826647515439163	0.000994725355986434
PGD2	FGF9	0.0810372619424416	0.00125101769392827
FGF9	PGD2	0.0810372619424415	0.00125101769392829
FOXL2	CTNNB1	0.0799101962300846	0.0014628223224624
CTNNB1	FOXL2	0.0799101962300846	0.00146282232246241
FOXL2	UGR	0.076735241935789	0.00224945287261747
UGR	FOXL2	0.0767352419357889	0.00224945287261749
DMRT1	WT1pKTS	0.0693306597006771	0.00578728268459328
WT1pKTS	DMRT1	0.0693306597006771	0.00578728268459332
DHH	SOX9	0.067398583000792	0.00730708302064178
SOX9	DHH	0.0673985830007919	0.00730708302064181
CBX2	GATA4	0.0585814667231645	0.0197566475000948
GATA4	CBX2	0.0585814667231643	0.0197566475000952
FGF9	SOX9	0.0565810424419194	0.0243721517786946
SOX9	FGF9	0.0565810424419194	0.0243721517786946
DKK1	WT1pKTS	0.0532430917068254	0.0341574184403129
WT1pKTS	DKK1	0.0532430917068253	0.0341574184403131
WT1mKTS	FOXL2	0.052029016296621	0.0384671700507438
FOXL2	WT1mKTS	0.0520290162966209	0.038467170050744
