Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.347850328816163	3.03603101875616e-46
WT1pKTS	NR5A1	0.347850328816163	3.03603101875629e-46
DMRT1	DKK1	0.268517672576399	1.51009928713561e-27
DKK1	DMRT1	0.268517672576399	1.51009928713578e-27
RSPO1	CTNNB1	0.242044007247096	1.54194765473624e-22
CTNNB1	RSPO1	0.242044007247096	1.54194765473624e-22
NR0B1	WNT4	0.21380506125305	8.00267957736994e-18
WNT4	NR0B1	0.21380506125305	8.00267957736994e-18
SRY	DKK1	0.209659266971298	3.4875364501232e-17
DKK1	SRY	0.209659266971297	3.48753645012346e-17
UGR	CBX2	0.19234080965895	1.17444166300341e-14
CBX2	UGR	0.19234080965895	1.17444166300342e-14
CBX2	NR5A1	0.187016846421002	6.32247659936843e-14
NR5A1	CBX2	0.187016846421002	6.32247659936871e-14
SRY	DMRT1	0.186362964444089	7.74822333795649e-14
DMRT1	SRY	0.186362964444089	7.74822333795707e-14
CTNNB1	WNT4	0.175012853687822	2.35090583698133e-12
WNT4	CTNNB1	0.175012853687822	2.35090583698141e-12
SRY	NR0B1	0.149035393292425	2.54904186769938e-09
NR0B1	SRY	0.149035393292425	2.54904186769944e-09
SOX9	DKK1	0.139251322062325	2.64977448293307e-08
DKK1	SOX9	0.139251322062325	2.64977448293313e-08
WT1mKTS	WT1pKTS	0.137395565006168	4.05874077909056e-08
WT1pKTS	WT1mKTS	0.137395565006168	4.05874077909064e-08
PGD2	AMH	0.130231824771762	1.99728906008801e-07
AMH	PGD2	0.130231824771762	1.99728906008803e-07
DHH	FGF9	0.129826859241312	2.18014114092102e-07
FGF9	DHH	0.129826859241312	2.18014114092107e-07
WNT4	RSPO1	0.126687512998954	4.26096832884084e-07
RSPO1	WNT4	0.126687512998954	4.26096832884096e-07
AMH	DHH	0.125961035537405	4.96446608981486e-07
DHH	AMH	0.125961035537405	4.964466089815e-07
WT1pKTS	UGR	0.113739614890641	5.7194389428984e-06
UGR	WT1pKTS	0.113739614890641	5.71943894289852e-06
WT1mKTS	GATA4	0.110561692697221	1.03868919658959e-05
GATA4	WT1mKTS	0.110561692697221	1.03868919658959e-05
WT1pKTS	GATA4	0.102875018518483	4.11844897946862e-05
GATA4	WT1pKTS	0.102875018518483	4.11844897946866e-05
WT1pKTS	SRY	0.101624358436001	5.10825429501357e-05
SRY	WT1pKTS	0.101624358436001	5.10825429501378e-05
DHH	PGD2	0.0977844064127197	9.74679998570921e-05
PGD2	DHH	0.0977844064127196	9.74679998570937e-05
DMRT1	SOX9	0.0908094185398963	0.000297289242394601
SOX9	DMRT1	0.0908094185398961	0.000297289242394609
NR0B1	CTNNB1	0.0894348603912585	0.000367103314354053
CTNNB1	NR0B1	0.0894348603912584	0.000367103314354057
SOX9	NR5A1	0.0848188111471631	0.000729876311056491
NR5A1	SOX9	0.084818811147163	0.000729876311056497
FGF9	PGD2	0.0800912023800727	0.00142671915408361
PGD2	FGF9	0.0800912023800726	0.00142671915408363
DMRT1	WT1pKTS	0.0753942685732357	0.00268556031353849
WT1pKTS	DMRT1	0.0753942685732355	0.00268556031353854
DHH	SOX9	0.0737603984663906	0.00332064824657411
SOX9	DHH	0.0737603984663905	0.00332064824657413
FGF9	AMH	0.0671862613945376	0.00749422906098792
AMH	FGF9	0.0671862613945375	0.00749422906098797
WT1pKTS	CBX2	0.0657549061094199	0.00887188484795719
CBX2	WT1pKTS	0.0657549061094198	0.00887188484795727
FOXL2	UGR	0.0649329390676984	0.00976139210089985
UGR	FOXL2	0.0649329390676983	0.00976139210089996
CTNNB1	FOXL2	0.0647350762425615	0.00998702932174167
FOXL2	CTNNB1	0.0647350762425614	0.00998702932174178
SOX9	PGD2	0.0621510730745289	0.0133894783143561
PGD2	SOX9	0.0621510730745289	0.0133894783143561
DKK1	WT1pKTS	0.058011753665115	0.0209863189789379
WT1pKTS	DKK1	0.0580117536651149	0.020986318978938
WT1mKTS	FOXL2	0.0509863530664554	0.0425288818922071
FOXL2	WT1mKTS	0.0509863530664554	0.0425288818922072
NR0B1	FOXL2	0.042007591920823	0.0947670227881855
FOXL2	NR0B1	0.0420075919208229	0.0947670227881859
