TF	target	importance
FOXL2	WT1pKTS	172.91227960156135
DKK1	DMRT1	119.33081299533661
WT1pKTS	FOXL2	115.02076204780778
DMRT1	DKK1	112.62109175987702
UGR	CBX2	109.98348966656634
NR5A1	WT1pKTS	91.21758859162
CTNNB1	NR5A1	86.38431321813913
RSPO1	CTNNB1	84.1855509386203
DKK1	SRY	84.0233650616779
RSPO1	WT1pKTS	77.17076598684149
FOXL2	CTNNB1	76.45843454988261
CBX2	UGR	76.14255025229151
CTNNB1	RSPO1	76.11869736357082
FOXL2	NR5A1	75.00877386341668
RSPO1	NR5A1	74.78008352176595
RSPO1	WNT4	71.61505414278945
NR0B1	WNT4	70.74562043390962
SOX9	WNT4	68.22204078960984
NR5A1	CBX2	66.96822018389173
NR5A1	UGR	63.34320359391784
DHH	AMH	62.56197705686079
WNT4	RSPO1	61.65249374595481
SOX9	DMRT1	60.76688629680322
RSPO1	FOXL2	60.091966301032386
WT1pKTS	CBX2	59.491923865601
CTNNB1	FOXL2	59.24872330642568
WT1pKTS	NR5A1	59.01056616959602
NR5A1	FOXL2	57.847952559261174
SRY	DMRT1	56.64560078230624
WNT4	CTNNB1	56.45318115388794
GATA4	WT1mKTS	55.5114365117987
FOXL2	RSPO1	55.36180357486968
UGR	WT1mKTS	55.331337063737635
UGR	NR0B1	54.53133423509018
WT1pKTS	SRY	54.01156255746314
NR0B1	RSPO1	53.765896116436885
FGF9	WT1mKTS	52.90790777440174
PGD2	NR0B1	52.58286537764985
PGD2	WNT4	52.21611268509387
AMH	WT1mKTS	51.46076552914364
FGF9	DHH	51.18889957493594
CTNNB1	WT1pKTS	51.15455307869055
WNT4	NR0B1	50.92397427208705
WT1mKTS	GATA4	50.6897275099541
CTNNB1	WNT4	50.25236164560458
SRY	FOXL2	50.191575718936875
CTNNB1	SRY	49.72730408733864
AMH	NR0B1	49.66018109941361
PGD2	AMH	49.49403118740284
PGD2	DHH	49.26859938164105
SRY	DKK1	49.18087589634767
CBX2	NR5A1	49.000825261933876
FOXL2	SRY	48.73763313193465
DKK1	WNT4	48.66691505654354
WT1pKTS	CTNNB1	48.52342720713046
CTNNB1	CBX2	47.8695906801143
NR5A1	RSPO1	47.75551624458314
AMH	PGD2	46.93446992352594
FGF9	PGD2	46.785427440473846
DHH	PGD2	46.61619226080349
CTNNB1	DMRT1	46.28820892564348
RSPO1	SRY	46.02235265169495
DMRT1	SRY	45.61227551557033
DHH	FGF9	45.33708005845013
RSPO1	NR0B1	45.08082737795818
GATA4	SOX9	44.50090325271828
DKK1	WT1mKTS	44.2143097270949
