	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5244060347321285	-0.4561402180779692	0.5159128240590011	-0.5681830597928557	0.545753977212919	-0.4058384447905124	0.7237205437269784	0.848245947163963	-0.6131249227595512	-0.28910548075800613	0.5225259435264514	-0.37143271261831656	0.3152751850222221	0.4174070962789915	-0.5716996006694381	-0.2723389262443151	0.7085874272252626	-0.4457412287866817
FGF9	0.5244060347321285	1.0	-0.5546650255814859	0.7648379931159917	-0.5006638726868782	0.7637145863449163	-0.46233233839040433	0.42425679635594615	0.5159413010737576	-0.679177210646578	-0.24383877180913846	0.7478484483190714	-0.6193153107345377	0.34569362627815897	0.21135986891263334	-0.3638928815795501	-0.14148881876060013	0.6775423862727116	-0.48304262200116704
RSPO1	-0.4561402180779692	-0.5546650255814859	1.0	-0.535720664906408	0.8548562520793761	-0.5396579862648355	0.24328229929418368	-0.5383420222824028	-0.46034237029938885	0.7629237446408451	-0.30352070854737395	-0.5265915682527553	0.6483556452638769	-0.749947073169521	-0.6057078670766667	0.7015693143018076	-0.31122194718766916	-0.5779730487087671	0.2563322597778711
DHH	0.5159128240590011	0.7648379931159917	-0.535720664906408	1.0	-0.49078032141792016	0.7697591964384496	-0.44916677527925525	0.40646542822366916	0.5169815804277266	-0.6628889485372172	-0.24866328387161835	0.7541704369041212	-0.6072484428408909	0.3319649820564524	0.20540519103129123	-0.34421116486827147	-0.1570861045349476	0.6773931153701539	-0.48456477472781
CTNNB1	-0.5681830597928557	-0.5006638726868782	0.8548562520793761	-0.49078032141792016	1.0	-0.508306737938307	0.24854373745468805	-0.618209361705999	-0.5640191613000204	0.7465872412085842	-0.2700914478094714	-0.4982424637353484	0.6082459086340211	-0.723784214305818	-0.6615124160151338	0.7650077400817997	-0.27604136101577376	-0.5795412461936514	0.2627306922275826
PGD2	0.545753977212919	0.7637145863449163	-0.5396579862648355	0.7697591964384496	-0.508306737938307	1.0	-0.4624452814397897	0.4308006407734404	0.5442899455735067	-0.6899128436888831	-0.2684678980117694	0.763815260270704	-0.6253429856621172	0.3424014884134155	0.24020237561653765	-0.38187418472884527	-0.16805755518379775	0.6872495283907712	-0.4951704495316053
WT1mKTS	-0.4058384447905124	-0.46233233839040433	0.24328229929418368	-0.44916677527925525	0.24854373745468805	-0.4624452814397897	1.0	-0.36272054397091713	-0.4140537983217474	0.33994103461776104	0.17312075225422005	-0.45697384179682415	0.29807764539889464	-0.137761025547755	-0.0806077364565507	0.22065110770753132	0.008822932279718414	-0.4472382400376602	0.8152971767352425
SRY	0.7237205437269784	0.42425679635594615	-0.5383420222824028	0.40646542822366916	-0.618209361705999	0.4308006407734404	-0.36272054397091713	1.0	0.7276420564947349	-0.4725501919331979	-0.06300225519418483	0.41496479201998016	-0.24955945862152581	0.4997204813634381	0.5694061552532406	-0.7086181910125724	-0.18714036402852063	0.5952319726749158	-0.364668440821109
DKK1	0.848245947163963	0.5159413010737576	-0.46034237029938885	0.5169815804277266	-0.5640191613000204	0.5442899455735067	-0.4140537983217474	0.7276420564947349	1.0	-0.6032832547801037	-0.29613251893547166	0.5243664825947696	-0.3684845864770406	0.3190526603362259	0.4143297991602373	-0.5775520566527822	-0.2687856809636271	0.7207347394952947	-0.44324044512687777
WNT4	-0.6131249227595512	-0.679177210646578	0.7629237446408451	-0.6628889485372172	0.7465872412085842	-0.6899128436888831	0.33994103461776104	-0.4725501919331979	-0.6032832547801037	1.0	-0.008629459956029937	-0.6538846944045282	0.7589232761455271	-0.5592053663987229	-0.45441031877266874	0.5667700941172734	-0.12548178293545348	-0.7173706886420278	0.37184824140847267
