Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.341875285588121	1.24617488735703e-44
NR5A1	WT1pKTS	0.341875285588121	1.24617488735703e-44
DMRT1	DKK1	0.261191578119324	4.20362176352999e-26
DKK1	DMRT1	0.261191578119324	4.2036217635306e-26
UGR	CBX2	0.20922702407152	4.05884587933818e-17
CBX2	UGR	0.20922702407152	4.05884587933818e-17
NR0B1	WNT4	0.208640848849231	4.98331114367395e-17
WNT4	NR0B1	0.208640848849231	4.98331114367398e-17
SRY	DKK1	0.203844096044142	2.61089043245628e-16
DKK1	SRY	0.203844096044142	2.61089043245642e-16
RSPO1	CTNNB1	0.203193506858797	3.25821005652763e-16
CTNNB1	RSPO1	0.203193506858796	3.25821005652799e-16
CBX2	NR5A1	0.195853868185477	3.76440029979813e-15
NR5A1	CBX2	0.195853868185477	3.76440029979836e-15
CTNNB1	WNT4	0.180912649238352	4.10076260061048e-13
WNT4	CTNNB1	0.180912649238352	4.10076260061053e-13
SRY	DMRT1	0.177270050793812	1.21379471937988e-12
DMRT1	SRY	0.177270050793812	1.21379471937993e-12
NR0B1	SRY	0.149627611640999	2.20106800430595e-09
SRY	NR0B1	0.149627611640999	2.20106800430607e-09
RSPO1	WNT4	0.146525683369927	4.71758837952527e-09
WNT4	RSPO1	0.146525683369927	4.71758837952536e-09
FGF9	DHH	0.133486037733889	9.78474591668846e-08
DHH	FGF9	0.133486037733888	9.78474591668878e-08
SOX9	DKK1	0.125576568292096	5.38077541638483e-07
DKK1	SOX9	0.125576568292096	5.38077541638513e-07
SRY	WT1pKTS	0.120935792028749	1.39593449532422e-06
WT1pKTS	SRY	0.120935792028749	1.39593449532425e-06
DHH	AMH	0.119865558493194	1.73069978666926e-06
AMH	DHH	0.119865558493194	1.73069978666928e-06
AMH	PGD2	0.11690071032016	3.1096107589865e-06
PGD2	AMH	0.11690071032016	3.10961075898657e-06
WT1mKTS	WT1pKTS	0.115807171740991	3.84623712731321e-06
WT1pKTS	WT1mKTS	0.115807171740991	3.84623712731329e-06
GATA4	WT1mKTS	0.114974145387533	4.51665921924154e-06
WT1mKTS	GATA4	0.114974145387533	4.51665921924163e-06
UGR	WT1pKTS	0.11444544718808	4.99870665504923e-06
WT1pKTS	UGR	0.11444544718808	4.99870665504936e-06
NR0B1	CTNNB1	0.102879432689611	4.11530161638373e-05
CTNNB1	NR0B1	0.102879432689611	4.11530161638385e-05
DHH	PGD2	0.0994395094885024	7.39847271539138e-05
PGD2	DHH	0.0994395094885023	7.39847271539149e-05
FOXL2	CTNNB1	0.0978136982093712	9.69972245168286e-05
CTNNB1	FOXL2	0.097813698209371	9.69972245168313e-05
WT1pKTS	GATA4	0.0934837412786916	0.000195584740512561
GATA4	WT1pKTS	0.0934837412786915	0.000195584740512562
FGF9	PGD2	0.091022945090012	0.00028763088455652
PGD2	FGF9	0.0910229450900119	0.000287630884556521
DMRT1	SOX9	0.0845415001004448	0.000759854316857782
SOX9	DMRT1	0.0845415001004446	0.000759854316857805
WT1pKTS	CBX2	0.0795630314177758	0.00153443128552942
CBX2	WT1pKTS	0.0795630314177757	0.00153443128552945
SOX9	NR5A1	0.071010525440248	0.0047040944310359
NR5A1	SOX9	0.071010525440248	0.00470409443103592
DHH	SOX9	0.0650714253720701	0.00960617780532392
SOX9	DHH	0.06507142537207	0.00960617780532395
WT1pKTS	DMRT1	0.0620022877234402	0.0136133879581901
DMRT1	WT1pKTS	0.0620022877234402	0.0136133879581901
FGF9	SOX9	0.0538573199114822	0.0321387981482193
SOX9	FGF9	0.0538573199114822	0.0321387981482194
UGR	FOXL2	0.0517486458435705	0.03952558623321
FOXL2	UGR	0.0517486458435705	0.0395255862332101
FOXL2	WT1mKTS	0.0494880670249738	0.0489956768491226
WT1mKTS	FOXL2	0.0494880670249738	0.0489956768491228
WT1pKTS	DKK1	0.0489113081716978	0.0516958075700864
DKK1	WT1pKTS	0.0489113081716976	0.0516958075700871
FGF9	AMH	0.0485655317787957	0.0533734338876597
AMH	FGF9	0.0485655317787957	0.0533734338876598
GATA4	CBX2	0.0419536293054994	0.0951922522057909
CBX2	GATA4	0.0419536293054994	0.095192252205791
