Gene1	Gene2	Score
CTNNB1	RSPO1	0.875614454528964
RSPO1	CTNNB1	0.875614454528964
NR0B1	FOXL2	0.873599902750603
WNT4	FOXL2	0.867679353616206
CTNNB1	FOXL2	0.863830262926498
UGR	FOXL2	-0.860026507676028
WNT4	RSPO1	0.857822015286122
WNT4	CTNNB1	0.857007472954558
RSPO1	FOXL2	0.856841476887425
NR0B1	CTNNB1	0.856291250808864
NR0B1	RSPO1	0.854053312951337
NR0B1	WNT4	0.853624760664754
WNT4	NR0B1	0.853624760664754
UGR	RSPO1	-0.853055652722058
UGR	CTNNB1	-0.850415818532372
CBX2	FOXL2	-0.846424551728417
CTNNB1	CBX2	-0.83708958448309
UGR	CBX2	0.835734993586995
CBX2	CTNNB1	-0.834084630591433
CBX2	NR5A1	0.833895765179268
CTNNB1	NR5A1	-0.832287038617848
RSPO1	CBX2	-0.830614017075645
UGR	NR5A1	0.83026364149581
RSPO1	NR5A1	-0.828331481068195
CBX2	RSPO1	-0.828124720955486
NR5A1	WT1pKTS	0.823337467439539
NR5A1	FOXL2	-0.819927321042073
CBX2	WT1pKTS	0.816875750676746
CTNNB1	WT1pKTS	-0.81200334927621
GATA4	WT1mKTS	0.810955666940787
WT1mKTS	GATA4	0.810955666940787
WNT4	UGR	-0.809949427445613
RSPO1	WT1pKTS	-0.807735447217386
NR0B1	UGR	-0.80553647406424
NR0B1	CBX2	-0.804697017742616
UGR	WT1pKTS	0.80138964795072
WNT4	CBX2	-0.799179413031889
FOXL2	NR5A1	-0.791768700678849
FOXL2	WT1pKTS	-0.791735440389099
NR0B1	NR5A1	-0.783863164867297
WNT4	NR5A1	-0.783405993411422
NR0B1	WT1pKTS	-0.780611805433162
WNT4	WT1pKTS	-0.766903328418534
UGR	WNT4	-0.750521877520596
CBX2	UGR	0.74949617177496
WT1pKTS	NR5A1	0.74883787946905
UGR	NR0B1	-0.744693395132916
CTNNB1	UGR	-0.744033647037325
WT1pKTS	FOXL2	-0.742451233206697
NR0B1	SRY	-0.739454795752379
NR5A1	CTNNB1	-0.728901956973102
WNT4	SRY	-0.728520203649537
NR5A1	RSPO1	-0.725309405710543
RSPO1	UGR	-0.72207891704107
NR5A1	CBX2	0.718708244548243
UGR	SRY	0.694152751886439
CBX2	SRY	0.633439311511492
CTNNB1	SRY	-0.623857039099732
CBX2	WNT4	-0.61276841474951
FOXL2	CBX2	-0.612757941863618
RSPO1	SRY	-0.605188273305255
FOXL2	CTNNB1	0.602488641314811
CBX2	NR0B1	-0.596496954087164
