TF	target	importance
FOXL2	WT1pKTS	173.28173527901455
DKK1	DMRT1	137.38538334235207
WT1pKTS	FOXL2	121.69212814665138
NR5A1	CBX2	117.356103689723
DMRT1	DKK1	100.2575361583145
UGR	CBX2	89.70322245084553
WT1pKTS	NR5A1	88.23693784463856
RSPO1	WNT4	86.17762634659226
CTNNB1	NR5A1	83.39257548436646
CTNNB1	WT1pKTS	80.52741328975127
FOXL2	NR5A1	79.37164233621998
NR5A1	FOXL2	75.95993478189315
RSPO1	CTNNB1	75.82066497518161
FOXL2	SRY	75.61270741509115
NR5A1	RSPO1	75.10902452836868
RSPO1	NR5A1	74.0195216413637
RSPO1	FOXL2	73.76975832267392
DKK1	SRY	71.82891642432523
CBX2	UGR	71.30318629606182
CTNNB1	RSPO1	70.68576328764641
FOXL2	CTNNB1	69.57624681972081
UGR	WT1mKTS	67.74672618866265
CTNNB1	FOXL2	67.61410494112376
NR0B1	WNT4	65.87198677076047
WT1pKTS	SRY	63.26823171645731
SRY	FOXL2	61.861450154204874
NR5A1	CTNNB1	61.7445883988569
CTNNB1	SRY	61.55911227544173
SRY	DMRT1	61.17901010207473
GATA4	WT1mKTS	60.855132624658424
WNT4	CTNNB1	60.18512467091983
RSPO1	WT1pKTS	58.36723738178733
UGR	GATA4	58.005549304215975
UGR	NR0B1	56.14541831850703
DMRT1	SRY	56.13327082980853
UGR	NR5A1	55.4658952104731
DMRT1	WNT4	54.35954339655853
DHH	PGD2	54.254492055973145
FGF9	PGD2	54.1121679790269
NR5A1	WT1pKTS	54.08947328870488
SOX9	DMRT1	51.995525714774146
WT1pKTS	CBX2	51.97705391964644
FOXL2	DKK1	51.737942787076925
RSPO1	NR0B1	51.57816604234428
WNT4	NR0B1	51.517395742800616
PGD2	DHH	50.77258338763318
DKK1	SOX9	49.36001334392234
WT1mKTS	GATA4	48.728552301782585
WNT4	RSPO1	48.6538819145145
FOXL2	RSPO1	48.59804411928757
SOX9	WNT4	48.44630496538803
FGF9	AMH	48.41284283034044
DHH	NR0B1	48.18346664753189
AMH	NR0B1	48.00168591406243
RSPO1	CBX2	47.49093503561365
WT1pKTS	RSPO1	47.05073952456674
AMH	FGF9	46.665974348829806
WNT4	SRY	46.07481694983449
DHH	AMH	46.05348092070922
CTNNB1	CBX2	44.97995080561483
SRY	DKK1	44.19854048932763
PGD2	NR0B1	43.64047842147263
SRY	UGR	43.58557922613122
NR5A1	UGR	43.52247544834552
FGF9	WNT4	42.67995655947892
NR0B1	CTNNB1	42.6797883704945
PGD2	WNT4	42.427392756536804
WNT4	UGR	42.13133607067673
DKK1	CBX2	41.865260187393105
NR0B1	NR5A1	41.5618909754347
AMH	SOX9	40.83556370547727
AMH	PGD2	40.74146901135053
CBX2	NR5A1	40.500196669878406
SRY	WT1mKTS	39.676755828187666
FGF9	DHH	39.37797798054111
CBX2	WT1pKTS	39.2743811865663
