SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
UGR,SRY,0.452875665068131,repression
UGR,WT1mKTS,0.433188337395797,activation
SRY,FOXL2,0.404218801488571,repression
SRY,WT1mKTS,0.40004961122347,repression
CTNNB1,CBX2,0.394039008193021,activation
RSPO1,CBX2,0.387900030975938,repression
RSPO1,WNT4,0.367844956634281,activation
UGR,UGR,0.323878907241775,activation
SRY,WT1pKTS,0.323263586595666,repression
DMRT1,RSPO1,0.311228351701225,activation
CBX2,WNT4,0.30942784414098,repression
DMRT1,CBX2,0.307115839766732,repression
CBX2,SRY,0.305979584523553,repression
RSPO1,CTNNB1,0.292207078886942,activation
CBX2,WT1mKTS,0.288749776562416,activation
CBX2,UGR,0.282268389541507,activation
SRY,PGD2,0.268340410604394,repression
DKK1,RSPO1,0.26812444840403,repression
CTNNB1,SRY,0.260647955513378,activation
RSPO1,SRY,0.258836461484976,repression
CTNNB1,CTNNB1,0.244328435118963,activation
CTNNB1,UGR,0.243209495849158,repression
CTNNB1,WNT4,0.23089033571413,activation
DKK1,CBX2,0.224763583821693,repression
UGR,WNT4,0.224736067439657,repression
SRY,GATA4,0.221710457133405,repression
SRY,AMH,0.207753841329858,repression
CBX2,CBX2,0.192746159870127,activation
DMRT1,CTNNB1,0.187960128856434,repression
CBX2,NR0B1,0.187489703211779,repression
RSPO1,UGR,0.184426431748808,repression
DMRT1,NR5A1,0.182895996720986,repression
UGR,NR0B1,0.168501281868513,repression
SRY,NR0B1,0.16260652291042,activation
CTNNB1,RSPO1,0.157451708155439,activation
SRY,FGF9,0.157443266378734,repression
SRY,DHH,0.141653117146637,repression
DKK1,NR5A1,0.136419430664925,repression
FOXL2,FOXL2,0.134553274943398,activation
DKK1,CTNNB1,0.125180249494214,repression
NR5A1,CTNNB1,0.121696066503081,repression
DMRT1,SOX9,0.120428296630142,activation
DKK1,SOX9,0.117869352590298,activation
CTNNB1,WT1mKTS,0.111609668018312,repression
DMRT1,GATA4,0.111083052973313,repression
NR5A1,CBX2,0.109782746718815,activation
FOXL2,DHH,0.107503841705933,activation
CBX2,FOXL2,0.104459173543174,repression
SRY,SRY,0.104330499366861,activation
FOXL2,FGF9,0.102035097949513,repression
UGR,WT1pKTS,0.0991387403116177,repression
FOXL2,SRY,0.0987102675855742,repression
CTNNB1,NR0B1,0.0947499869259753,repression
NR0B1,FOXL2,0.0877184126640101,activation
NR5A1,DMRT1,0.0861770446399244,repression
DMRT1,UGR,0.0847574054871756,repression
CTNNB1,DMRT1,0.0807257622247672,repression
SRY,SOX9,0.0715851705404466,repression
FOXL2,GATA4,0.0704381189167843,repression
FOXL2,WT1pKTS,0.0682916456153641,repression
NR0B1,SOX9,0.0682248630196485,activation
FOXL2,PGD2,0.0641276559646931,repression
FOXL2,AMH,0.0611630745452116,repression
NR0B1,PGD2,0.0595836126233582,repression
NR5A1,DKK1,0.0591758995651712,repression
DKK1,WNT4,0.0569320077142948,repression
SRY,UGR,0.0554218302629357,repression
DKK1,UGR,0.0522959687757988,repression
NR0B1,AMH,0.0475185454117599,repression
UGR,PGD2,0.0462648601366222,repression
RSPO1,DMRT1,0.0448694401031964,activation
NR0B1,FGF9,0.0433446912425333,repression
DKK1,GATA4,0.0423854528899306,activation
FOXL2,NR0B1,0.0406949890055701,activation
UGR,CBX2,0.0304321300877837,activation
NR0B1,DHH,0.0303590535121521,repression
RSPO1,NR0B1,0.0292576111742864,repression
NR5A1,SRY,0.0264644248053331,repression
NR0B1,GATA4,0.0251475324694049,activation
NR0B1,WT1mKTS,0.0247371285812072,activation
NR5A1,WNT4,0.0246894061696304,repression
