Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.369322214243522	2.44824584718954e-52
NR5A1	WT1pKTS	0.369322214243522	2.4482458471902e-52
DMRT1	DKK1	0.261689910483186	3.36350193690137e-26
DKK1	DMRT1	0.261689910483186	3.36350193690152e-26
CTNNB1	RSPO1	0.234352915913792	3.43063257893872e-21
RSPO1	CTNNB1	0.234352915913792	3.43063257893879e-21
DKK1	SRY	0.226723699394446	6.68153096558766e-20
SRY	DKK1	0.226723699394446	6.68153096558785e-20
WNT4	NR0B1	0.218732063606162	1.33677076023356e-18
NR0B1	WNT4	0.218732063606162	1.33677076023359e-18
WNT4	CTNNB1	0.204273278129148	2.25504591717477e-16
CTNNB1	WNT4	0.204273278129148	2.25504591717515e-16
CBX2	UGR	0.197895845237405	1.92382934823092e-15
UGR	CBX2	0.197895845237405	1.92382934823096e-15
CBX2	NR5A1	0.177760088725261	1.0503124599029e-12
NR5A1	CBX2	0.177760088725261	1.05031245990291e-12
SRY	DMRT1	0.174914791828707	2.41892284311315e-12
DMRT1	SRY	0.174914791828707	2.41892284311325e-12
NR0B1	SRY	0.146785796994846	4.4281395357366e-09
SRY	NR0B1	0.146785796994846	4.42813953573662e-09
WT1pKTS	SRY	0.13729507837924	4.15287731985566e-08
SRY	WT1pKTS	0.13729507837924	4.15287731985592e-08
UGR	WT1pKTS	0.134178045277467	8.38862523217257e-08
WT1pKTS	UGR	0.134178045277467	8.38862523217285e-08
WT1mKTS	GATA4	0.132206186729599	1.29812018382685e-07
GATA4	WT1mKTS	0.132206186729599	1.29812018382691e-07
WT1pKTS	WT1mKTS	0.129029452537932	2.58856684068823e-07
WT1mKTS	WT1pKTS	0.129029452537932	2.58856684068825e-07
RSPO1	WNT4	0.124630715791346	6.55305462176104e-07
WNT4	RSPO1	0.124630715791346	6.55305462176134e-07
AMH	DHH	0.120313148334562	1.58224947378783e-06
DHH	AMH	0.120313148334562	1.58224947378785e-06
DKK1	SOX9	0.117877985926172	2.5674031137212e-06
SOX9	DKK1	0.117877985926172	2.56740311372129e-06
WT1pKTS	GATA4	0.115193994826664	4.32959545721648e-06
GATA4	WT1pKTS	0.115193994826664	4.32959545721652e-06
AMH	PGD2	0.114307882462305	5.13198285429313e-06
PGD2	AMH	0.114307882462305	5.13198285429313e-06
DHH	FGF9	0.101772881381008	4.97988906222518e-05
FGF9	DHH	0.101772881381008	4.97988906222525e-05
SOX9	DHH	0.0989436871629797	8.03897239305305e-05
DHH	SOX9	0.0989436871629796	8.03897239305306e-05
SOX9	DMRT1	0.0884780182883398	0.000424439880822798
DMRT1	SOX9	0.0884780182883395	0.000424439880822818
PGD2	FGF9	0.0816369829923997	0.00115021378729517
FGF9	PGD2	0.0816369829923997	0.00115021378729517
WT1pKTS	DMRT1	0.0778644569644994	0.00193358409588335
DMRT1	WT1pKTS	0.0778644569644992	0.00193358409588338
DHH	PGD2	0.0777379362770547	0.00196683180211414
PGD2	DHH	0.0777379362770546	0.00196683180211419
AMH	FGF9	0.0767629411850319	0.00224117055387386
FGF9	AMH	0.0767629411850318	0.00224117055387388
PGD2	SOX9	0.0750236496172345	0.0028190211590171
SOX9	PGD2	0.0750236496172344	0.00281902115901714
CBX2	WT1pKTS	0.0718424897436878	0.00423867788959403
WT1pKTS	CBX2	0.0718424897436877	0.00423867788959409
FOXL2	UGR	0.0714390623300467	0.00445888441393094
UGR	FOXL2	0.0714390623300466	0.00445888441393101
CTNNB1	NR0B1	0.0700707977642101	0.00528500816477449
NR0B1	CTNNB1	0.0700707977642099	0.00528500816477459
SOX9	NR5A1	0.0656888784695237	0.00894056811575273
NR5A1	SOX9	0.0656888784695235	0.00894056811575289
FOXL2	CTNNB1	0.0573328514654338	0.0225382190662318
CTNNB1	FOXL2	0.0573328514654336	0.0225382190662322
FOXL2	NR0B1	0.051155060348822	0.0418480942062643
NR0B1	FOXL2	0.0511550603488219	0.0418480942062648
DKK1	WT1pKTS	0.0415310534437588	0.0985752031582619
WT1pKTS	DKK1	0.0415310534437588	0.0985752031582623
RSPO1	FOXL2	0.0414124017514287	0.099542124723157
FOXL2	RSPO1	0.0414124017514287	0.0995421247231573
