Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.872618103958085
WT1mKTS	WT1pKTS	0.872618103958085
UGR	WNT4	0.866547459246793
GATA4	WT1pKTS	0.853844524336789
WT1pKTS	GATA4	0.853844524336789
NR0B1	DMRT1	0.85325819269777
GATA4	WT1mKTS	0.850451194171479
WT1mKTS	GATA4	0.850451194171479
UGR	DKK1	-0.848999469143659
DKK1	DMRT1	0.847050281122251
DMRT1	DKK1	0.847050281122251
NR0B1	DKK1	0.839631543655571
UGR	DMRT1	-0.837554353910326
DKK1	NR0B1	-0.822390411878834
UGR	FGF9	-0.81881814105911
DMRT1	FGF9	0.818420099174713
DKK1	FGF9	0.817286773786213
UGR	PGD2	-0.814874667270935
UGR	SOX9	-0.81484270909217
DMRT1	NR0B1	-0.814458477613147
DKK1	PGD2	0.812994144064881
UGR	DHH	-0.812801047221931
DKK1	AMH	0.812345359160915
NR0B1	UGR	-0.811272294780138
DKK1	DHH	0.810014473009099
DMRT1	DHH	0.808258251557109
DKK1	WNT4	-0.807069109727154
NR0B1	WNT4	-0.806922260979415
DMRT1	PGD2	0.805501080748324
UGR	AMH	-0.805156920867915
UGR	CBX2	0.803917370419351
SRY	WNT4	-0.803638273352671
DMRT1	AMH	0.802241529113215
NR0B1	SRY	0.797024247639015
SRY	UGR	-0.796348503403596
DMRT1	WNT4	-0.795480634361416
SRY	DKK1	0.792426757993429
SRY	DMRT1	0.783654726112014
UGR	SRY	-0.780985126923569
CBX2	NR0B1	0.77717819448563
CBX2	WNT4	0.775124676654256
DKK1	SOX9	0.766569074682205
UGR	NR0B1	0.760625034817663
CBX2	DKK1	-0.75877690424222
CBX2	FGF9	-0.757088073361032
CBX2	DHH	-0.755342594238535
CBX2	PGD2	-0.753344113447483
NR0B1	CBX2	-0.752325647856599
SRY	NR0B1	0.750828972583972
DMRT1	SOX9	0.749646049113981
SRY	SOX9	0.746484747706162
CBX2	DMRT1	-0.7463644007882
NR0B1	SOX9	0.746061386171421
CBX2	AMH	-0.746023297786294
SRY	CBX2	-0.741422459064233
DKK1	CBX2	-0.737052106142874
SRY	FGF9	0.736993989211529
DMRT1	CBX2	-0.732093046385215
SRY	PGD2	0.731142313217956
CBX2	SOX9	-0.730116527566435
SRY	RSPO1	-0.728492921269064
SRY	DHH	0.728301255106576
CBX2	UGR	0.723973378751527
UGR	RSPO1	0.71841998279548
SRY	AMH	0.708601223529213
UGR	GATA4	0.678213838924424
RSPO1	NR5A1	-0.676844725490428
UGR	WT1pKTS	0.674019631281997
NR5A1	NR0B1	0.662649215101472
NR0B1	RSPO1	-0.66216198475912
SRY	CTNNB1	-0.658844621096644
NR0B1	CTNNB1	-0.652857968800054
NR0B1	FGF9	0.650924926843663
UGR	WT1mKTS	0.647357946039305
DKK1	GATA4	-0.647163802584561
CBX2	SRY	-0.646182371647465
WNT4	NR0B1	0.645164913660032
NR0B1	DHH	0.644204740515511
NR0B1	PGD2	0.637581754792986
NR5A1	WNT4	0.637457471453667
DKK1	WT1pKTS	-0.634737914721688
DKK1	WT1mKTS	-0.634323143877989
NR5A1	FGF9	-0.634086899156233
NR5A1	DKK1	-0.633406776542708
DKK1	NR5A1	-0.633406776542708
NR5A1	DHH	-0.633147974673891
CBX2	GATA4	0.630778329603796
NR5A1	DMRT1	-0.629509720354618
DMRT1	NR5A1	-0.626999908887526
NR5A1	PGD2	-0.626398407887156
CBX2	WT1pKTS	0.622154744597043
CBX2	RSPO1	0.620709247486072
DMRT1	GATA4	-0.620103867843982
NR0B1	AMH	0.619632220094852
UGR	CTNNB1	0.618879308197114
DMRT1	WT1pKTS	-0.618572948186918
NR5A1	AMH	-0.617282017182731
DMRT1	WT1mKTS	-0.616410270918636
SRY	GATA4	-0.612820534825372
CBX2	WT1mKTS	0.604690304947442
DKK1	UGR	-0.602664123470432
SRY	WT1pKTS	-0.592755222823782
DKK1	SRY	0.591907013238072
DMRT1	RSPO1	-0.590999461220749
CTNNB1	RSPO1	0.588748349850924
WNT4	RSPO1	0.588670708181028
NR5A1	SOX9	-0.588643412913482
CTNNB1	NR5A1	-0.586773654623898
WNT4	DKK1	0.582009075360519
WNT4	DMRT1	0.579109883424008
RSPO1	FGF9	0.577493967513069
DMRT1	UGR	-0.57520552217638
NR5A1	CBX2	0.570304688965772
CBX2	NR5A1	0.570304688965772
DKK1	RSPO1	-0.570302549173872
SOX9	NR0B1	-0.569885127757295
RSPO1	DKK1	0.56985426942683
SOX9	PGD2	0.567887091855158
NR0B1	WT1pKTS	-0.564963630476224
NR0B1	GATA4	-0.563909144217315
SOX9	AMH	0.563821355205739
RSPO1	WNT4	-0.562856942827445
RSPO1	DMRT1	0.562471080879876
RSPO1	DHH	0.562325084639673
DMRT1	SRY	0.558860832108564
RSPO1	PGD2	0.554962253122464
RSPO1	AMH	0.554310523877898
RSPO1	CTNNB1	0.553325401747942
SOX9	DHH	0.551501968118232
SRY	WT1mKTS	-0.549668863572601
SOX9	FGF9	0.549041722259528
UGR	NR5A1	0.547959834292818
NR5A1	RSPO1	-0.532511802758825
RSPO1	SOX9	0.532445778807838
CBX2	CTNNB1	0.526427358364841
NR0B1	WT1mKTS	-0.525145004843348
RSPO1	NR0B1	-0.52227016068694
NR5A1	WT1pKTS	0.515068447328097
SOX9	DKK1	0.510647358300862
WNT4	UGR	-0.505858450302591
WNT4	SRY	0.504852080628244
SOX9	DMRT1	0.498753483196458
NR5A1	WT1mKTS	0.495440100670748
WNT4	CTNNB1	0.492008582736624
SOX9	WNT4	-0.489590603421121
WNT4	NR5A1	-0.487989768425984
DKK1	CTNNB1	-0.48425147795213
DMRT1	CTNNB1	-0.482040893008142
NR5A1	GATA4	0.473543138339462
SRY	NR5A1	-0.464220310220862
WNT4	SOX9	0.463922199100165
RSPO1	UGR	-0.460413047354684
SOX9	CBX2	-0.459182004039486
RSPO1	WT1mKTS	-0.455093802945793
RSPO1	CBX2	-0.454877169213258
SOX9	WT1pKTS	-0.448989147478386
NR0B1	NR5A1	-0.444857402252443
WNT4	CBX2	-0.439955266294944
NR5A1	SRY	-0.438679898821583
SOX9	GATA4	-0.438455253012732
RSPO1	WT1pKTS	-0.432264806731718
NR5A1	UGR	0.423092249180767
WNT4	FGF9	-0.422561426793355
RSPO1	GATA4	-0.422349262901954
RSPO1	SRY	0.418464959584128
WNT4	DHH	-0.416265968278171
SOX9	WT1mKTS	-0.410237634096448
WNT4	PGD2	-0.409303611431667
CTNNB1	DMRT1	0.403687565608314
WNT4	AMH	-0.401793765767375
CTNNB1	WNT4	0.398914178832487
CTNNB1	DKK1	0.391678360560814
CTNNB1	PGD2	0.382627988133919
CTNNB1	SOX9	0.380007892208033
CTNNB1	FGF9	0.377952010618287
CTNNB1	DHH	0.377475658014526
CTNNB1	AMH	0.37408911692032
NR5A1	CTNNB1	0.370308383323597
SOX9	RSPO1	-0.366009093814748
AMH	UGR	0.350875916319666
WT1mKTS	SRY	0.342157518851119
WT1pKTS	UGR	-0.339622368161467
WT1pKTS	SRY	0.338030050939934
GATA4	NR0B1	0.337191718809293
GATA4	NR5A1	0.336358151689549
AMH	DKK1	-0.335480048431884
AMH	SRY	-0.335433833888244
FGF9	SRY	-0.33537439051605
CTNNB1	UGR	-0.333822143305039
DHH	SRY	-0.333011068822958
WT1mKTS	UGR	-0.331397166824748
FOXL2	CBX2	0.329941702900834
FGF9	NR0B1	-0.32916228645433
FOXL2	UGR	0.328984236449015
FOXL2	SRY	-0.325396863532503
FGF9	DMRT1	-0.324720517377379
FGF9	UGR	0.324365741449013
AMH	DMRT1	-0.322453319970087
DHH	DKK1	-0.322350439635201
GATA4	SRY	0.32207291402118
FOXL2	DKK1	-0.321640978465488
FOXL2	DMRT1	-0.321494143775667
FGF9	DKK1	-0.316665375800018
GATA4	WNT4	0.314434557545986
WT1mKTS	NR5A1	0.313109865484789
SOX9	SRY	0.311762242717195
AMH	NR0B1	-0.311298391119322
SOX9	CTNNB1	-0.310558176736497
WT1pKTS	NR5A1	0.310231025417653
CTNNB1	NR0B1	-0.309607532596741
CTNNB1	WT1mKTS	-0.309531177348677
CTNNB1	WT1pKTS	-0.308086209106811
SOX9	UGR	-0.307793356207338
DHH	UGR	0.306994891464256
FOXL2	NR0B1	-0.306633626535757
DHH	NR0B1	-0.304151682227312
WT1pKTS	DKK1	0.303204749505117
WT1pKTS	NR0B1	0.303068933446146
DHH	DMRT1	-0.300959582079142
FOXL2	GATA4	0.300544764965148
FOXL2	WT1pKTS	0.300454910603033
WT1mKTS	DKK1	0.300177760840742
AMH	CBX2	0.298799310905563
PGD2	NR0B1	-0.298615360976842
CTNNB1	CBX2	-0.295359868117156
PGD2	SRY	-0.293244479640286
PGD2	DKK1	-0.293011704449366
GATA4	UGR	-0.292486198699877
WT1mKTS	NR0B1	0.29212231209087
WT1pKTS	WNT4	0.291918686595435
WT1mKTS	WNT4	0.29146209837061
DHH	CBX2	0.287850180839083
CTNNB1	SRY	0.287524921113778
DHH	FGF9	0.287310236145163
FGF9	DHH	0.287310236145163
