	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5203604440158405	-0.43397873100080314	0.5133969913471788	-0.5340062189836472	0.5457306905967869	-0.432191075657574	0.7158356670731345	0.8446546794025485	-0.5953239645247153	-0.2960439098663435	0.504175195749809	-0.366201523155404	0.3023816101576419	0.4075274202519273	-0.5556645028243636	-0.278285176060284	0.6978523797185456	-0.46331365474940017
FGF9	0.5203604440158405	1.0	-0.5527858912139442	0.7657124045193016	-0.48433812202436366	0.7592034023279968	-0.47934657135783204	0.4143972961969783	0.5209632733670394	-0.6859308413845395	-0.24790191456176078	0.7397911850458206	-0.6189765445195166	0.32885003912265676	0.2059115809916856	-0.34660873851457374	-0.14315868847980837	0.6846148971618466	-0.4899991353586262
RSPO1	-0.43397873100080314	-0.5527858912139442	1.0	-0.5496907867585219	0.8553309034755536	-0.5532050387518469	0.24818382805480083	-0.505304700892205	-0.4385121712557565	0.7663204587643303	-0.30154221372906315	-0.5156495129118176	0.661222856243789	-0.7366618824962607	-0.5962582778465918	0.6774345638090572	-0.32678465704294485	-0.5783079229572489	0.25848532777013244
DHH	0.5133969913471788	0.7657124045193016	-0.5496907867585219	1.0	-0.48693865787710433	0.7672298487636975	-0.47191557801506684	0.39999218122911584	0.5182849624007179	-0.6765387811682164	-0.23438837527445283	0.749616508273328	-0.6138283477325076	0.344021127385249	0.21645415569812257	-0.3485675921617116	-0.14230713288062705	0.6736162420315889	-0.4932004053190018
CTNNB1	-0.5340062189836472	-0.48433812202436366	0.8553309034755536	-0.48693865787710433	1.0	-0.5059813848700468	0.2371407180337657	-0.5717389716540897	-0.5279406145577724	0.7468449992058351	-0.2933394697968463	-0.47098882004351317	0.6220516983645232	-0.7144200451907475	-0.6552267943066008	0.7394530601243904	-0.3136078975116274	-0.5570425908079305	0.24564708515675682
PGD2	0.5457306905967869	0.7592034023279968	-0.5532050387518469	0.7672298487636975	-0.5059813848700468	1.0	-0.48961376851110566	0.4411418226881984	0.5558869337013799	-0.6909445044793948	-0.26075112583134336	0.7550161095304717	-0.616212773807549	0.341753001424703	0.2447473751366311	-0.37560659691250414	-0.17248586130720944	0.6909103425661774	-0.5003441901788492
WT1mKTS	-0.432191075657574	-0.47934657135783204	0.24818382805480083	-0.47191557801506684	0.2371407180337657	-0.48961376851110566	1.0	-0.3850558441412407	-0.44686015377823224	0.3528979287400252	0.2027902683980596	-0.47420364149635	0.30037390922520174	-0.14442946715409782	-0.09976363879024149	0.2298643827715147	0.06902651075068547	-0.47313822840622005	0.7853375279868672
SRY	0.7158356670731345	0.4143972961969783	-0.505304700892205	0.39999218122911584	-0.5717389716540897	0.4411418226881984	-0.3850558441412407	1.0	0.7236357956340689	-0.4453867199825706	-0.06411880271751366	0.40070574875347725	-0.23739155653790225	0.48746600991623795	0.5641246983762165	-0.6950854548777324	-0.2033728102175521	0.5789533073270665	-0.3895359043460991
DKK1	0.8446546794025485	0.5209632733670394	-0.4385121712557565	0.5182849624007179	-0.5279406145577724	0.5558869337013799	-0.44686015377823224	0.7236357956340689	1.0	-0.5849665176229181	-0.3029694272445551	0.5133334722797558	-0.3663041300761044	0.306706928833848	0.4046276046366557	-0.5651809668257713	-0.27431474453815424	0.7098136554400792	-0.46174107847852885
WNT4	-0.5953239645247153	-0.6859308413845395	0.7663204587643303	-0.6765387811682164	0.7468449992058351	-0.6909445044793948	0.3528979287400252	-0.4453867199825706	-0.5849665176229181	1.0	-0.01622928737940713	-0.6564096836747693	0.7717122298437574	-0.5491760337675871	-0.4448508008484615	0.5437357585768986	-0.14215547689923608	-0.7088932275483295	0.3748518569906814
