Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.377270420629588	1.02934134788689e-54
NR5A1	WT1pKTS	0.377270420629588	1.02934134788698e-54
DMRT1	DKK1	0.292958319966543	1.06310767359306e-32
DKK1	DMRT1	0.292958319966543	1.06310767359317e-32
RSPO1	CTNNB1	0.235043468192106	2.60828930853517e-21
CTNNB1	RSPO1	0.235043468192106	2.60828930853517e-21
UGR	CBX2	0.212124187345345	1.45894072676058e-17
CBX2	UGR	0.212124187345345	1.45894072676058e-17
CTNNB1	WNT4	0.203392204632892	3.04534054976557e-16
WNT4	CTNNB1	0.203392204632892	3.0453405497659e-16
SRY	DKK1	0.202694206136196	3.85994196023418e-16
DKK1	SRY	0.202694206136196	3.8599419602345e-16
NR0B1	WNT4	0.197436919550749	2.23853175511956e-15
WNT4	NR0B1	0.197436919550748	2.23853175511971e-15
DMRT1	SRY	0.185499327600684	1.01240626459253e-13
SRY	DMRT1	0.185499327600684	1.01240626459259e-13
NR5A1	CBX2	0.184849510273371	1.23703326769721e-13
CBX2	NR5A1	0.184849510273371	1.23703326769721e-13
WT1pKTS	WT1mKTS	0.141518247694837	1.5620080183378e-08
WT1mKTS	WT1pKTS	0.141518247694837	1.5620080183378e-08
NR0B1	SRY	0.138783985739891	2.95170738554048e-08
SRY	NR0B1	0.138783985739891	2.95170738554051e-08
WT1pKTS	SRY	0.122804907636762	9.54807568418889e-07
SRY	WT1pKTS	0.122804907636762	9.54807568418902e-07
WT1pKTS	UGR	0.120742847933408	1.45129020098971e-06
UGR	WT1pKTS	0.120742847933408	1.45129020098971e-06
FGF9	DHH	0.12070030810425	1.46377553163906e-06
DHH	FGF9	0.12070030810425	1.46377553163909e-06
WT1mKTS	GATA4	0.119828970830665	1.74340890109278e-06
GATA4	WT1mKTS	0.119828970830665	1.74340890109279e-06
DHH	AMH	0.116144122955329	3.60308391227471e-06
AMH	DHH	0.116144122955329	3.60308391227485e-06
PGD2	DHH	0.114503443852544	4.94351604763498e-06
DHH	PGD2	0.114503443852544	4.94351604763503e-06
WNT4	RSPO1	0.108574524762635	1.49625837743794e-05
RSPO1	WNT4	0.108574524762634	1.49625837743803e-05
AMH	PGD2	0.104472240828653	3.11697287043825e-05
PGD2	AMH	0.104472240828653	3.11697287043827e-05
SOX9	DKK1	0.0995686086859949	7.23979354133146e-05
DKK1	SOX9	0.0995686086859949	7.23979354133146e-05
WT1pKTS	GATA4	0.0965886520239491	0.000118633655577363
GATA4	WT1pKTS	0.0965886520239491	0.000118633655577363
DMRT1	SOX9	0.0941194248379832	0.000176769588998861
SOX9	DMRT1	0.0941194248379831	0.000176769588998863
NR0B1	CTNNB1	0.0841720111430031	0.000801573249379398
CTNNB1	NR0B1	0.0841720111430031	0.000801573249379398
NR5A1	SOX9	0.082720837701046	0.00098682722222363
SOX9	NR5A1	0.0827208377010459	0.000986827222223636
WT1pKTS	DMRT1	0.0720882989136882	0.00410938480752264
DMRT1	WT1pKTS	0.0720882989136881	0.0041093848075227
SOX9	PGD2	0.0709689207009913	0.00472853868340634
PGD2	SOX9	0.0709689207009913	0.00472853868340635
CTNNB1	FOXL2	0.0634175545170731	0.0116114621051035
FOXL2	CTNNB1	0.063417554517073	0.0116114621051036
SOX9	DHH	0.0610018454574435	0.0152066437229547
DHH	SOX9	0.0610018454574435	0.0152066437229547
FGF9	PGD2	0.0599691701446905	0.0170210666331801
PGD2	FGF9	0.0599691701446905	0.0170210666331801
FOXL2	UGR	0.0562294137816022	0.0252733522550813
UGR	FOXL2	0.0562294137816022	0.0252733522550813
AMH	FGF9	0.0526538220261775	0.0361947923352706
FGF9	AMH	0.0526538220261773	0.0361947923352709
SOX9	FGF9	0.0496190422902269	0.0483992694173293
FGF9	SOX9	0.0496190422902268	0.0483992694173298
FOXL2	NR0B1	0.0466549646851659	0.063481757804263
NR0B1	FOXL2	0.0466549646851659	0.063481757804263
RSPO1	NR0B1	0.0428148127281508	0.0885857902422377
NR0B1	RSPO1	0.0428148127281508	0.0885857902422379
DKK1	WT1pKTS	0.0394875969920519	0.116307711199144
WT1pKTS	DKK1	0.0394875969920519	0.116307711199144
WT1mKTS	FOXL2	0.0385331872296252	0.125405162674222
