Gene1	Gene2	EdgeWeight
DMRT1	DMRT1	1.0
CBX2	CBX2	1.0
GATA4	GATA4	1.0
SOX9	SOX9	1.0
UGR	UGR	1.0
FOXL2	FOXL2	1.0
WT1pKTS	WT1pKTS	1.0
NR5A1	NR5A1	1.0
NR0B1	NR0B1	1.0
FGF9	FGF9	1.0
AMH	AMH	1.0
WNT4	WNT4	1.0
DKK1	DKK1	1.0
SRY	SRY	1.0
WT1mKTS	WT1mKTS	1.0
PGD2	PGD2	1.0
CTNNB1	CTNNB1	1.0
DHH	DHH	1.0
RSPO1	RSPO1	1.0
WT1pKTS	NR5A1	0.36244694779624204
NR5A1	WT1pKTS	0.36244694779624204
WT1pKTS	FOXL2	-0.34288803452885097
FOXL2	WT1pKTS	-0.34288803452885097
RSPO1	NR5A1	-0.328211783327994
NR5A1	RSPO1	-0.328211783327994
DMRT1	DKK1	0.27092090463415397
DKK1	DMRT1	0.27092090463415397
DMRT1	NR5A1	-0.23474037551545496
NR5A1	DMRT1	-0.23474037551545496
DKK1	SRY	0.225091809877744
SRY	DKK1	0.225091809877744
RSPO1	CTNNB1	0.218670712677315
CTNNB1	RSPO1	0.218670712677315
WT1mKTS	SRY	-0.20865137263863198
SRY	WT1mKTS	-0.20865137263863198
NR0B1	WNT4	0.20533005368125898
WNT4	NR0B1	0.20533005368125898
NR5A1	DKK1	-0.194957102697615
DKK1	NR5A1	-0.194957102697615
UGR	CBX2	0.19233551609811203
CBX2	UGR	0.19233551609811203
SRY	DMRT1	0.18743097731123898
DMRT1	SRY	0.18743097731123898
SRY	FOXL2	-0.174524093792087
FOXL2	SRY	-0.174524093792087
DMRT1	WNT4	-0.170729416287428
WNT4	DMRT1	-0.170729416287428
CTNNB1	WNT4	0.170064771353422
WNT4	CTNNB1	0.170064771353421
CBX2	NR5A1	0.165316353110145
NR5A1	CBX2	0.165316353110145
NR0B1	AMH	-0.16281300938769597
AMH	NR0B1	-0.16281300938769597
CTNNB1	DMRT1	-0.159408307993677
DMRT1	CTNNB1	-0.159408307993677
CTNNB1	NR5A1	-0.15871206086462303
NR5A1	CTNNB1	-0.15871206086462303
AMH	PGD2	0.148270580012383
PGD2	AMH	0.148270580012383
NR0B1	SRY	0.147520182742509
SRY	NR0B1	0.147520182742509
SOX9	WT1pKTS	-0.14746967009076098
WT1pKTS	SOX9	-0.14746967009076098
NR5A1	NR0B1	-0.144908563916716
NR0B1	NR5A1	-0.144908563916716
RSPO1	SRY	-0.144685494133811
SRY	RSPO1	-0.144685494133811
GATA4	AMH	-0.14252887747925
AMH	GATA4	-0.14252887747925
UGR	SRY	-0.14156832811129
SRY	UGR	-0.14156832811129
DMRT1	GATA4	-0.140990430547411
GATA4	DMRT1	-0.140990430547411
RSPO1	WNT4	0.140738631177204
WNT4	RSPO1	0.140738631177204
GATA4	SRY	-0.138870604872607
SRY	GATA4	-0.138870604872607
FGF9	WT1pKTS	-0.137141720503943
WT1pKTS	FGF9	-0.137141720503943
FOXL2	NR5A1	-0.1322743279185
NR5A1	FOXL2	-0.1322743279185
GATA4	WT1mKTS	0.129253104067099
WT1mKTS	GATA4	0.129253104067099
WNT4	DKK1	-0.12706814402678898
DKK1	WNT4	-0.12706814402678898
DHH	AMH	0.12606554458133
AMH	DHH	0.12606554458133
DHH	FGF9	0.12539530208067698
FGF9	DHH	0.12539530208067698
UGR	NR0B1	-0.125359548616846
NR0B1	UGR	-0.125359548616846
SOX9	GATA4	-0.12429671348924301
GATA4	SOX9	-0.12429671348924301
WNT4	SOX9	-0.124094611177599
SOX9	WNT4	-0.12409461117759801
FGF9	NR0B1	-0.12213308062795801
NR0B1	FGF9	-0.12213308062795801
DKK1	SOX9	0.121955004148687
SOX9	DKK1	0.121955004148687
SRY	CTNNB1	-0.121836003171464
CTNNB1	SRY	-0.121836003171464
DHH	NR0B1	-0.120227584125645
NR0B1	DHH	-0.120227584125645
WT1mKTS	WT1pKTS	0.11970538481085799
WT1pKTS	WT1mKTS	0.11970538481085799
FGF9	WT1mKTS	-0.119069507136452
WT1mKTS	FGF9	-0.119069507136452
FGF9	WNT4	-0.11826815401718
WNT4	FGF9	-0.11826815401718
FGF9	CBX2	-0.11791999054130399
CBX2	FGF9	-0.11791999054130399
RSPO1	DHH	-0.114520654055773
DHH	RSPO1	-0.114520654055773
GATA4	DHH	-0.113758971319264
DHH	GATA4	-0.113758971319264
CTNNB1	WT1pKTS	-0.11303166902718
WT1pKTS	CTNNB1	-0.11303166902718
DKK1	FOXL2	-0.11299782319869502
FOXL2	DKK1	-0.11299782319869502
FGF9	RSPO1	-0.11166860297768598
RSPO1	FGF9	-0.11166860297768598
PGD2	GATA4	-0.11129448492560301
GATA4	PGD2	-0.11129448492560301
WT1mKTS	AMH	-0.10931181129032999
AMH	WT1mKTS	-0.10931181129032999
DMRT1	UGR	-0.10795003335856501
UGR	DMRT1	-0.10795003335856501
PGD2	NR0B1	-0.106747950732127
NR0B1	PGD2	-0.106747950732127
DKK1	CBX2	-0.10599091075325201
CBX2	DKK1	-0.105990910753251
WT1pKTS	GATA4	0.101353138566746
GATA4	WT1pKTS	0.101353138566745
WT1pKTS	DHH	-0.10040214604737199
DHH	WT1pKTS	-0.10040214604737199
WT1pKTS	UGR	0.09999821335333399
UGR	WT1pKTS	0.09999821335333399
WT1pKTS	SRY	0.0980486307722953
SRY	WT1pKTS	0.0980486307722951
NR0B1	CBX2	-0.0951841391699837
CBX2	NR0B1	-0.0951841391699837
DKK1	GATA4	-0.0951080905684566
GATA4	DKK1	-0.0951080905684565
WT1mKTS	SOX9	-0.0947330705641217
SOX9	WT1mKTS	-0.0947330705641216
FGF9	PGD2	0.0933315727882963
PGD2	FGF9	0.0933315727882963
PGD2	CBX2	-0.0929725879986461
CBX2	PGD2	-0.092972587998646
CBX2	SOX9	-0.0929059937202675
SOX9	CBX2	-0.0929059937202674
RSPO1	AMH	-0.0924689603390978
AMH	RSPO1	-0.0924689603390978
DHH	WT1mKTS	-0.0911566290183535
WT1mKTS	DHH	-0.0911566290183535
PGD2	WT1mKTS	-0.0905757119445631
WT1mKTS	PGD2	-0.090575711944563
PGD2	DHH	0.08895829402229499
DHH	PGD2	0.0889582940222948
UGR	CTNNB1	-0.0880626749172777
CTNNB1	UGR	-0.0880626749172776
UGR	RSPO1	-0.0873740400686923
RSPO1	UGR	-0.0873740400686923
