SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
UGR,SRY,0.562363406453464,repression
SRY,FOXL2,0.522066198228655,repression
SRY,GATA4,0.478823193359293,repression
RSPO1,CBX2,0.444497076821941,repression
CTNNB1,CBX2,0.433666009962511,activation
RSPO1,WNT4,0.353835143144198,activation
SRY,WT1mKTS,0.345320903520308,repression
CBX2,SRY,0.338606312402839,repression
SRY,WT1pKTS,0.318355173973874,repression
UGR,UGR,0.309366863881548,activation
CTNNB1,CTNNB1,0.288734493923401,activation
CBX2,FOXL2,0.26914823625298,repression
CBX2,WNT4,0.267898555872372,repression
CBX2,CBX2,0.264497943193692,activation
CTNNB1,SRY,0.254334001401812,repression
UGR,WNT4,0.253845337868683,repression
UGR,NR0B1,0.251909964206457,repression
SRY,AMH,0.24738339389191,repression
CBX2,UGR,0.241637216078346,activation
CTNNB1,UGR,0.223348043374768,repression
SRY,PGD2,0.221440866085694,repression
CTNNB1,WNT4,0.221026312886702,activation
RSPO1,SRY,0.215351687057901,repression
RSPO1,CTNNB1,0.204872038305248,activation
UGR,WT1mKTS,0.20132187873796,activation
UGR,CBX2,0.199779972199506,activation
NR5A1,CBX2,0.196012920648046,activation
CBX2,NR0B1,0.190162403338188,repression
NR5A1,CTNNB1,0.177591421202669,repression
UGR,GATA4,0.169167007718702,repression
NR5A1,DMRT1,0.169118998619316,repression
SRY,FGF9,0.167469784997022,repression
RSPO1,UGR,0.166608708746444,repression
FOXL2,FOXL2,0.153594818426232,activation
UGR,WT1pKTS,0.145243372763963,repression
SRY,NR0B1,0.144973562051063,activation
CTNNB1,RSPO1,0.143303591785988,activation
FOXL2,DHH,0.141193798120666,activation
SRY,DHH,0.140845446221382,repression
CBX2,WT1pKTS,0.140809616771944,repression
SRY,SRY,0.133088819894276,activation
NR5A1,DKK1,0.124005503573746,repression
CTNNB1,WT1mKTS,0.122319219405757,repression
FOXL2,FGF9,0.121276512349042,repression
CBX2,WT1mKTS,0.106752278292143,activation
CBX2,GATA4,0.101590311198927,repression
SRY,SOX9,0.10010577695076,repression
CTNNB1,NR0B1,0.0996122433327966,repression
SRY,UGR,0.0973191273492419,repression
FOXL2,SRY,0.0931485515478575,repression
FOXL2,PGD2,0.0898085815975726,activation
NR5A1,WT1mKTS,0.0788831567252416,activation
FOXL2,AMH,0.0772615451816576,activation
CBX2,CTNNB1,0.0689375400626061,activation
FOXL2,WT1mKTS,0.066976489849705,activation
FOXL2,GATA4,0.0580432572236112,repression
CTNNB1,DMRT1,0.0526496362112903,repression
RSPO1,DMRT1,0.0508234809801594,activation
CTNNB1,WT1pKTS,0.0463826092635191,repression
