Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.872324775829598
WT1mKTS	WT1pKTS	0.872324775829598
UGR	WNT4	0.86450301551445
NR0B1	DKK1	0.856547952115737
NR0B1	DMRT1	0.853271261981134
UGR	DKK1	-0.852756472357778
UGR	FGF9	-0.847897141948238
DKK1	DMRT1	0.844731895783547
DMRT1	DKK1	0.844731895783547
UGR	DMRT1	-0.837650502002947
GATA4	WT1mKTS	0.837441110242978
WT1mKTS	GATA4	0.837441110242978
GATA4	WT1pKTS	0.834187957635959
WT1pKTS	GATA4	0.834187957635959
UGR	DHH	-0.831585850034721
DKK1	FGF9	0.831242793540787
DMRT1	FGF9	0.827945848613634
DKK1	NR0B1	-0.826168866104593
UGR	PGD2	-0.825819722321787
DMRT1	DHH	0.825697292293883
DKK1	DHH	0.823278262729222
DMRT1	NR0B1	-0.821102519917488
DKK1	PGD2	0.816542557258397
UGR	SOX9	-0.814591271235886
DKK1	AMH	0.813950678369828
DMRT1	AMH	0.813542806009194
UGR	AMH	-0.813003695954575
NR0B1	WNT4	-0.811491398762347
NR0B1	UGR	-0.810439114750526
DMRT1	PGD2	0.809387851309
UGR	CBX2	0.807290639900371
DKK1	WNT4	-0.804753705832505
SRY	WNT4	-0.798977122238689
SRY	UGR	-0.796948386090468
NR0B1	SRY	0.794027501984042
DMRT1	WNT4	-0.790973804415281
SRY	DKK1	0.790256148879977
UGR	SRY	-0.785726243287929
CBX2	WNT4	0.782901757905783
SRY	DMRT1	0.782059219264052
CBX2	FGF9	-0.779853585021517
CBX2	NR0B1	0.775505963414766
DKK1	SOX9	0.773154485442717
UGR	NR0B1	0.772731309377686
CBX2	DHH	-0.772612160707355
SRY	FGF9	0.769911367491098
CBX2	PGD2	-0.766562015566972
CBX2	AMH	-0.766229445768732
CBX2	DKK1	-0.765310224879798
DMRT1	SOX9	0.7650781681276
SRY	DHH	0.760758155132042
CBX2	DMRT1	-0.760637618011536
SRY	CBX2	-0.752385785813881
SRY	NR0B1	0.752350736013228
DKK1	CBX2	-0.751950564853965
NR0B1	SOX9	0.751553631671284
NR0B1	CBX2	-0.749448193803663
CBX2	SOX9	-0.747704421629863
SRY	PGD2	0.747500598543107
DMRT1	CBX2	-0.746034314613929
SRY	SOX9	0.738848255167345
SRY	AMH	0.738399499095452
SRY	RSPO1	-0.724778220419335
CBX2	UGR	0.723516139274463
UGR	RSPO1	0.716901712256828
UGR	GATA4	0.688941919902479
NR0B1	CTNNB1	-0.68557690244309
RSPO1	NR5A1	-0.68072573570093
NR0B1	RSPO1	-0.680156234030604
UGR	WT1pKTS	0.678542369055742
NR0B1	FGF9	0.67683957451075
NR0B1	DHH	0.673656793446006
DKK1	GATA4	-0.663752606728462
SRY	CTNNB1	-0.655278403932704
NR0B1	PGD2	0.652120732549768
CBX2	SRY	-0.651320097219526
CBX2	GATA4	0.648791729912874
