TF	target	importance
FOXL2	WT1pKTS	186.76271999711173
CTNNB1	FOXL2	112.87045236312481
WT1pKTS	NR5A1	109.62484553794215
NR5A1	RSPO1	103.27383075234387
WT1pKTS	FOXL2	102.19349658254359
DMRT1	DKK1	99.76916707352747
NR0B1	WNT4	98.0483787010963
CTNNB1	RSPO1	92.01630915116718
NR5A1	CBX2	90.74239332855453
DKK1	DMRT1	87.85980935875098
DKK1	SRY	85.66830071515128
UGR	CBX2	83.10608121714428
RSPO1	CTNNB1	81.25627076086815
CBX2	UGR	80.59564863357514
SOX9	WNT4	79.61393016779036
CTNNB1	NR5A1	77.06380247419406
SRY	DMRT1	77.02955972216571
CTNNB1	WNT4	71.4454142458354
NR5A1	WT1pKTS	70.75351293989861
UGR	WT1mKTS	69.30658990851771
NR5A1	FOXL2	67.73009078370598
FOXL2	NR5A1	66.24472314911534
WNT4	NR0B1	65.7005379540317
CBX2	NR5A1	64.5264368021837
WNT4	CTNNB1	63.380122466197264
CTNNB1	WT1pKTS	63.020989108989596
NR5A1	UGR	62.27773991349982
SRY	FOXL2	61.050083670396255
UGR	NR0B1	60.42071593553162
DHH	NR0B1	59.42635182298352
WNT4	RSPO1	58.80310093972498
PGD2	WNT4	58.4655956864386
RSPO1	NR0B1	58.05795135773672
FOXL2	RSPO1	57.43574892323539
DHH	AMH	57.21135833144986
DMRT1	SRY	57.11975304703545
CTNNB1	SRY	56.80679943372141
AMH	NR0B1	56.54339250131998
RSPO1	WNT4	56.43828482970695
WT1mKTS	GATA4	55.622884271809596
CTNNB1	CBX2	55.099442527462536
DHH	WT1mKTS	54.74425510312487
DMRT1	SOX9	54.45822282576764
PGD2	NR0B1	53.882460901110804
FGF9	WNT4	53.844290081087614
SRY	DKK1	53.83909423632224
RSPO1	WT1pKTS	53.33274380601365
UGR	GATA4	52.9116343193693
RSPO1	NR5A1	52.8906170603004
RSPO1	SRY	51.78910569647458
UGR	NR5A1	51.29121914694538
DMRT1	WNT4	51.250591929370415
FOXL2	SRY	50.81776581317414
FGF9	WT1mKTS	50.55423670708575
PGD2	AMH	50.17611640743495
AMH	PGD2	50.03593651327566
GATA4	WT1mKTS	49.93320011802169
RSPO1	FOXL2	49.00657803058
AMH	WNT4	48.54747603284792
SRY	UGR	48.43261239979695
WT1pKTS	CBX2	47.962415704802936
GATA4	DMRT1	47.033154255791146
AMH	GATA4	46.95457186081109
PGD2	FGF9	46.260392470731176
NR0B1	RSPO1	46.18879753819305
RSPO1	CBX2	45.9107619871631
DHH	GATA4	45.293096227289844
WT1pKTS	CTNNB1	44.76598516535539
WNT4	SOX9	44.100182700534894
NR5A1	CTNNB1	43.9116250804957
NR5A1	NR0B1	43.18953779059383
NR5A1	SRY	42.9573871119428
FGF9	NR0B1	42.80090753447217
SOX9	WT1mKTS	42.761757493576916
DKK1	WNT4	42.69743165514727
WT1pKTS	UGR	42.62281273603801
AMH	DHH	42.32417656985443
SRY	WT1pKTS	42.289900840927835
FGF9	GATA4	42.083329494039916
NR0B1	CBX2	41.34376399980153
DHH	PGD2	41.30384224052844
WNT4	UGR	40.96380812200129
WT1pKTS	SRY	40.7814634473697
AMH	FGF9	40.757701090802826
GATA4	DHH	40.68912869791965
SRY	GATA4	39.949784462106955
CTNNB1	DKK1	39.897273159114725
NR0B1	NR5A1	39.72356884641837
SOX9	AMH	39.519431574355686
CTNNB1	DMRT1	39.40102074752935
FOXL2	WNT4	39.266197378841305
PGD2	DHH	39.02914961452729
SOX9	PGD2	38.577767612064775
DMRT1	CBX2	38.55535474119619
FGF9	PGD2	38.11650398648217
UGR	WNT4	37.80524096396565
DKK1	CBX2	37.739031684989186
NR0B1	CTNNB1	37.62574252484831
GATA4	WNT4	37.22270337815196
WT1pKTS	WT1mKTS	37.20276810190767
SOX9	RSPO1	37.101401748457164
WT1mKTS	PGD2	37.084675092309055
DKK1	WT1mKTS	37.05289208017576
DHH	SOX9	36.84936141566412
DMRT1	GATA4	36.79131057410909
GATA4	DKK1	36.69807277533279
SRY	WT1mKTS	36.67079127565848
WT1pKTS	WNT4	36.46774946000437
PGD2	WT1mKTS	36.33986135767591
WNT4	GATA4	36.30168256449059
NR0B1	UGR	36.089191897232666
AMH	WT1mKTS	36.025479898485095
DMRT1	UGR	35.76476920448849
SOX9	GATA4	35.69667854006853
RSPO1	UGR	35.41747160176426
WNT4	DKK1	35.16329804983555
DKK1	GATA4	34.90500421122468
DMRT1	FOXL2	34.87510493785461
CBX2	RSPO1	34.7235312383155
DMRT1	CTNNB1	34.245725427824844
WT1pKTS	RSPO1	34.189539782637134
NR5A1	WNT4	33.48001988684154
WNT4	WT1pKTS	33.36973286796061
FGF9	AMH	33.31643321451322
CBX2	NR0B1	32.92232277789045
DHH	FGF9	32.595726571991804
SRY	WNT4	32.197692434445756
CTNNB1	UGR	32.08384435727647
WT1mKTS	WNT4	32.02841833678896
SRY	SOX9	31.95802760303613
