SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.24425356434302,repression
WT1mKTS,SOX9,1.84172083822065,repression
WT1mKTS,DMRT1,1.64711085784493,repression
WT1mKTS,DKK1,1.36326118961673,repression
WT1pKTS,NR5A1,1,activation
WT1mKTS,GATA4,0.96546819065783,repression
WT1mKTS,WNT4,0.717542053267651,repression
NR5A1,CBX2,0.685811638107417,activation
WT1mKTS,WT1mKTS,0.625500644031572,activation
NR5A1,RSPO1,0.590873071171378,repression
WT1mKTS,DHH,0.585397790203521,repression
WT1mKTS,NR0B1,0.573288318842474,repression
WT1pKTS,RSPO1,0.493948842298099,repression
NR5A1,SOX9,0.489636929260703,activation
NR5A1,CTNNB1,0.467360191893222,repression
WT1mKTS,FGF9,0.43149362185991,repression
WT1pKTS,CTNNB1,0.415274110196421,repression
WT1pKTS,WT1pKTS,0.367960315922731,activation
WT1pKTS,FOXL2,0.338692134880718,repression
NR5A1,UGR,0.313810321267676,repression
NR5A1,SRY,0.180515089138572,repression
WT1pKTS,AMH,0.172086480970801,repression
WT1pKTS,SRY,0.121897820743771,repression
WT1mKTS,FOXL2,0.117807413130273,repression
DKK1,PGD2,0.0826432553007147,repression
NR5A1,NR5A1,0.0774871155946059,activation
CTNNB1,CBX2,0.0675060100514194,repression
CTNNB1,UGR,0.0602416894955776,repression
NR0B1,PGD2,0.0502241593076711,repression
NR0B1,DHH,0.0477121990171757,repression
SRY,AMH,0.0424238071430145,repression
WT1pKTS,CBX2,0.04148136808983,repression
NR0B1,SOX9,0.0410578438791497,repression
DKK1,WNT4,0.0409335161002324,repression
DKK1,GATA4,0.0398434764822782,repression
CTNNB1,SRY,0.0370229853866206,repression
UGR,DHH,0.035086915980407,activation
SRY,DHH,0.0332670775028877,repression
SRY,SOX9,0.0330173344246425,activation
SRY,FGF9,0.0322260116292699,repression
UGR,FGF9,0.029629444055248,activation
UGR,AMH,0.0281439635581233,activation
DKK1,NR0B1,0.027879425319661,repression
NR0B1,DKK1,0.0273970576684744,repression
NR0B1,FGF9,0.0269724677849507,repression
UGR,PGD2,0.0245735462613424,repression
UGR,SOX9,0.0236479475395366,repression
CTNNB1,WNT4,0.0236465402268817,activation
SRY,DKK1,0.0226567649934504,activation
CTNNB1,RSPO1,0.0218227945152987,activation
NR0B1,DMRT1,0.0181489937925489,repression
UGR,UGR,0.0155157374083362,activation
SRY,UGR,0.014093558892975,repression
NR0B1,AMH,0.0139618352209017,repression
RSPO1,WT1mKTS,0.0139120583292287,repression
RSPO1,UGR,0.0132528998087162,repression
CTNNB1,CTNNB1,0.0132489874450278,activation
UGR,SRY,0.0125780007947261,repression
UGR,DKK1,0.0121934204741453,repression
AMH,SOX9,0.0118801686360953,repression
AMH,DMRT1,0.0114751914700505,repression
SRY,CBX2,0.0113074573676498,repression
CTNNB1,NR0B1,0.0107352390451076,repression
DKK1,WT1mKTS,0.0106695578771492,repression
PGD2,DHH,0.0103485514012867,activation
RSPO1,CBX2,0.0099290579583046,repression
NR0B1,WNT4,0.00985786301498335,activation
AMH,WT1mKTS,0.00867941890353624,repression
AMH,PGD2,0.00820902537180213,activation
SRY,PGD2,0.00811551381322784,repression
AMH,GATA4,0.0078084334456964,repression
RSPO1,NR0B1,0.00759206224579907,repression
AMH,DKK1,0.00736128526425894,activation
PGD2,PGD2,0.00720160778442446,activation
SRY,SRY,0.00716096437056691,activation
NR0B1,GATA4,0.00679345208669569,repression
AMH,NR0B1,0.00581450572948629,repression
RSPO1,SRY,0.00521624268765574,repression
DKK1,DMRT1,0.00501542261369462,activation
RSPO1,GATA4,0.00495379058238726,repression
AMH,WNT4,0.00450428488990639,repression
PGD2,DMRT1,0.0043920165589873,repression
SOX9,PGD2,0.00438860748600961,activation
RSPO1,WNT4,0.00428272307702993,repression
RSPO1,DMRT1,0.00399322884174075,repression
UGR,NR0B1,0.00394632809337151,repression
PGD2,DKK1,0.00394067627966159,repression
PGD2,GATA4,0.00378451718291401,repression
PGD2,FGF9,0.00377961309224478,activation
SRY,DMRT1,0.00341907432668651,activation
PGD2,WT1pKTS,0.00306662974045049,activation
NR0B1,WT1pKTS,0.00305214447176621,repression
SRY,RSPO1,0.00269790956962785,repression
UGR,DMRT1,0.0025270388633377,repression
PGD2,FOXL2,0.00241994750001307,activation
DKK1,SOX9,0.00234716807326942,activation
UGR,CBX2,0.00222573200594585,activation
AMH,CTNNB1,0.00211324895386534,activation
PGD2,WT1mKTS,0.00190509971697256,repression
SOX9,WNT4,0.00187061361753271,repression
PGD2,WNT4,0.00151842234416377,repression
NR0B1,NR0B1,0.00134813340237046,activation
AMH,CBX2,0.0011792577661623,repression
SOX9,UGR,0.00110496018661133,repression
UGR,WNT4,0.000810016580587012,repression
RSPO1,DKK1,0.000771297795357125,repression
SOX9,DHH,0.000715266486610833,activation
UGR,WT1mKTS,0.000624224717355401,repression
AMH,UGR,0.000541717146582432,activation
PGD2,NR0B1,0.000260997956727813,repression
AMH,FGF9,0.000142765312542914,repression
SOX9,NR0B1,0.000136957097415851,repression
AMH,RSPO1,6.51191823939743e-05,repression
SOX9,CBX2,5.21758318078918e-05,repression
GATA4,PGD2,1.96946829364174e-35,repression
WNT4,DHH,1.64115370491739e-35,repression
GATA4,SOX9,1.36955700521697e-35,repression
CBX2,UGR,1.27488899748436e-35,activation
FOXL2,NR5A1,1.1467312591736e-35,repression
DMRT1,PGD2,1.12333463374712e-35,repression
WNT4,PGD2,1.06113314104748e-35,repression
WNT4,WT1pKTS,1.00711153645261e-35,repression
GATA4,DKK1,9.21060551914893e-36,repression
CBX2,SRY,8.77493807227868e-36,repression
GATA4,DMRT1,7.58469175853663e-36,repression
