SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
SRY,GATA4,0.55456198260932,repression
SRY,FOXL2,0.477434496948194,repression
SRY,WT1pKTS,0.444143312245758,repression
DHH,SOX9,0.428978488430544,activation
CTNNB1,CBX2,0.422447312800501,repression
RSPO1,CBX2,0.410768691684872,repression
SRY,PGD2,0.305554495547794,repression
RSPO1,WNT4,0.3034517175152,activation
DMRT1,WT1mKTS,0.302671306973858,activation
DMRT1,CBX2,0.27794640418116,repression
UGR,UGR,0.274651872719535,activation
RSPO1,CTNNB1,0.262784492273674,activation
SRY,AMH,0.254575661616702,repression
UGR,GATA4,0.253120287077855,repression
SRY,FGF9,0.247143278240418,repression
UGR,SRY,0.245761360490663,repression
DHH,PGD2,0.23933538728338,activation
CBX2,CBX2,0.230052258335748,activation
DMRT1,RSPO1,0.223125016914518,activation
DHH,FGF9,0.219170393990213,activation
SRY,WT1mKTS,0.213083630626167,repression
DHH,AMH,0.209464682340364,activation
CTNNB1,CTNNB1,0.206765588839318,activation
SRY,DHH,0.205430833079308,repression
CTNNB1,WT1mKTS,0.193821473290607,repression
CTNNB1,WNT4,0.193417973963358,activation
CBX2,UGR,0.191516723262393,activation
UGR,NR0B1,0.187974108284772,repression
SRY,NR0B1,0.187898461308168,activation
CBX2,FOXL2,0.179399136324666,repression
CTNNB1,UGR,0.170489847535619,repression
CBX2,WNT4,0.169927374423653,repression
UGR,WT1pKTS,0.169888159838919,repression
DMRT1,CTNNB1,0.167594585796983,repression
RSPO1,UGR,0.146228534588379,repression
CBX2,NR0B1,0.143454824348735,repression
FOXL2,GATA4,0.141872019976868,repression
UGR,CBX2,0.141539451892325,activation
CTNNB1,RSPO1,0.124735030307948,activation
DHH,DHH,0.119497946130945,activation
CTNNB1,SRY,0.11321265585353,repression
DMRT1,NR5A1,0.102460481522924,repression
FOXL2,WT1pKTS,0.101735898699629,activation
CBX2,SRY,0.100479132439255,repression
GATA4,SOX9,0.0908667104821994,repression
CTNNB1,DMRT1,0.0891121347639235,repression
DMRT1,WNT4,0.0729168329415656,repression
RSPO1,SRY,0.0681484043950046,repression
FOXL2,DHH,0.0670242648912607,activation
FOXL2,FOXL2,0.0651392279445091,activation
CBX2,GATA4,0.0646392458862852,repression
DMRT1,DMRT1,0.0612824506727442,activation
FOXL2,FGF9,0.0605225822392185,repression
DMRT1,GATA4,0.0604468960143624,repression
SRY,SRY,0.0603549964526369,activation
UGR,WNT4,0.0600189105576797,repression
FOXL2,WT1mKTS,0.0593845412461811,repression
GATA4,FGF9,0.0577684102729938,repression
FOXL2,PGD2,0.0548292395244553,activation
GATA4,PGD2,0.0490736868489424,repression
FOXL2,AMH,0.0448349599430643,repression
SRY,UGR,0.0443019860342821,repression
CTNNB1,NR0B1,0.0436869555030007,repression
DMRT1,UGR,0.0425023311021217,repression
GATA4,AMH,0.0399583148327022,repression
DHH,NR0B1,0.039440007164671,repression
CBX2,WT1mKTS,0.0381496512470614,repression
UGR,PGD2,0.038081764188173,repression
GATA4,DHH,0.0336704284018779,repression
RSPO1,NR0B1,0.0318575837258869,repression
GATA4,NR0B1,0.0290022067804086,activation
FOXL2,SRY,0.0275445620675053,repression
FOXL2,NR0B1,0.024299114403814,activation
DMRT1,SRY,0.0224783594718668,activation
UGR,AMH,0.0222715599479574,repression
RSPO1,RSPO1,0.02097657865217,activation
GATA4,WNT4,0.0206342294212282,repression
SRY,SOX9,0.0182867529446661,repression
RSPO1,DMRT1,0.0164398714232724,activation
GATA4,GATA4,0.0123946816011716,activation
WNT4,FOXL2,0.0121459336727022,repression
UGR,FGF9,0.00818527468529971,repression
AMH,SOX9,0.00770156580512356,activation
FGF9,SOX9,0.00564861444006016,activation
AMH,NR5A1,0.00527629467572634,repression
WNT4,CBX2,0.00484323923613303,repression
