	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5187099827057277	-0.44525631129896964	0.5039118845840295	-0.5495948587319011	0.5433957439056386	-0.423424932435276	0.7163739680945579	0.8438837366868682	-0.5953839198593224	-0.2877907495185999	0.5181566281620563	-0.35735714519797995	0.3060475401880819	0.4089061612471579	-0.5546335497169039	-0.27393302563115723	0.7081081811368519	-0.4481860362281979
FGF9	0.5187099827057277	1.0	-0.5496690939528084	0.7644971157263551	-0.4800039306513134	0.766236638637745	-0.4742393907240341	0.4068312163231902	0.5166390117945674	-0.6780470805355219	-0.2600165553182522	0.7486061840276694	-0.6119914870921823	0.3271517145696117	0.2037003415485442	-0.3497264247913129	-0.14135532610614968	0.6742081352352363	-0.47694999853290726
RSPO1	-0.44525631129896964	-0.5496690939528084	1.0	-0.5467567595550861	0.8520213229749498	-0.5525173875948293	0.2432250403065942	-0.5081837008967008	-0.4507751405437542	0.7669941768055993	-0.2908705732782621	-0.5236560375299106	0.6587191136843824	-0.7407437228455034	-0.5981121358397695	0.6892245135228392	-0.31963975153063406	-0.5765937424176857	0.249661056760909
DHH	0.5039118845840295	0.7644971157263551	-0.5467567595550861	1.0	-0.4848301955256921	0.7656371626472315	-0.4583368944138354	0.394798062268028	0.5248868211094149	-0.6646041516685237	-0.2578727146140904	0.7544788964637572	-0.6000287567569271	0.32140498136590107	0.20338735969660582	-0.33776584509616314	-0.1479247376808821	0.6650697014836858	-0.4785534677908231
CTNNB1	-0.5495948587319011	-0.4800039306513134	0.8520213229749498	-0.4848301955256921	1.0	-0.5048254863831309	0.2369455810163442	-0.5797404765639457	-0.5458593961374648	0.7481652563087029	-0.2784523783457794	-0.4813095377482942	0.6129618448046922	-0.7116966164960602	-0.6569634976440215	0.7453371026756783	-0.307053569398397	-0.5623692710261402	0.24282518090420935
PGD2	0.5433957439056386	0.766236638637745	-0.5525173875948293	0.7656371626472315	-0.5048254863831309	1.0	-0.4798605521563995	0.4333069733191225	0.553782400079073	-0.690913954117076	-0.27158183883328646	0.7590224515245693	-0.6167962149786708	0.3405750975636213	0.24207170087800628	-0.3845675953584746	-0.1612957278876372	0.685561471761091	-0.4880022067506594
WT1mKTS	-0.423424932435276	-0.4742393907240341	0.2432250403065942	-0.4583368944138354	0.2369455810163442	-0.4798605521563995	1.0	-0.3855368280108351	-0.43808955554210816	0.34103304096032955	0.2056660727698877	-0.4712860844039451	0.2872836273524672	-0.13807450132933496	-0.08687040109009285	0.2231470899281905	0.052639217578922766	-0.4669551539249788	0.7990781958419416
SRY	0.7163739680945579	0.4068312163231902	-0.5081837008967008	0.394798062268028	-0.5797404765639457	0.4333069733191225	-0.3855368280108351	1.0	0.7264293321681349	-0.44311862350760606	-0.08121173057026794	0.41558581053989646	-0.22736867575813446	0.48283691803430595	0.5557559276227461	-0.6901125305617708	-0.21041554092834647	0.5961047693335435	-0.37238153525795253
DKK1	0.8438837366868682	0.5166390117945674	-0.4507751405437542	0.5248868211094149	-0.5458593961374648	0.553782400079073	-0.43808955554210816	0.7264293321681349	1.0	-0.5876797515202112	-0.3052017464965035	0.5256224431839913	-0.35627690202173906	0.3106549102784174	0.40660645181599964	-0.5607679672502629	-0.26807518468225927	0.7172036337633523	-0.45111261284710075
WNT4	-0.5953839198593224	-0.6780470805355219	0.7669941768055993	-0.6646041516685237	0.7481652563087029	-0.690913954117076	0.34103304096032955	-0.44311862350760606	-0.5876797515202112	1.0	-0.01607658530773205	-0.6461890841119654	0.7614680803201522	-0.5571509326141171	-0.45099626840328416	0.5542994098133811	-0.14978443004934539	-0.6966795299746743	0.35959039370556994
CBX2	-0.2877907495185999	-0.2600165553182522	-0.2908705732782621	-0.2578727146140904	-0.2784523783457794	-0.27158183883328646	0.2056660727698877	-0.08121173057026794	-0.3052017464965035	-0.01607658530773205	1.0	-0.25578352547334177	-0.16964373925636264	0.4440871183204512	0.3655613429632962	-0.28606434161538313	0.7183569727288037	-0.29309922973325675	0.2293545775127628
AMH	0.5181566281620563	0.7486061840276694	-0.5236560375299106	0.7544788964637572	-0.4813095377482942	0.7590224515245693	-0.4712860844039451	0.41558581053989646	0.5256224431839913	-0.6461890841119654	-0.25578352547334177	1.0	-0.615080957625521	0.3107205423453884	0.21008558840827762	-0.36602636389758825	-0.1498221798143859	0.6357350066330864	-0.47963924461295815
NR0B1	-0.35735714519797995	-0.6119914870921823	0.6587191136843824	-0.6000287567569271	0.6129618448046922	-0.6167962149786708	0.2872836273524672	-0.22736867575813446	-0.35627690202173906	0.7614680803201522	-0.16964373925636264	-0.615080957625521	1.0	-0.51636134317003	-0.38649794391202996	0.4572086997226486	-0.31789592124583665	-0.4794122632127128	0.2880705592808846
NR5A1	0.3060475401880819	0.3271517145696117	-0.7407437228455034	0.32140498136590107	-0.7116966164960602	0.3405750975636213	-0.13807450132933496	0.48283691803430595	0.3106549102784174	-0.5571509326141171	0.4440871183204512	0.3107205423453884	-0.51636134317003	1.0	0.7563115390320595	-0.7692248553545311	0.37412229615244297	0.4119060952339325	-0.11644663574348306
WT1pKTS	0.4089061612471579	0.2037003415485442	-0.5981121358397695	0.20338735969660582	-0.6569634976440215	0.24207170087800628	-0.08687040109009285	0.5557559276227461	0.40660645181599964	-0.45099626840328416	0.3655613429632962	0.21008558840827762	-0.38649794391202996	0.7563115390320595	1.0	-0.8125518952427546	0.2915374644648001	0.31491623120981954	-0.07205150963389487
FOXL2	-0.5546335497169039	-0.3497264247913129	0.6892245135228392	-0.33776584509616314	0.7453371026756783	-0.3845675953584746	0.2231470899281905	-0.6901125305617708	-0.5607679672502629	0.5542994098133811	-0.28606434161538313	-0.36602636389758825	0.4572086997226486	-0.7692248553545311	-0.8125518952427546	1.0	-0.20716522907178384	-0.49225334866904136	0.20286627290912512
UGR	-0.27393302563115723	-0.14135532610614968	-0.31963975153063406	-0.1479247376808821	-0.307053569398397	-0.1612957278876372	0.052639217578922766	-0.21041554092834647	-0.26807518468225927	-0.14978443004934539	0.7183569727288037	-0.1498221798143859	-0.31789592124583665	0.37412229615244297	0.2915374644648001	-0.20716522907178384	1.0	-0.21692050168874122	0.04937737064419971
SOX9	0.7081081811368519	0.6742081352352363	-0.5765937424176857	0.6650697014836858	-0.5623692710261402	0.685561471761091	-0.4669551539249788	0.5961047693335435	0.7172036337633523	-0.6966795299746743	-0.29309922973325675	0.6357350066330864	-0.4794122632127128	0.4119060952339325	0.31491623120981954	-0.49225334866904136	-0.21692050168874122	1.0	-0.4816481566627111
GATA4	-0.4481860362281979	-0.47694999853290726	0.249661056760909	-0.4785534677908231	0.24282518090420935	-0.4880022067506594	0.7990781958419416	-0.37238153525795253	-0.45111261284710075	0.35959039370556994	0.2293545775127628	-0.47963924461295815	0.2880705592808846	-0.11644663574348306	-0.07205150963389487	0.20286627290912512	0.04937737064419971	-0.4816481566627111	1.0
