Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
GATA4,DHH,0.32261999999999996,0.9508578431372549,1.0,0.9508578431372549,2.255593170445998,-0.2538621098676437,4.122977221337409,30,30,30,1
WT1mKTS,RSPO1,0.19035833333333332,0.9392156862745098,1.0,0.9392156862745098,2.483660968457809,-0.3244250626366081,4.119888887892147,30,30,30,1
WT1mKTS,CTNNB1,0.067641,0.9313725490196079,1.0,0.9313725490196079,1.844490875517643,-0.22555555638622557,4.081587337933772,30,30,30,1
WT1mKTS,CBX2,1.1419903333333332,0.9294117647058824,1.0,0.9294117647058824,2.1384434081178614,-0.2446260738218694,4.122815508455314,30,30,30,1
WT1mKTS,UGR,1.487708,0.9294117647058824,1.0,0.9294117647058824,2.170801973176016,-0.2784437531570837,4.12235357075897,30,30,30,1
WT1mKTS,SRY,0.13100733333333334,0.9292892156862745,1.0,0.9292892156862745,1.933141130599126,-0.265562254548807,4.119200464582176,30,30,30,1
GATA4,FGF9,0.45481466666666664,0.9214460784313726,1.0,0.9214460784313726,1.959791069996629,-0.33994957998519415,4.123085784319842,30,30,30,1
WT1mKTS,FGF9,0.044636,0.9214460784313726,1.0,0.9214460784313726,1.1657577234968068,-0.3093702058405769,4.090351490891826,30,30,30,1
WT1mKTS,WNT4,0.5567946666666667,0.9176470588235294,1.0,0.9176470588235294,1.6138428104694191,-0.2503967787297619,4.1230991699897155,30,30,30,1
GATA4,NR5A1,0.16366733333333333,0.9169117647058823,1.0,0.9169117647058823,1.618214320369877,-0.2953535571099121,4.12263219340308,30,30,30,1
WT1mKTS,NR0B1,0.10078833333333333,0.9131127450980393,1.0,0.9131127450980393,1.1942596936912673,-0.282676044002109,4.069727276686249,30,30,30,1
WT1mKTS,GATA4,0.00039833333333333333,0.9040251322751323,0.9666666666666667,0.9351984126984126,2.756726706775952,0.2917781324774471,3.990423610899457,29,30,30,1
GATA4,CBX2,0.6586196666666667,0.9036764705882353,1.0,0.9036764705882353,1.1696215941364607,-0.2972803833588211,4.117280235138994,30,30,30,1
WT1mKTS,AMH,0.056288,0.9031862745098038,1.0,0.9031862745098038,1.3771959987886,-0.29520708330703643,4.116021272055878,30,30,30,1
GATA4,UGR,0.9339103333333333,0.884313725490196,1.0,0.884313725490196,1.1581272166879903,-0.32525927855968434,4.122887214700988,30,30,30,1
GATA4,CTNNB1,0.2794036666666667,0.8832679738562091,0.9666666666666667,0.9137254901960784,1.9444131400183557,-0.3341974633163105,4.118607703075463,29,30,30,1
