	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5180013030899016	-0.4410016235156025	0.49604158526128345	-0.5478429756635088	0.5374003685779433	-0.4236922304266249	0.7168860523979668	0.8413226409165278	-0.6016537920476481	-0.2785097232668421	0.5057769294078714	-0.3687945736823402	0.31481483224305123	0.4065602406895091	-0.5566118461153263	-0.27340082537560495	0.7051436205697388	-0.45352425632975096
FGF9	0.5180013030899016	1.0	-0.5448294925513567	0.7614662694852808	-0.48721567286271744	0.767495006284192	-0.4688481338210386	0.41755951717315976	0.5203712845423301	-0.6800670110521669	-0.25131822973490175	0.7447031955310173	-0.6167696398028238	0.33032007115247825	0.20580441537928817	-0.3550269461339746	-0.15213665245591307	0.6729488984008278	-0.4884550381710943
RSPO1	-0.4410016235156025	-0.5448294925513567	1.0	-0.5329913547998149	0.8547733947953424	-0.5369919494666511	0.24821490002695284	-0.5202366143774322	-0.4491938942658075	0.7670074015649675	-0.31128966767398386	-0.5183619666067003	0.655191788301601	-0.7364630604750906	-0.5935031151358983	0.6822062644454442	-0.3214303889351657	-0.5675620033448633	0.25446634918142125
DHH	0.49604158526128345	0.7614662694852808	-0.5329913547998149	1.0	-0.4796643861312827	0.7694342826806835	-0.45581611789369586	0.39339261275842724	0.5125307892713168	-0.6635238626847589	-0.24688739137877044	0.7457802735239122	-0.6120389667910964	0.3210781861848842	0.19986533975103607	-0.3338882197820201	-0.15824492663727002	0.660303151906532	-0.4827636618056222
CTNNB1	-0.5478429756635088	-0.48721567286271744	0.8547733947953424	-0.4796643861312827	1.0	-0.5000240805799462	0.2474906633910313	-0.5929181660014261	-0.5462895232829064	0.7523896714059582	-0.2920684896926699	-0.47705441927875136	0.6165249165166806	-0.7147018753437692	-0.6516745953109717	0.7449148717000753	-0.3034417435732	-0.5601197278957002	0.24938935577084748
PGD2	0.5374003685779433	0.767495006284192	-0.5369919494666511	0.7694342826806835	-0.5000240805799462	1.0	-0.4812691892731635	0.42873157790427047	0.5394110498363857	-0.6836390544573255	-0.26824457230317705	0.7553823356283023	-0.6187076913722998	0.3366085338752065	0.2354434806352071	-0.3706996666545006	-0.17990838444787122	0.6779592330194613	-0.48960778931716536
WT1mKTS	-0.4236922304266249	-0.4688481338210386	0.24821490002695284	-0.45581611789369586	0.2474906633910313	-0.4812691892731635	1.0	-0.38093262029071945	-0.43847347170191253	0.3520762776373382	0.19237505525018267	-0.4639399731627892	0.3057553168932481	-0.14437667086134107	-0.08986974139594726	0.22787471703234904	0.04505866907508792	-0.45931064333812555	0.7958169539518901
SRY	0.7168860523979668	0.41755951717315976	-0.5202366143774322	0.39339261275842724	-0.5929181660014261	0.42873157790427047	-0.38093262029071945	1.0	0.728589506464469	-0.46311459283586176	-0.03877551144402335	0.40114180698381857	-0.25108554634438	0.5047587220038262	0.5632644191901841	-0.7018364513782976	-0.18957736941648926	0.5888903058710558	-0.3708680564666841
DKK1	0.8413226409165278	0.5203712845423301	-0.4491938942658075	0.5125307892713168	-0.5462895232829064	0.5394110498363857	-0.43847347170191253	0.728589506464469	1.0	-0.5965649755329481	-0.2912074618244839	0.505821443692548	-0.37052027254427955	0.3240793799478868	0.4081165939027721	-0.5686137537239064	-0.269016113529707	0.7191368558971015	-0.45255076705838415
WNT4	-0.6016537920476481	-0.6800670110521669	0.7670074015649675	-0.6635238626847589	0.7523896714059582	-0.6836390544573255	0.3520762776373382	-0.46311459283586176	-0.5965649755329481	1.0	-0.010716617265598326	-0.6507917527822656	0.7631651539968646	-0.5533874326052141	-0.4476141910539796	0.5527369983410176	-0.12627981920614612	-0.7075842625913952	0.3788690358818553
CBX2	-0.2785097232668421	-0.25131822973490175	-0.31128966767398386	-0.24688739137877044	-0.2920684896926699	-0.26824457230317705	0.19237505525018267	-0.03877551144402335	-0.2912074618244839	-0.010716617265598326	1.0	-0.23910334264611635	-0.15710844685733302	0.4501987473469954	0.37651503427514366	-0.2930156532179335	0.7157083713956495	-0.28344942271720097	0.22049092638065318
AMH	0.5057769294078714	0.7447031955310173	-0.5183619666067003	0.7457802735239122	-0.47705441927875136	0.7553823356283023	-0.4639399731627892	0.40114180698381857	0.505821443692548	-0.6507917527822656	-0.23910334264611635	1.0	-0.631997464446889	0.31751597115506336	0.20228268523708032	-0.35761504593330967	-0.15055008093457603	0.6280874284516984	-0.4800289492385807
NR0B1	-0.3687945736823402	-0.6167696398028238	0.655191788301601	-0.6120389667910964	0.6165249165166806	-0.6187076913722998	0.3057553168932481	-0.25108554634438	-0.37052027254427955	0.7631651539968646	-0.15710844685733302	-0.631997464446889	1.0	-0.5147841082111713	-0.3842888034362733	0.44632542861594887	-0.2923215001258991	-0.4979946702083157	0.31727590500780617
NR5A1	0.31481483224305123	0.33032007115247825	-0.7364630604750906	0.3210781861848842	-0.7147018753437692	0.3366085338752065	-0.14437667086134107	0.5047587220038262	0.3240793799478868	-0.5533874326052141	0.4501987473469954	0.31751597115506336	-0.5147841082111713	1.0	0.7548548882977338	-0.7735487142309942	0.36514095743945807	0.4038657408797584	-0.13122883068611724
WT1pKTS	0.4065602406895091	0.20580441537928817	-0.5935031151358983	0.19986533975103607	-0.6516745953109717	0.2354434806352071	-0.08986974139594726	0.5632644191901841	0.4081165939027721	-0.4476141910539796	0.37651503427514366	0.20228268523708032	-0.3842888034362733	0.7548548882977338	1.0	-0.811516827288977	0.28101195800887135	0.3104393223379453	-0.08139096421130383
FOXL2	-0.5566118461153263	-0.3550269461339746	0.6822062644454442	-0.3338882197820201	0.7449148717000753	-0.3706996666545006	0.22787471703234904	-0.7018364513782976	-0.5686137537239064	0.5527369983410176	-0.2930156532179335	-0.35761504593330967	0.44632542861594887	-0.7735487142309942	-0.811516827288977	1.0	-0.1935127245952672	-0.4832974758907092	0.21330808614950872
UGR	-0.27340082537560495	-0.15213665245591307	-0.3214303889351657	-0.15824492663727002	-0.3034417435732	-0.17990838444787122	0.04505866907508792	-0.18957736941648926	-0.269016113529707	-0.12627981920614612	0.7157083713956495	-0.15055008093457603	-0.2923215001258991	0.36514095743945807	0.28101195800887135	-0.1935127245952672	1.0	-0.22213709823287986	0.0474170923074718
SOX9	0.7051436205697388	0.6729488984008278	-0.5675620033448633	0.660303151906532	-0.5601197278957002	0.6779592330194613	-0.45931064333812555	0.5888903058710558	0.7191368558971015	-0.7075842625913952	-0.28344942271720097	0.6280874284516984	-0.4979946702083157	0.4038657408797584	0.3104393223379453	-0.4832974758907092	-0.22213709823287986	1.0	-0.4906400879411057
GATA4	-0.45352425632975096	-0.4884550381710943	0.25446634918142125	-0.4827636618056222	0.24938935577084748	-0.48960778931716536	0.7958169539518901	-0.3708680564666841	-0.45255076705838415	0.3788690358818553	0.22049092638065318	-0.4800289492385807	0.31727590500780617	-0.13122883068611724	-0.08139096421130383	0.21330808614950872	0.0474170923074718	-0.4906400879411057	1.0
